sex	reps
11f, 1m	1
11m 20f16n	1
12 H, 26 M	1
12 Hembras y 45 Machos	1
125 undetermined	5
13m 47f	1
14 Males, 8 Females	1
148w	2
156 undetermined	2
15J	1
16 hembras, 13 machos	3
16 tritoninfas	4
16m 20f	2
17m 13f 1n	1
18 H, 13 M	3
18 H. 2 M	1
18 females	6
187 undetermined	2
195 H, 24 M	1
19H	1
19M, 5H	1
1Female 1juvenile	1
1M 1H 2O	16
1M 1O	136
1aQ, 1dQ, 10w, 5p	1
1dQ	5968
1m (PP destructive extraction)	4
1m (head and gaster detached)	1
1m 1f macr	28
1m 5f 1n	4
1m 8f	15
1m brach 1f macr	1
1m, 3w, brood	1
1m,2f	595
1m,6f,3u	1
1subadulto	2
1w, 1w, w1	1
2 Males, 1 Female, 1 Sub-male	1
2 dealate queens, 20 workers	1
2 dealate queens, 7 worker	1
2 machos, 7 hembras	3
2 male; 2 female	206
20 male; 31 female	1
202 undetermined	1
203 indivíduos	1
206 H, 137 M, 1 I	1
209 H, 78 M, 8 I	1
20m 5f	1
21 male; 9 female	1
22 males, 272 females + 1n	1
2240J	1
233 undetermined	1
24aq, 1m	1
25w, brood	3
26 H, 10 M	1
264 H, 229 M, 1 I	1
264 undetermined	1
26m 13f 7n V	1
28 male; 2 female	1
29 hembras, 1 macho	1
295 undetermined	2
2M, 9H	1
2aq, 1w	1
2m, 24w, brood	1
2mm8ff	1
2w(1), 1s, 1w(2)	1
2w, 2p, 4mp	1
3 Hembras y 16 Machos	1
3 hembras, 2 Indiferenciados	1
3 machos 2 hembras	5
3 machos, 4 hembras	4
3 male 2 female	18
3 male; 1 female	156
3-4 hanner, 1 hunn	1
3-4 hunner	1
30 hembras, 28 machos, 12 Indiferenciados	1
31 Hembras	3
34 H, 15 M	1
35 H, 5 M	1
35 hembras y 19 Machos	1
36 H, 2 M	4
37 H, 25 M, 7 I	1
37 H, 7 M	2
37 undetermined	72
38 H, 4 M	1
38W, 1Q	1
39f	10
3F+1M	1
3H 2O	6
3f,4u	1
3ma. 17mi, 1aQ (teneral), brood	1
3u,1m	8
3w, 3wp	6
4 Adults, 1 Immature	1
4 hembras, 7 machos, 3 Indiferenciados	1
4 male9 female	3
42 hembras	11
42m 58f	1
43 females; 49 males	2
45w	5
46 female	1
4M 14H 2J	1
4M 5H 1O	1
4M 7H	2
4f	508
4m 18f	3
58 tritoninfas	1
59 hembras, 119 machos	1
5M 6H 7O	1
5m, 2f	1
5m, 34w	1
5ma, 45mi	1
6 Males, 5 Females	1
60 hembras, 16 machos	1
63 hembras, 28 machos	1
66 hembras	2
68 undetermined	17
6H, 7M	3
6m,9f	4
7 Hembras y 9 Machos	2
745J	1
7M 17H	2
7indet 5Females ovigerous	1
7m,11f	2
7 males, 8 females	1
8 females; 17 males	1
8 machos y 1 hembra	1
8 machos, 15 fêmeas	1
9 H,13 M	1
9 males, 2 females	3
99 undetermined	25
>10 sex not recorded	1
>15p	1
?Male	2
Desconocido o no anotado	1380
F; SV 21.4; C&S  + skin	2
F; SV 45.1 ; skel	1
F; SV 49.2; C&S	1
F; SV 52.2, skull	1
F; SV 62.0; C&S;  + skull	2
HEMBRAS 30, MACHOS 6	1
HEMBRAS 32, MACHOS 15	1
HEMBRAS 9, MACHOS 2	1
J (F?)	1
Lichenes Boreali-Americani Dec. XXIII (231-240)	10
Lichens Slovakiae Exsiccati	101
M/F	5
M;	106
Plants male and female	1
SV 28; C&S	4
SV 44; C&S	1
Silva, A. S. G.	1
adult female:4; adult male:22	1
adult female:6; adult male:13	1
adult male:122; undetergent:53	1
adult male:13; undetergent:9	1
adult male:36; adult female:5	1
drone	539
ergatogyne?	2
female (see note)	6
female 1|male 2	1
female 2|unknown 4	1
female: 10 | male: 2	2
female: 14 | male: 8	3
female: 7 | male: 15	1
female: 7 | male: 2	2
female: 9 | male: 4	2
fmm	1
genitalia	2
larvae, stage 33, SV 13.4 TL 23.6; C&S	1
major, minor worker, teneral queens, brood	1
male 10|female	2
male 11|female 12	2
male 1|female 13	2
male 36|female 4	1
male 56|female 24	1
male 6, female 10, multiple 2	1
male/female female	1
queen, brood	4
unknown 25|unknown 1	1
unknown 7|unknown 1	1
unknown female	1
w, m	20
with eggs	1
workers, brood, 2 dealate queens	1
young, TL 11.7; C&S	1
, hembra	1
00 F; 29 M; 29 total	2
02 F; 20 M; 04 total	2
02 M; 01 F; 03 total	4
1 H, 1 M	94
1 Hembra y 3 Sin determinar	2
1 Hembra y 9 Machos	10
1 M, 11 I	1
1 Male, 1 Female, 1 Sub-female	1
1 Male, 5 Sub-Females	1
1 adult	733
1 dealate queen, 9 workers	4
1 juvenile	8
1 macho 2 hembras	1
1 male, 4 juveniles	1
1 ninfa, 10 larvas	1
10 H	26
10 Hembras y 11 Machos	1
10 Males, 15 Females, 1 Immature	1
10 im	7
10 larvas, 6 juvenis I	1
10000 undetermined	1
10l	1
11 Hembras y 21 Machos	1
11 hembras, 6 machos	4
113 H	1
11M	4
11m 13f	4
12 males	2
12 males, 7 females	1
12H, 30M	1
12m 3f	4
13 Hembras y 18 Machos	1
13 female, 2 male	1
14 H, 14 M	1
14 Hembras y 28 Machos	1
14 MACHOS 12 HEMBRAS	2
146M 243H	1
14M 12H	1
15 hembras, 19 machos	1
16 male7 female	1
16 worker	2
160 undetermined	2
17 hembras, 15 machos	1
17 male; 12 female	1
17 males, 22 females	1
17m,4f	1
19 H, 2 M, 1 I	1
19 Males, 6 Females	1
19 hembras, 11 machos	1
1J	66
1aQ, 1w (Q missing gaster)	1
1dQ (gaster detached), 2w major, 1w	1
1f et 2m	1
1s, 2w, 1m	1
1w, 1s, 1aq	11
2 Female, 4 Male, 1 Indeterminate	1
2 Hembras, 1 No identificado	3
2 MACHOS 2 HEMBRAS 2 JUVE	1
2 females/3 males	1
2 machos y 1 ND	1
2 males, 1 juvenile	1
2 males, 1 worker	1
20 machos y 5 hembras	1
20w, pupae, larvae	1
21m 47f	1
22 H, 15 M, 1 I	1
22 H, 2 M	1
22 Hembras y 10 Machos	1
22 hembras, 17 machos	1
23 hembras y 2 machos	1
24 hembras, 9 machos, 2 Indiferenciados	1
24m 24f	3
26 indivíduos	1
28w	10
29m 18f	1
2F, 20M	1
2M 3H 1J	3
2dQ, 3w	4
2m macr 1m 3f brach	1
2w, 1l, 1p	1
2w, 2p	14
3 fêmeas, 6 machos	2
30 machos y 129 hembras	1
35 hembras, 39 machos	1
36J	1
37 tritoninfas	2
38 H, 8 M, 2 I	1
3M 1H 5O	1
3aQ (1aQ gaster detached)	1
3eQ	1
3ma, 19mi	1
4 Males, 2 Females	11
4 ♀ 1 ♂	1
41 undetermined	51
42 H, 35 M	1
46 H, 11 M	1
48 H, 22 M	1
4Females/3Males	1
4m 2f	81
5 Machos y 1 Hembra	2
5 deuto, 1 proto e 1 tritoninfa	1
54 H, 16 M	1
5Females ovigerous	1
5H	17
5H, 12M	2
5Q, 4w	1
5aq	1
66 H, 35 M	1
69m 65f	1
7 Macho, 3 Hembra	1
7 male5 female	1
70 H, 18 M	1
70 H, 45 M, 1 I	1
72 undetermined	13
7M 1H	4
7m 16f	2
8 MACHOS 8 HEMBRAS	7
86 H, 13 M	1
8dq, 5m, many w	1
8w, 2l	2
9 males, 14 females	1
9 undetermined	950
91 sex not recorded	1
9F	3
9H, 5M	2
9m 9f	13
9m,3f	9
; female; male	2
>20w, >10aq, >20m	1
Adult male	695
C&S; meta-young	2
F; SV 20.0; C&S  + skin	1
F; SV 22.4; C&S	1
F; SV 27.9; C&S	1
F; SV 3.0; skel	1
F; SV 51; C&S	1
Female & Male	132
HEMBRAS 9, MACHOS 3	1
Lichenes Minus Cognitae Exiccati	1
M; C&S; SV 72.7  +  skin , guts	1
M; SV 18.6; C&S	2
M; SV 36.2; C&S	3
M<	1
MAÁE	2
Male, worker	22
Male; Male; Female;;;	1
SV 34.8; C&S	1
SV 47.6; C&S	1
adult female - dealate queen	1304
adult female:3; adult male:6; adult:3	1
adult female:500; adult male:550	1
adult male:2; undetergent:6	1
alate queen, major, minor worker	8
ca.10	2
dealate queen, male, worker	8
female , female 3	1
female: 1	3455
female: 10 | male: 3	4
female: 12 | male: 7	1
female: 19 | male: 31	1
female: 64 | male: 26	1
female: 7 | male: 16	1
female: 7 | male: 3	2
female: 9 | male: 5	1
female; Unknown	3
females 2	1
ind.	5
larvae, stage 37, SV 11.4, TL 38.1; C&S	1
larvae, stage 44, SV 13.5 TL 15.9; C&S	1
larvae, stage 46, SV 19.0; C&S	1
legs	13
m,	2
machos (2), hembras (2)	4
machos (70), hembras (63)	1
male (?)	183
male 12|female 34	1
male 15|female 19	1
male 1|female 14	2
male 2|female 4|unknown 2	1
male 3|female 18	1
male 87|female 78	1
males, workers	8
males, workers, brood	9
masculino y femenino	1
original data specifies a mix of male and female specimens	4
partial shell	1
queen, minor worker, brood	3
undetergent:2; adult:12	1
undetergent:4; adult:3	1
unknown 7|unknown 2	1
worker, queen,male, brood	1
young, TL  9.1; C&S	2
{"female":1}	13
"3 Males, 4 Females"	1
, Hembra, Hembra	569
, macho	2
1 Hembra, 3 No identificados	3
1 Male, 2 Females, 1 Sub-male	1
1 dealate queen, 1 male, 1 worker	1
1 macho, 1 fêmea e 1 tritoninfa	1
1 male and 1 female	1
1 male, 16 females	4
1-3 ind.	1
10 machos, 2 hembras	1
10 males, 4 females	3
10 spec.	1
10H, 8M	1
10m	282
10ma, many mi, brood	1
113m	2
12 MACHOS	1
12 workers	4
12f,2m	1
12w, brood	7
13 H, 10 M	3
13 Hembras y 4 Machos	1
14 Machos, 14 Hembras ovígeras, 4 Hembras	1
14m 11f	2
15 Hembras ovígeras, 12 Hembras	1
15 hembras, 5 machos	8
15 male; 15 female	1
16 machos, 5 fêmeas, 1 ninfa, 1 larva	1
17 H, 4 M, 6 I	1
17 hembras y 6 machos	1
18 F; 22 M; 40 total	1
190 H, 31 M, 26 I	1
1H 1J	9
1H, 1M, 113J	1
1M 1H 6O	2
1M 5O	1
1MACHO;1HEMBRA	58
1f apt	26
1m 1f micr	4
1m 2f apt. 1n	1
1m 3f macr 1m br.	1
1m, 67w	1
1m,6f	21
1w intercaste	14
1w, 1mp	2
2 MACHOS Y 1 HEMBRA	3
2 Males, 1 Female, 2 Immatures	1
2 apterous males, 10 apterous females	1
2 brachypterous females	2
2 im	72
2 machos, 4 fêmeas	4
2 males, 1 females	146
2 males, 18 females	1
20 H, 3 M, 10 I	1
20M 5H 9O	1
20M, 14F	1
20W, 4M	1
20m,3f	1
20w, 12l, 8p	1
24 hembras y 4 machos	1
24 males,  16 females	1
25M 17H 5O	1
26 males	1
27m 22f	1
27m 60f	1
28 hembras, 5 machos	2
29m 77f	1
2M 27H	1
2Q, 3w, 2m	2
2aQ, >10dQ, 1w	1
2m 1f 4n	1
2ma, 2mi	1
2w, 1p, 1mp	3
3 females	246
3 m 2f 6n	1
3 machos, 1 hembra.	1
3 male4 female	6
3 male; 9 female	3
3 males,  2 females	1
3 males, 15 females	1
32m 28f	1
33 H	2
36 Hembras y 43 Machos	1
36 deuto, 2 proto e 185 tritoninfas	1
36 workers	1
37 Hembras y 53 Machos	1
38 machos, 57 hembras y 10 indeterminados	1
3Females	5
3aQ,1Qp, 4w	1
3dq	19
4 Hembras, 2 Machos, 1 No identificado	1
4 Machos, 20 Fêmeas	1
4 dealate queen, 12 workers	1
4 female, 3 male	2
4 male; 8 female	5
41 MACHOS 4 HEMBRAS	1
47 indivíduos	1
49w	2
4M 5H 5O	1
4f,1m	1
4m, 42w	1
4w (missing antenna and leg)	1
4w, 1aq	1
5 machos; 12 hembras	2
5 male; 7 female	1
6 females; 1 male	3
6 male; 6 female	5
6-8 ind.	1
67 Machos	1
7 Hembras, 2 Machos	1
7 hembras, 4 machos	20
7 male; 5 female	7
71 H, 1 M, 69 I	1
7m,15f	2
8 male; 4 female	8
88 Hembras y 17 Machos	1
8f	103
8w, 2m	1
9 Hembras y 5 Machos	3
9 machos, 1 hembra	1
9 male; 3 female	7
; male	18
<5w	1
>10w, >1aQ, >3m, >10p	1
>15w, 1p	3
>20w, 4aq, 4m	1
>5w, 3m	4
All male or nothing	5
Dos machos y un individuo desconocido	1
F + L?	1
F+ad.	22
F; SV 27; C&S	2
F; SV 31.5; C&S	1
F; SV 43; C&S	1
HEMBRAS 63, MACHOS 13	1
Hermophrodite	24
Lichens of Chile	7
M; SV 115.0; C&S;  + skull	1
M; SV 32.5; C&S	1
M; SV 71.5; C&S;  + skull	1
M; SV 87.0; C&S;  + skull	1
M; juv, SV 28.9; C&S	1
M; skel , skin	1
Macho/ Hembra	2
Male With Tubercles	2
Male, 20; Female	1
Male; female	31
Mâle : ?	6
Pacific Slope Lichens	1
SV 150; C&S	1
Solo indivi femeninos	1
adult female:1; adult male:1	60
female: 12 | male: 15	2
female: 12 | male: 8	1
female: 2	315
female: 7 | male: 17	1
female: 9 | male: 6	1
female; Male;;	1
female;; female	6
intercaste	62
larvae, 43 hr	1
larvae, day 10	1
larvae, stage 38, SV 11.6, TL 37.8; C&S	1
larver, meget tallri	2
major, minor worker, brood, seeds	2
male 11|female 14	1
male 13|female 56	1
male 16|female 2	1
male 17|female 1|unknown 8	1
male 1|female 15	3
male 28|female 36	1
male 2|female 2|unknown 1	3
male 3|male 1	3
male 4|female 1	504
male 50|female 112	1
male 82|female 14	1
queen, intercaste, worker	1
stage 44 larvae; SV 28.6 TL 53.8; C&S	1
teneral:1; adult male:30; adult female:20	1
teneral:2; adult female:2; adult:1	1
unknown 5|unknown 1	2
worker Queen	1
young, SV 14.9; C&S	1
+ head	2
0 male, 0 female	3
00 M; 00 F; ** total	1
06 M; 01 F; 07 total	1
1 eks?	1
1 female3juv	1
1 hembra, 1macho	3
1 macho, 2 fêmeas, 1 tritoninfa	1
10 Hembras y 19 Machos	2
10 undetermined	1230
10n	5
11 hermafroditas	12
11 male19 female	1
11m 17f	3
12 F; 00 M; 12 total	2
12 male; 28 female	1
120	1
120 H, 18 M	1
121 H, 2 M	1
12m 7f	4
12m,1f	10
13 eks.	1
13M 12H 4O	1
14 machos, 7 hembras	1
14l	1
14m 32f	1
14m,10f	1
15 fêmeas adultas	1
15 machos, 1 hembra	1
152 H, 15 M	1
15M	1
160 hembras	2
16m,7f,7u	1
17 Indeterminate	1
18 H	5
18 hembras, 4 machos, 2 Indiferenciados	1
18M 11H 2O	1
19 MACHOS 6 HEMBRAS	1
19 fêmeas	1
19 sex not recorded	17
19m 22f	3
19m 60f	1
1M 1O 1J	2
1Q or w?	1
1Q, 2w, 1m	1
1a 1n	6
1dQ (head/partial gaster)	1
1dQ (missing gaster), 1w	9
1l, 7p, 6w	1
1m 5f n	1
1m brach 4f macr	1
1s, 4w	1
1w major (head and gaster detached), 1w	2
2 H, 6 M	2
2 Indeterminate	177
2 MACHOS 1 HEMBRA	129
2 machos	1342
2 machos, 1 fêmea, 1 deuto, 1 protoninfa	1
2 machos, 1 fêmea, 4 jovens	1
20 H, 8 M	1
22 male; 36 female	1
22m 11f	1
22m 78f 1n V 30 ex	1
23M 19O	1
24 H, 4 M	1
24 H, 8 M, 1 I	1
24m 28f	1
26 H, 6 M	2
26 machos	1
27 H, 3 M	1
28 hermafroditas	4
2M 2H 10O	1
2dQ (gasters detached)	1
2m 1f?	1
2m4f	3
2w, 1aq, 2m	1
3 H, 3 M	9
3 Machos, 2 Hembras ovígeras, 4 Hembras	1
3 fêmeas imaturas, 1 macho imaturo, 7 fêmeas adultas, 6 machos adultos	1
3 males, 1 female, 2 juveniles	1
3 sex not recorded 1 female	3
30 hembras 7 machos	1
315 H, 87 M, 9 I	1
31m	4
32 female	3
35m 26f	1
36m 33f 5n	1
38w, 8m	1
3M+4F	4
3Q, 4w, 7m	1
3w (1 missing head, 1 gaster detached)	1
3w (1s)	1
4 Hembras ovígeras	8
4 Hembras y 12 Machos	5
47 H, 7 M, 1 I	1
47 hembras, 45 machos	1
48m 37f	1
4dq, many w, brood	2
4m 6f	42
5 H, 47 M	1
500	1
56 H	1
5J	12
5aQ, 5w	1
6 Hembras y 32 Machos	1
6 Machos	54
64 larvas	1
6w, 1aq(1), 3w, 1dq(2)	1
7 HEMBRAS	1
7 Hembras y 19 Machos	2
7 hembras	175
78J	1
7Female	1
7M 12H 3O	1
7M 5H	2
7m5f52n2ex	1
8 Hembras y 29 Machos	1
80 male; 1 female	1
8M 40H	1
8m 10f 41n	1
9 Machos, 2 Hembras ovígeras, 35 Hembras	1
9 Males, 1 Female, 4 Sub-males	1
9H	6
9H, 9M	2
9m,7f	2
>15w, 1dq	1
F; SV 35; C&S	2
F; SV 70.0 ; skel	1
Femaile	1
Gasnier, T.	1
Gravid with eggs	1
HEMBRAS 7, MACHOS 1	1
Herbarium Lichenum Fenniae IV (176-200)	26
Lichenes Groelandici Exsiccati	65
Lichenes Regni Hungarici Exsiccati	3
Lichenes Selecti Exsiccati Fasc. V(100-125)	1
M & F	32
M; SV 29.73; C&S	1
M; SV 41.6; C&S	1
M; SV 49.0; C&S	1
M; SV 75.0; C&S;  + skull	3
Male; Female; Male; Female	44
SV 19.7; C&S	1
SV 90; C&S	1
T03749 19.2 F	2
Un macho	608
Worker; Female; Male	15
adult female:10; adult male:15; adult:5	1
adult female:1; adult male:2	27
adult female:2; adult male:11; undetergent:1	1
adult female:4; adult male:25	1
adult male:3; adult female:4; adult:5	1
adult male:4; adult female:2; undetergent:1	1
adult male:5; adult:11	1
alate queen, male, worker, hemiptera	1
alate queens, males, workers, brood	1
dQ	220
desconegut	9617
female | male	121
female: 1 | male: 30	1
female: 3	81
female: 40 | male: 20	1
female: 5 | male: 1	9
female: 7 | male: 5	3
hambra	1
indeterminable	2643
larvae , adult	6
larvae, day 11	1
larvae, stage 35, SV 24.9 TL 56.8; C&S	1
larvae, stage 54, SV 13.0	1
machos (2), hembras (6)	2
male 11|female 15	1
male 16|female 3	1
male 1|female 16	2
male 26|female 71	1
male 2|female 2|unknown 2	2
male 39|female 11	1
male 4|female 2	435
male 9|female 193	1
queen and worker	391
queen, alate	1
skel	1595
unknown 5|unknown 2	1
w, p	4
worker, dealate, alate queen	1
"Machos;Hembras"	2
+  alc. skull; F;	1
1 Female, 2 Male	2
1 Hembra ovígera, 15 Hembras	1
1 Hembra, 1 Indeterminado	1
1 Hembras, 1 Macho	2
1 Macho y 1 Sin determinar	15
1 Male, 2 Sub-females	1
1 dealate queen, 17 workers	2
1 fêmea, 6 machos	1
1 hembra, 9 machos	4
1 macho, 1 hembra y 1 indeterminado	2
1 male, 1 dealate queen, 15 workers	1
1 male, 20 females, 4 juveniles	1
1 w	35
1 æggeskal	1
10 H, 4 M	3
10 Males, 2 Females	1
10 apterous males, 2 apterous females	2
10 hembras, 20 machos	1
10m, many w, brood	1
11 H, 1 M	11
11 male1 female	1
115 hermafroditas	1
117m	2
11M 7H 2J	1
121	2
12m 23f1nV	1
13 H, 18 M	1
13 females; 4 males	1
13 sex not recorded 1 female	1
13M 1H 5O	1
14 MACHOS 8 HEMBRAS	2
14m	38
14m 15f	1
15 H, 21 M	1
15 Hembras y 24 Machos	2
16 Machos	3
16 females, 6 males	2
163 H, 3 M	1
16m 28f	2
17M 10H	1
18 Machos, 8 Hembras ovígeras, 10 Hembras	1
18 hembras, 17 machos	2
1M	1523
1aQ (PPND extraction of voucher)	5
1aQ, 2dQ	4
1dQ (missing gaster), 1w major, 1w	1
1m + 9f	1
1m, 1ma, 1mi	1
1ma, 38mi, brood	1
1u,8f	1
1w major (gaster detached), 1w	3
1w major, 5w minor	1
2 MACHOS 10 HEMBRAS	1
2 males, 6 females, 2 juveniles	1
20 hembras, 30 machos	1
20-30	1
20Female	1
20w, 1aQ, 3m	1
22m 32f	1
232 tritoninfas	1
25 hembras, 15 machos	1
250w	2
27 larvas	1
27m,42f	1
29 H, 13 M	2
29 females	1
2M 3H 20J	1
2dQ, 1w major	1
2f apt 1n	1
2w, 1p destruction	1
2w, 2s	1
3 Machos 1 Hembra	1
3 adult workers	1
3 caraçapas secas	1
3 fêmeas (ovada)	1
3 indivíduos	12
3 larvas	4
3 males, 1 female	36
31n	2
33 H, 13 M, 6 I	1
33 H, 34 M	1
33 H, 72 M	1
36w, brood	3
376 H, 7 M	1
3F, 4M	8
3Q intermorph	4
3m 4f 33n	1
3machos, 2 hembras	1
3w, 1aq(1), 2w, 1aq, 1m(2)	1
3w, 3wc, 1mc	2
4 dealate queens, 33 workers	1
4 females; 8 males	3
42 H, 46 M, 2 I	1
42 Hembras	3
45 H, 31M	1
4M 5H 9O	2
4j	1
4m 2f macr	1
4m 4f 1n	1
4m, 1aQ, 1dQ, 10w	1
5 females; 23 males	1
5 machos y 7 hembras	3
52m	1
53 H, 12 M	1
53 hembras	7
59w, 9aq	1
5M 1H 8O	1
6 H	34
6 MACHOS 5 HEMBRAS	7
60w, 10m, 5l	1
66n V	1
67 H, 2 M	1
6aQ, 5m, 3w	1
6w, 2 larvae	2
7 males, 3 females, 1 es	1
7M 4H 1O	1
7im 1n	1
8 Hembras y 15 Machos	1
8 hembras y 1 macho	1
8M 23H	1
9.1	1
91 H, 41 M	1
>10 ind.	5
>10w, 3p, 1l	1
>10w, >10l, 2dQ	1
?male	2
Adult alados	60
F; SV 24.3; C&S  + skin	1
F; SV 26.50; C&S	1
F; SV 26.7; C&S	2
F; SV 44.3; C&S	1
F; with eggs; SV 33.2; C&S	1
F;?, juv; C&S	1
HEMBRAS 27, MACHOS 11	2
HEMBRAS 7, MACHOS 2	1
Herbarium Lichenum  Fenniae IX (426-450)	10
Lichenes de la Normandie VII	49
M/J	1
M;   + skull	1
M; SV 22.2; C&S	3
M; SV 24.75; C&S	1
M; SV 26.2  + ser-sec 4th right toe	1
M; SV 35.0; C&S	3
M; SV 63.0; C&S;  + skull	1
M; SV 65; skel	1
M; SV 73.8; C&S	1
M?	628
Man	5854
No especificado	5
Stirpes Cryptogamae Fasc. V (441-473)	9
TETRAESPOROFITO	258
Un Macho y un individuo ND	1
adult female:1; adult male:3	18
adult female:6; adult male:17	1
adult male:10; adult:1	1
adult male:9; adult female:1	3
adult male:9; adult female:10	1
dealate, alate queen, male, worker, brood	4
female 1|female 1	3
female 1|unknown 2|unknown 1	2
female: 10 | male: 6	1
female: 22 | male: 1	1
female: 4	28
female: 5 | male: 2	12
female: 7 | male: 6	3
female: 8 | male: 10	2
female: 9 | male: 8	1
female; male; male	21
hatchling, SV 20; C&S	1
hembras (1)	73
larvae, day 12	1
larver	4
male + female	53
male 13|female 119	1
male 27|female 55	1
male 36|female 8	1
male 3|male 3	1
male 4|female 3	28
male 57|female 49	1
male |female |male |female	1
male; female; male	217
males and females	37
mange obs	1
right hind and middle legs of male	1
teneral:1; adult female:1; adult male:4	1
unborn young of KU 260111	6
undetergent:51; adult male:52	1
worker queen	25
worker/male	1
young adult	1
♀ ovada	1
# females: 2; # undet: 1	2
+ captive bred.  locality is for parents.	1
03 F; 04 M; 07 total	6
03 fêmeas, 01 juvenil, 01 recé	1
0m	3
1 Femenino, 3 Masculinos, el resto sin información	1
1 Hembra, 2 Machos	9
1 alate queen, 1 male, 1 worker	19
1 female: left legs, gaster	1
1 fêmea, 7 tritoninfas, 1deutoninfa	1
1 juveniel J4	1
1 macropterous male, hindwing brachypterous	2
1 males + 1n	1
1 sex not recorded2 male	1
10 Male, 1 Female	1
10 females; 8 males	2
10 machos y 19 hembras	1
10m 22f 1n	1
10m 4f 78n	1
10p, 8l	1
12 MACHOS 5 HEMBRAS	2
12 hembras, 7 machos	1
12m,5f	4
13 machos, 7 fêmeas	1
13 male; 3 female	2
130w, brood	1
14 MACHOS 23 HEMBRAS	1
14 machos y 4 hembras	1
14 male; 2 female	1
14ma, 46mi	1
14n	3
15 male; 1 female	6
17 H, 17 M	1
176m	1
18 F + M	1
19 hembras, 19 machos	1
19 hembras, 4 machos	1
19M	2
1M 4H 4O	2
1Q (gaster only)	1
1Q, >5w, 2m	2
1aq, 1ma, 10mi	1
1ma, 11mi	1
1mp, 2m	1
1w (gaster only)	5
1w (thorax + coxa)	4
2 Machos, 6 Hembras ovígeras, 7 Hembras	1
2 females, 4 males	3
20m 10f 1n 4exuv	1
21 Hembras y 31 Machos	1
21 hembras y 13 machos	1
22 MACHOS 2 HEMBRAS	1
22m 15f	1
22m,31f	1
23m,1f	2
25 hembras, 7 machos	1
251 H, 91 M	1
25m 30f	1
26 hembras, 17 machos	1
28 H, 2 M, 5 I	1
28 H, 8 M	3
28 hembras, 13 machos	1
285 H, 1 M	1
29 males, 3 females	1
2H, 2M	57
2M 2H	40
2M+3undef	1
2Q, >5w	2
2juv	5
2m 4f 2n	2
2m8f	1
3 female, 1 male	4
3 larver	2
3 machos y 6 hembras	1
31 Hembras y 10 Machos	1
32 hembras, 3 machos	1
33 hembras, 15 machos	1
35 Hembras y 27 Machos	1
35m	14
3M 12H	1
3MACHO;2HEMBRA	1
3in 3n	1
3w (1w gaster detached)	19
3w, 1dq, 2m	1
4 MACHOS 2 HEMBRAS	32
4 Machos, 3 Hembras ovígeras, 11 Hembras	1
4 Machos, 6 Hembras ovígeras, 3 Hembras	1
4 fêmeas	25
4 fêmeas, 7 machos	1
4 hembras, 11 machos	3
4 hembras, 6 machos	33
43mi	1
44 male; 12 female	1
47 male; 44 female	1
48 hembras, 1 macho	1
494 hembras	1
4M 3O	8
4Q, 6w, 3s, 6m	1
4m + 5f	1
4m,4f	31
4u,2f	1
5 H, 5 M	8
5-6 ind.	1
50 Hembras y 17 Machos	1
50 hembras, 23 machos	1
51 H, 24 M	2
528 undetermined	1
55 tritoninfas	1
5M 4H 2O	2
6 H, 2 M	15
6F, 2M	1
6M 5H 8O	1
6aq, 2w, 155w, brood	1
6w, 1aq, 3m(1); 2w, 1dq, 1m(2)	1
7 H, 7 M	3
7 Hembras	50
7 Hembras ovígeras, 23 Hembras	1
7 Males, 12 Females	1
7 male, 1 female	2
7M 9H	1
7w, 1aq	1
8 H, 4 M	11
8 Males, 6 Females	2
8 hembras, 39 machos	1
8 male, 0 female	2
83m 98f	1
8M 8H 1O	1
8m 22f	1
8w, 2p	1
9 H, 1 M	11
9 macropterous males, 14 macropterous females	2
97 tritoninfas	1
9J	8
>20w, 2aq	1
>5w, 3p	1
C&S;  + ser-sec vert col	1
Decades of North America Lichens 301-320	20
F; SV 30.3; C&S	1
F; SV ca 20; C&S	1
F; eggs; skel, shell	1
FEMALE PLOIDY UNKNOWN	2
Females,12; Males	1
HEMBRAS 143, MACHOS 51	1
Juveniles	5
L; DN; M	1
Lichenes Sueciae Exciccati Fasc. X (issued 1833)	30
Lichens Fenniae Exsiccati	2
Lichens Fenniae Exsiccati Fasc. VI	7
Lichens of West Virginia	2
M by dissection	146
M, F, TN, DN, PN	3
M; SV 31.3; C&S	1
M; SV 33.5  + ser-sec 4th right toe	1
M; SV 90.5; C&S;  + skull	1
M; TL 1910 , T 282	1
ND1	1
Ocho hembras	1
SV 27.0; C&S	1
adult female:1; adult male:4	9
adult male genitalia	2
adult male:2; adult female:2; undetergent:1	2
adult male:9; adult female:2	1
age 65 days	1
female 1|female 2	1
female 1|male 7	1
female: 10 | male: 7	2
female: 5	24
female: 5 | male: 3	8
female: 7 | male: 7	3
female: 9 | male: 9	1
female; female; male	63
female; intersex	6
generic	3
head , rattles	1
larvae, day 13	1
larvae, stage 39, SV 12.8, TL 42.7; C&S	1
male 1|female 18	1
male 2|female 1|male 3|female 1	1
male 2|female 2|unknown 4	2
male 39|female 51	1
male 4|female 4	41
male 6|female 4|unknown 2	1
male 80|female 2	1
male 9, female 1	1
male, queen	3
male;;	949
mature male	1
minor worker, brood	42
minor worker, queen	2
mma	2
multiple , male , female	1
nest, many dQ, w, brood	5
not recorded , female	2
