taxonRank	reps
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Poaceae;PACMAD clade;Danthonioideae;Danthonieae;Danthonia	10
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Magnoliidae;Laurales;Lauraceae;Nectandra	27
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Magnoliidae;Magnoliales;Annonaceae;Isolona	8
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Magnoliidae;Magnoliales;Annonaceae;Sapranthus	13
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;Caryophyllales;Caryophyllaceae;Stellaria	108
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Apiales;Apiaceae;Mackinlayoideae;Centella	26
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Asterales;Asteraceae;Asteroideae;Heliantheae alliance;Heliantheae;Montanoa	6
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Acanthaceae;Acanthoideae;Ruellieae;Justiciinae;Odontonema	6
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Solanales;Solanaceae;Solanoideae;Lycieae;Lycium	16
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Passifloraceae;Adenia	7
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Rosales;Moraceae;Ficus	576
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Brassicales;Brassicaceae;Arabideae;Draba	728
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Malvales;Malvaceae;Byttnerioideae;Byttneria	18
Fat-tailed Dunnart	1
Osmundales	1
barcellana	2
oxyphyllum	5
suaveolens	1
vell	2
Australia	1
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lutimonas	1
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pontibacillus	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria	1
Class	139866
División	7526
Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Cyrtophorida;Chilodonella	22
Eukaryota;Alveolata;Dinophyceae;Dinophysiales;Dinophysiaceae;Phalacroma	2
Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Pezizaceae;Pachyphlodes	2
Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariales;Sordariaceae;Gelasinospora	1
Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Entonaema	4
Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Corticiales;Corticiaceae;Phanerochaete	1
Eukaryota;Fungi;Fungi incertae sedis;Early diverging fungal lineages;Mucoromycotina;Mucorales;Umbelopsidaceae;Umbelopsis	2
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Cyclostomata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Ichthyomyzon	78
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Carangimorphariae;Istiophoriformes;Makaira	16
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Carangimorphariae;Pleuronectiformes;Pleuronectoidei;Pleuronectidae;Pleuronectinae;Psettichthys	9
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Ovalentaria;Blenniimorphae;Blenniiformes;Blennioidei;Labrisomidae;Alloclinus	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Pelagimorpharia;Scombriformes;Stromateidae;Pampus	69
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percomorpharia;Tetraodontiformes;Diodontidae;Diodon	23
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Neoteleostei;Acanthomorphata;Percopsaria;Percopsiformes;Aphredoderoidei;Aphredoderidae;Aphredoderus	5
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Characiformes;Characoidei;Characidae;Characidae incertae sedis;Astyanax clade;Astyanax	281
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Cypriniformes;Cyprinidae;Oregonichthys	5
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Actinopterygii;Neopterygii;Teleostei;Ostariophysi;Siluriformes;Callichthyidae;Hoplosternum	12
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Gekkota;Gekkonidae;Gekkoninae;Geckolepis	9
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Iguania;Acrodonta;Agamidae;Amphibolurinae;Chlamydosaurus	8
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Serpentes;Typhlopoidea;Leptotyphlopidae;Tricheilostoma	9
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Lepidosauria;Squamata;Bifurcata;Unidentata;Scinciformata;Cordyloidea;Gerrhosauridae;Zonosaurus	2
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Euarchontoglires;Glires;Rodentia;Sciurognathi;Muroidea;Cricetidae;Neotominae;Habromys	21
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Euarchontoglires;Glires;Rodentia;Sciurognathi;Muroidea;Cricetidae;Neotominae;Megadontomys	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Cetartiodactyla;Cetacea;Odontoceti;Delphinidae;Lagenorhynchus	7
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Mammalia;Eutheria;Laurasiatheria;Chiroptera;Microchiroptera;Furipteridae;Furipterus	5
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galliformes;Phasianidae;Tetraoninae;Tympanuchus	5
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Passeroidea;Fringillidae;Emberizinae;Emberizini;Pooecetes	2
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Passeroidea;Parulidae;Myioborus	7
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Ptilonorhynchidae;Ailuroedus	1
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Thamnophilidae;Percnostola	8
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Passeriformes;Tyrannidae;Tolmomyias	13
Eukaryota;Metazoa;Chordata;Craniata;Vertebrata;Euteleostomi;Testudines + Archosauria group;Testudines;Cryptodira;Testudinoidea;Testudinidae;Geochelone	2
Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Alcyonacea;Alcyoniina;Xeniidae;Xenia	32
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Brachypylina;Ceratozetoidea;Ceratozetidae;Diapterobates	148
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Araneoidea;Araneidae;Eustala	8
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Dionycha;Gnaphosidae;Micaria	62
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Chelicerata;Arachnida;Ricinulei;Ricinoididae;Ricinoides	22
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;Decapoda;Pleocyemata;Anomura;Paguroidea;Diogenidae;Paguristes	4
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;Decapoda;Pleocyemata;Brachyura;Eubrachyura;Xanthoidea;Eriphiidae;Eriphia	10
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;Decapoda;Pleocyemata;Brachyura;Eubrachyura;Xanthoidea;Linnaeoxanthidae;unclassified Linnaeoxanthidae	4
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;Euphausiacea;Euphausiidae;Nematoscelis	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Maxillopoda;Copepoda;Cyclopoida;Cyclopidae;Thermocyclops	26
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Chrysomeloidea;Cerambycidae;Cerambycinae;Clytini;Chlorophorus	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Chrysomeloidea;Chrysomelidae;Galerucinae;Alticini;Crepidoderina;Crepidodera	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Curculionidae;Entiminae;Polydrusini;Apodrosus	8
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Oedemeridae;Calopus	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Tenebrionidae;Pimeliinae;Dichomma	174
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Tenebrionidae;Pimeliinae;Stenosis	39
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Elateriformia;Elateroidea;Elateridae;Denticollinae;Ascoliocerus	17
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Staphyliniformia;Leiodidae;Cholevinae;Choleva	8
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Diptera;Brachycera;Muscomorpha;Empidoidea;Empididae;Empidinae;Rhamphomyia	12
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Diptera;Brachycera;Muscomorpha;Sciomyzoidea;Sciomyzidae;Tetanocera	164
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Diptera;Brachycera;Muscomorpha;Tephritoidea;Homalocephala	8
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Diptera;Nematocera;Chironomoidea;Chironomidae;Paraphaenocladius	20
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Diptera;Nematocera;Sciaroidea;Cecidomyiidae;Contarinia	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Hymenoptera;Apocrita;Aculeata;Apoidea;Andrenidae;Panurginae;Protoandrenini;Pseudopanurgus	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Hymenoptera;Siricoidea;Siricidae;Tremex	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Hymenoptera;Tenthredinoidea;Tenthredinidae;Nematinae;Euura	33
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Cosmopterigidae;Cosmopteriginae;Xestocasis	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Elachistidae;Ethmiinae;Ethmia	158
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Elachistidae;Stenomatinae;Cerconota	32
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Gelechiidae;Anacampsinae;Thiotricha	19
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Oecophoridae;Oecophorinae;Acedesta	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Gelechioidea;Oecophoridae;Oecophorinae;Heliocausta	17
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Amphicrossa	7
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Bracca	7
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Cystidia	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Ennominae;Melinodes	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Geometroidea;Geometridae;Larentiinae;Poecilasthena	28
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Hesperioidea;Hesperiidae;Pyrginae;Cogia	34
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Hesperioidea;Hesperiidae;Trapezitinae;Proeidosa	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Arctiidae;Pelochyta	44
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Arctiidae;Virbia	33
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Erebidae;Cyclopis	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Aganainae;Digama	9
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Amphipyrinae;Crimona	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Catocalinae;Episparis	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Hadeninae;Lacinipolia	825
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Xyleninae;Hillia	411
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Notodontidae;Dioptinae;Erbessa	41
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Papilionoidea;Nymphalidae;Satyrinae;Satyrini;Eritina;Erites	2
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Crambidae;Pyraustinae;Spilomela	28
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Pyraloidea;Thyrididae;Striglininae;Banisia	17
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Sesioidea;Choreutidae;Choreutinae;Tebenna	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Tineoidea;Gracillariidae;Marmara	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Tortricoidea;Tortricidae;Olethreutinae;Eucosmini;Cosmetra	11
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Zygaenoidea;Epipyropidae;unclassified Epipyropidae	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Ditrysia;Zygaenoidea;Limacodidae;Talima	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Lepidoptera;Glossata;Nepticuloidea;Tischeriidae;Tischeria	8
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Trichoptera;Integripalpia;Sericostomatoidea;Helicopsychidae;Helicopsyche	43
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Endopterygota;Trichoptera;Spicipalpia;Glossosomatoidea;Glossosomatidae;Protoptilinae;Culoptila	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Orthopteroidea;Orthoptera;Ensifera;Tettigonioidea;Tettigoniidae;Listroscelidinae;Monocerophora	22
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Paraneoptera;Hemiptera;Euhemiptera;Heteroptera;Panheteroptera;Pentatomomorpha;Coreoidea;Alydidae;Tollius	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Paraneoptera;Hemiptera;Euhemiptera;Membracoidea;Cicadellidae;Deltocephalinae;Yanocephalus	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Paraneoptera;Hemiptera;Sternorrhyncha;Aphidiformes;Aphidoidea;Pemphigidae;Eriosomatinae;Eriosomatini;Grylloprociphilus	1
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Palaeoptera;Odonata;Zygoptera;Argiolestidae;Argiolestes	3
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Palaeoptera;Odonata;Zygoptera;Argiolestidae;Podolestes	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Palaeoptera;Odonata;Zygoptera;Chlorocyphidae;Libellago	5
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;Ceriagrion	6
Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Myriapoda;Diplopoda;Pentazonia;Glomerida;Glomeridae;Glomeroides	1
Eukaryota;Metazoa;Ecdysozoa;Nematoda;Chromadorea;Spirurida;Filarioidea;Onchocercidae;Dirofilaria	22
Eukaryota;Metazoa;Echinodermata;Eleutherozoa;Asterozoa;Asteroidea;Spinulosacea;Velatida;Solasteridae;Lophaster	11
Eukaryota;Metazoa;Echinodermata;Eleutherozoa;Asterozoa;Ophiuroidea;Ophiuridea;Euryalida;Asteroschematidae;Asteroschema	22
Eukaryota;Metazoa;Echinodermata;Pelmatozoa;Crinoidea;Articulata;Comatulida;Charitometridae;Strotometra	4
Eukaryota;Metazoa;Lophotrochozoa;Annelida;Polychaeta;Palpata;Aciculata;Eunicida;Dorvilleidae;Protodorvillea	3
Eukaryota;Metazoa;Lophotrochozoa;Mollusca;Bivalvia;Pteriomorphia;Ostreoida;Ostreoidea;Ostreidae;Ostrea	147
Eukaryota;Metazoa;Lophotrochozoa;Mollusca;Gastropoda;Heterobranchia;Euthyneura;Euopisthobranchia;Pteropoda;Gymnosomata;Clionidae;Clione	14
Eukaryota;Metazoa;Platyhelminthes;Cestoda;Eucestoda;Cyclophyllidea;Taeniidae;Echinococcus	30
Eukaryota;Metazoa;Platyhelminthes;Trematoda;Digenea;Echinostomida;Echinostomata;Philophthalmidae;Philophthalmus	42
Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Ceramium	7
Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Besa	3
Eukaryota;Rhodophyta;Florideophyceae;Thoreales;Thoreaceae;Thorea	1
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Arecaceae;Arecoideae;Reinhardtieae;Reinhardtia	5
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Asparagales;Orchidaceae;Epidendroideae;Vandeae;Aeridinae;Renanthera	1
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Poaceae;BEP clade;Pooideae;Poeae;Aveninae;Koeleria	7
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Poaceae;BEP clade;Pooideae;Triticeae;Hordelymus	1
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;Caryophyllales;Phytolaccaceae;Phytolacca	20
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;Santalales;Comandraceae;Comandra	1
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;Santalales;Comandraceae;Geocaulon	11
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;Ericales;Primulaceae;Androsace	1296
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Gentianales;Apocynaceae;Asclepiadoideae;Asclepiadeae;Asclepiadinae;Pergularia	2
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Solanales;Convolvulaceae;Cresseae;Evolvulus	10
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Rosales;Rhamnaceae;Rhamneae;Krugiodendron	8
Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Meliaceae;Cedrela	9
