"?Calyptothecium",26
"?Calystegia marginata",1
"?Calytrix",1
"?Calytrix sp.",1
"?Camarophyllus",1
"?Campanella",1
"?Campanula",1
"?Camptochaete",12
"?Camptochaete deflexa",1
"?Camptochaete excavata",1
"?Camptosema",1
"?Campylium",2
"?Campylopodium",3
"?Campylopus",7
"?Campylopus introflexus",3
"?Campylopus pyriformis",2
"?Canarium muelleri",1
"?Canavalia",1
"?Candelaria",1
"?Candelariella",12
"?Candelariella spraguei",1
"?Canoparmelia",3
"?Cantharellus",1
"?Capillipedium",1
"?Capparis",1
"?Capparis arborea",20
"?Capparis canescens",2
"?Capparis lucida",1
"?Capparis ornans",1
"?Capparis quiniflora",1
"?Capparis shanesiana",1
"?Carallia brachiata",6
"?Carbonea",1
"?Carbonea assentiens",1
"?Cardamine corymbosa",2
"?Cardamine lineariloba",2
"?Carduus sp.",2
"?Carex",2
"?Carex sp.",2
"?Carpobrotus",2
"?Carpoglossum confluens",1
"?Carpopeltis",1
"?Carpopeltis phyllophora",9
"?Carpothamnion",1
"?Carpothamnion gunnianum",1
"?Caryophyllaceae",1
"?Cassinia aculeata hybrid",1
"?Cassinia longifolia",1
"?Castoreum sp. nov.",1
"?Casuarina sp.",1
"?Catapyrenium",4
"?Catenella",3
"?Catillaria",10
"?Catinaria",1
"?Caulerpa",6
"?Caulerpa cupressoides",1
"?Caulerpa sp.",1
"?Caulerpa trifaria",4
"?Caulocystis",2
"?Caulocystis uvifera",1
"?Celastraceae",1
"?Celmisia sp.",1
"?Cenchrus ciliaris",1
"?Cenchrus clandestinus",2
"?Cenchrus echinatus",1
"?Cenchrus foermerianus",1
"?Cenchrus macrourus",1
"?Cenchrus pedicellatus",1
"?Centaurium",2
"?Centaurium erythraea x Centaurium tenuiflorum",5
"?Centella",1
"?Centella cordifolia",2
"?Centotheca",1
"?Centroceras clavulatum",5
"?Centrolepidaceae",1
"?Centrolepis",1
"?Centrolepis cephaloformissubsp. cephaloformis",1
"?Centrolepis fascicularis",1
"?Centrolepis polygyna",1
"?Centrosema",1
"?Cephaleuros",1
"?Cephalomanes",7
"?Cephalozia",1
"?Cephaloziella",1
"?Cephaloziellaceae",1
"?Ceraceomyces cerebrosus",5
"?Ceraceomyces variicolor",1
"?Ceramium",9
"?Ceramium flaccidum",6
"?Ceramium lenticulare",4
"?Ceramium puberulum",5
"?Ceramium pusillum",1
"?Ceramium rubrum",1
