"sex","reps"
"5 females; 17 males",1
"5 females; 2 males",7
"5 females; 22 males",1
"5 females; 23 males",1
"5 females; 3 males",4
"5 females; 5 males",1
"5 females; 7 males",1
"5 females; 8 males",1
"5 females; 9 males",1
"5 F��meas",1
"5 F��meas, 3 Machos",1
"5 indiv��duos",9
"5 machos, 1 f��mea",1
"5 machos, 2 f��meas, 3 deuto e 1 tritoninfa",1
"5 male",39
"5 male 1 female",2
"5 male 3 female",1
"5 male, 5 female",1
"5 male; 1 female",43
"5 male; 10 female",2
"5 male; 13 female",1
"5 male; 2 female",27
"5 male; 3 female",21
"5 male; 4 female",13
"5 male; 5 female",16
"5 male; 6 female",5
"5 male; 7 female",1
"5 male; 8 female",1
"5 male; 9 female",1
"5 males",743
"5 males, 1 adult",1
"5 males, 1 female",124
"5 males, 1 female, 7 adults",1
"5 males, 10 females",15
"5 males, 101 females",1
"5 males, 107 females",1
"5 males, 11 adults",1
"5 males, 11 females",4
"5 males, 118 females",1
"5 males, 12 females",5
"5 males, 13 females",5
"5 males, 14 females",3
"5 males, 15 females",2
"5 males, 16 females",4
"5 males, 17 females",1
"5 males, 18 females",1
"5 males, 19 females",2
"5 males, 2 females",98
"5 males, 2 females, 1puM,1puF",1
"5 Males, 2 Females, 2 Immatures",1
"5 males, 20 females",1
"5 males, 21 females",1
"5 males, 22 females",2
"5 males, 23 females",1
"5 males, 25 females",1
"5 Males, 26 Females",1
"5 males, 27 females",1
"5 males, 28 adults",1
"5 males, 28 females",2
"5 Males, 3 Females",69
"5 Males, 3 Females, 2 Immatures",1
"5 males, 30 females",1
"5 males, 37 females",1
"5 Males, 4 Females",3
"5 Males, 4 Females, 20 Immatures",1
"5 Males, 5 females",90
"5 males, 5 females, 7 juveniles",1
"5 males, 51 females",1
"5 males, 53 females",1
"5 males, 54 females",2
"5 males, 6 females",25
"5 males, 62 females",1
"5 males, 7 adults",1
"5 males, 7 females",22
"5 males, 8 females",17
"5 males, 8 females & 7 immatures",1
"5 males, 9 females",10
"5 protoninfas",1
"5 sex not recorded",745
"5 specimens",80
"5 Sub-males, 1 Sub-female, 1 immature",1
"5 tritoninfas",16
"5 undetermined",3638
"5 worker",18
"5 workers",21
"50",22
"50 adults",2186
"50 females",177
"50 females, 10 specimens",1
"50 females, 37 males",1
"50 females, 44 males",1
"50 females, 59 males",1
"50 females, 69 males",1
"50 m",2
"50 male; 38 female",1
"50 males",135
"50 males, 14 females",1
"50 males, 2 females",1
"50 males, 5 females",1
"50 males, 50 females",6
"50 sex not recorded",2
"50 specimens",10
"50 undetermined",51
"50 workers",1
"500",1
"500 adults",1
"500 females",1
"500 m",2
"500 specimens",1
"500f",1
"50f,1m",7
"50M",5
"50m,16f",1
"50m,50f",13
"50u",4
"50w",25
"50w(1), 1w(2)",1
"50w(1), 3w(2)",1
"50w, 10p",2
"50w, 15p",2
"50w, 1dq",2
"50w, 20m",1
"50w, 20p",1
"50w, 2aq",1
"50w, 3p",1
"50w, 5l",1
"50w, 5m",1
"50w, 7l",1
"50w, 7p",1
"50w, brood",1
"51",3
"51 adults",30
"51 females",3
"51 females, 126 males",1
"51 females, 27 males",1
"51 females, 68 males",1
"51 male; 40 female",1
"51 male; 45 female",1
"51 males",6
"51 males, 13 females",1
"51 males, 17 females",1
"51 males, 2 females",1
"51 males, 36 females",1
"51 males, 9 females",1
"51 undetermined",32
"512 undetermined",1
"513 undetermined",1
"51f",2
"51m",5
"51M 15F",1
"51m,10f",1
"51u",4
"51w, 14p, 15l",1
"52",8
"52 adults",24
"52 females",5
"52 females, 46 males",1
"52 male; 31 female",1
"52 males",7
"52 males, 13 females",1
"52 males, 15 females",2
"52 Males, 28 Females",1
"52 males, 3 females",1
"52 males, 8 females",1
"52 sex not recorded",2
"52 tritoninfas",1
"52 undetermined",29
"521 undetermined",1
"528 undetermined",1
"52m",2
"52u",3
"52w",4
"52w, brood",2
"53",3
"53 adults",27
"53 females",4
"53 females, 55 males",1
"53 males",3
"53 males, 38 females",1
"53 males, 5 females",1
"53 males, 9 females",1
"53 sex not recorded",1
"53 specimens",1
"53 undetermined",27
"530 undetermined",1
"531 undetermined",1
"537 undetermined",1
"539 undetermined",1
"53f",1
"53m",1
"53u",3
"53w",1
"53w, brood",1
"54",1
"54 adults",17
"54 females",8
"54 females, 26 males",1
"54 females, 67 males",1
"54 males",5
"54 males, 7 females",1
"54 males, 8 females",1
"54 undetermined",30
"540 undetermined",1
"54f",1
"54M 25F",1
"54m,15f",1
"54m,91f",1
"54u",1
"54w",2
"54w, 12m",1
"54w, brood",1
"55",3
"55 adults",64
"55 females",4
"55 females, 46 males",1
"55 females, 65 males",1
"55 male; 12 female",1
"55 males",4
"55 males, 1 female",1
"55 males, 11 females",1
"55 males, 15 females",2
"55 males, 20 females",1
"55 males, 3 females",1
"55 males, 8 females",1
"55 tritoninfas",1
"55 undetermined",28
"555 females",1
"555 undetermined",1
"557 undetermined",1
"55f",1
"55M",2
"55m,36f",1
"55u",6
"55w",2
"55w(1), 5w(2)",1
"55w, 15aq, 10m",1
"55w, 5p",1
"55w, 72Q",1
"55w, brood",1
"56",5
"56 adults",27
"56 females",5
"56 females, 40 males",1
"56 females, 48 males",1
"56 male; 38 female",1
"56 males",8
"56 males, 1 female",1
"56 males, 25 females",1
"56 sex not recorded",1
"56 undetermined",32
"564 females",1
"565 tritoninfas",1
"56f",2
"56m",3
"56u",3
"56w",2
"56w, brood",1
"57",2
"57 adults",9
"57 day larvae",1
"57 females",6
"57 male; 34 female",1
"57 male; 54 female",1
"57 males",8
"57 males, 3 females",1
"57 undetermined",26
"573 undetermined",1
"577 undetermined",1
"57f",2
"57w, brood",1
"58",2
"58 adults",23
"58 females",3
"58 male; 45 female",1
"58 males",7
"58 males, 27 females",1
"58 males, 29 females",1
"58 males, 38 females",1
"58 specimens",1
"58 tritoninfas",1
"58 undetermined",21
"581 undetermined",1
"583 females",1
"584 females",1
"58f",2
"58m",1
"58M 22F",1
"58u",1
"58w",1
"58w, brood",2
"59",4
"59 adults",10
"59 females",6
"59 males",4
"59 males, 11 females",1
"59 sex not recorded",3
"59 specimens",1
"59 undetermined",21
"599 females",1
"59f",1
"59m",1
"59M 7F",1
"59u",2
"59w",1
"59w, 9aq",1
"59w, brood",1
"5aq",1
"5aQ, 23w, brood",1
"5aQ, 2m, >5w",1
"5aq, 3m",1
"5aQ, 5dQ",1
"5aq, 5m, many w, brood",1
"5aQ, 5w",1
"5dq",2
"5dQ, >15w",1
"5dQ, 26w",1
"5dq, 61w",1
"5dq, many w, brood",3
"5F",251
"5f + 2m",2
"5f + 6m",1
"5f + 9m",1
"5F 13M",1
"5F 1M",2
"5F 5M",1
"5F 6Juveniles",1
"5F 8M",1
"5F, 11M, 2 immatures",1
"5F, 1M",6
"5F, 2M",6
"5F, 3M",5
"5F, 4M",2
"5F, 5M",1
"5F, 6M",1
"5f,1m,1u",1
"5f,2m,1u",1
"5l",1
"5l, 1p",1
"5m",740
"5m + 1f",2
"5m + 3f",1
"5M 10F",1
"5M 11F",1
"5M 15F",1
"5M 1F",17
"5M 2F",15
"5M 3F",10
"5M 4F",6
"5M 5F",4
"5M 6F",4
"5M 7F",1
"5M 8F",3
"5m, 30w, 15p",1
"5m, 34w",1
"5m,10f",2
"5m,11f",3
"5m,15f",1
"5m,16f",1
"5m,18f",1
"5m,1f",41
"5m,2f",23
"5m,2f,3u",1
"5m,3f",23
"5m,4f",18
"5m,5f",6
"5m,6f",7
"5m,7f",4
"5m,8f",7
"5m,8f,1u",1
"5m,9f",5
"5m+2f+1j",1
"5m+5f",1
"5ma",1
"5ma, 10mi",1
"5ma, 22mi, brood",1
"5ma, 43mi",1
"5ma, 45mi",1
"5ma, 9mi",2
"5mi",6
"5mi, brood",1
"5Pupa 23Juveniles",1
"5Q",2
"5Q, >5w",1
"5Q, >5w, >5m",2
"5Q, >5w, 3m",1
"5Q, 11w, 2m",1
"5Q, 13s, 15w, 3m",1
"5Q, 3w",1
"5Q, 4w",1
"5s, 8w",1
"5u",1392
"5u,1f",1
"5W",453
"5w (1), 1w(2)",1
"5w (missing antenna)",1
"5w minor",1
"5w minor, 2w major",1
"5w(1), 1w(2)",4
"5w(1), 2w(2)",9
"5w(1), 3w(2)",4
"5w(1), 4w(2)",1
"5w, 1 larva",1
"5w, 11s",1
"5w, 15l, 11p",1
"5w, 1aQ",1
"5w, 1dq",5
"5w, 1l",2
"5w, 1m",12
"5w, 1p",2
"5w, 1prepupa",1
"5w, 1s",1
"5w, 1wp",1
"5w, 20m",1
"5w, 2aq",1
"5w, 2aQ, 4m, 1l",1
"5w, 2l",1
"5w, 2m",2
"5w, 2p, 1mp",1
"5w, 2wp",1
"5w, 3aq",1
"5w, 3m",3
"5W, 3Q",1
"5w, 3wp",1
"5w, 4l, 3p",1
"5w, 5 larvae",1
"5w, 5l, 4p",1
"5w, 5m",2
"5w, 5wp",2
"5w, brood",14
"5w,1q",1
"5x",4
"6",3572
"6 1juvenile",1
"6 adults",1567
"6 adults, 1 specimen",1
"6 adults, 5 specimens",1
"6 adults, 6 specimens",1
"6 dealate queens, 62 workers",1
"6 deuto, 3 proto e 1 tritoninfa",1
"6 deuto, 4 proto e 2 tritoninfas",1
"6 female",4
"6 female 1 male",1
"6 female, 1 male",1
"6 female, 2 male, rest unknown",1
"6 females",541
"6 Females, 1 Male",1
"6 females, 1 males",23
"6 females, 10 males",13
"6 females, 11 males",6
"6 females, 12 adults",1
"6 females, 12 males",14
"6 females, 13 males",6
"6 females, 14 males",4
"6 females, 15 males",6
"6 females, 16 males",2
"6 females, 17 males",1
"6 females, 18 males",3
"6 Females, 2 Immatures",1
"6 females, 2 males",41
"6 females, 21 males",1
"6 females, 23 males",3
"6 females, 24 males",2
"6 females, 25 males",1
"6 females, 3 males",32
"6 females, 33 males",2
"6 females, 39 males",1
"6 females, 4 males",42
"6 females, 5 males",33
"6 females, 50 males",1
"6 females, 6 males",36
"6 females, 7 males",32
"6 females, 8 males",17
"6 females, 9 males",14
"6 females; 1 male",3
"6 females; 16 males",1
"6 females; 2 males",2
"6 females; 23 males",1
"6 females; 3 males",2
"6 females; 4 males",1
"6 females; 43 males",1
"6 females; 5 males",1
"6 females; 6 males",2
"6 females; 7 males",3
"6 f��meas, 1 deutoninfa",1
"6 F��meas, 8 Machos",1
"6 indiv��duos",11
"6 machos, 1 f��mea e 1 tritoninfa",1
"6 machos, 8 f��meas, 16 trito, 18 deuto e 7 protoninfas",1
"6 male",35
"6 male; 1 female",25
"6 male; 10 female",3
"6 male; 14 female",1
"6 male; 2 female",20
"6 male; 3 female",19
"6 male; 4 female",8
"6 male; 5 female",12
"6 male; 6 female",5
"6 male; 7 female",2
"6 male; 8 female",1
"6 males",467
"6 males, 1 female",68
"6 Males, 10 Females",8
"6 males, 11 females",4
"6 males, 12 females",4
"6 males, 12 females, 2 adults",1
"6 males, 129 females",1
"6 males, 13 females",4
"6 males, 14 females",2
"6 males, 15 females",7
"6 males, 16 females",5
"6 males, 17 females",3
"6 males, 175 females",1
"6 males, 18 females",1
"6 males, 2 adults",1
"6 males, 2 females",121
"6 males, 2 females, 1 adult",1
"6 Males, 2 Females, 1 Immature",1
"6 Males, 2 Females, 2 Immatures",1
"6 males, 20 females",2
"6 males, 22 females",1
"6 males, 23 females",2
"6 males, 25 females",1
"6 males, 26 females",2
"6 Males, 3 Females",45
"6 males, 30 adults",1
"6 males, 300 females",1
"6 males, 32 females",2
"6 males, 34 females",2
"6 males, 36 females",1
"6 males, 37 females",1
"6 males, 38 females",2
"6 males, 4 females",39
"6 males, 42 females",1
"6 males, 48 females",1
"6 males, 49 females",1
"6 males, 5 females",79
"6 males, 6 adults",1
"6 Males, 6 Females",28
"6 Males, 6 Females, 10 Immatures",1
"6 males, 6 females, 2 adults",1
"6 Males, 7 Females",21
"6 males, 8 females",15
"6 males, 9 females",14
"6 proto, 1 trito e 1 deutoninfa",1
"6 sex not recorded",715
"6 sex not recorded1 male",1
"6 specimens",41
"6 tritoninfas",11
"6 tritoninfas, 1 deutoninfa",2
"6 tritoninfas, 2 deutoninfas, 1 protoninfa",1
"6 undetermined",2455
"6 worker",7
"6 workers",21
"60",5
"60 adults",44
"60 adults, 4 specimens",1
"60 females",5
"60 hr larvae",1
"60 male; 2 female",1
"60 male; 6 female",1
"60 males",5
"60 males, 14 females",1
"60 males, 21 females",1
"60 sex not recorded",3
"60 specimens",3
"60 undetermined",21
"600 adults",1
"60f",2
"60m",3
"60M 25F",1
"60M 40F",1
"60u",8
"60w",6
"60w, 10m, 5l",1
"60w, 2dQ",1
"60w, 2p",1
"60w, 30l",1
"60w, 40p, 5l",1
"60w, brood",1
"61",2
"61 adults",8
"61 females",3
"61 males",1
"61 males, 2 females",1
"61 undetermined",19
"611 undetermined",1
"61f",1
"61m",4
"61w",2
"62",1
"62 adults",20
"62 females, 29 males",1
"62 females, 36 males",1
"62 females, 38 males",1
"62 males",3
"62 males, 11 females",1
"62 males, 20 females",1
"62 males, 8 females",1
"62 tritoninfas",1
"62 undetermined",22
"620",2
"621 trotoninfas",1
"621 undetermined",1
"62f",1
"62M 18F",1
"62u",1
"62w",1
"62w, brood",1
"63",6
"63 adults",23
"63 females",2
"63 males",5
"63 males, 62 females",1
"63 sex not recorded",1
"63 undetermined",22
"630",1
"63u",2
"63w(1), 6w(2)",1
"63w, brood",2
"64",2
"64 adults",10
"64 females",2
"64 females, 36 males",1
"64 females, 43 males",1
"64 males",4
"64 undetermined",12
"648 females",1
"648m",1
"64f",1
"64w",1
"65",2
"65 adults",16
"65 females",3
"65 females, 30 males",1
"65 male; 12 female",1
"65 males",4
"65 males, 10 females",1
"65 sex not recorded",2
"65 tritoninfas",1
"65 undetermined",13
"650 undetermined",1
"652 undetermined",1
"653u",1
"655 undetermined",1
"65m",2
"65m,44f",1
"65u",2
"66",2
"66 adults",5
"66 females",1
"66 male; 26 female",1
"66 male; 41 female",1
"66 males",3
"66 males, 3 females",1
"66 sex not recorded",1
"66 undetermined",9
"662 undetermined",1
"66m",1
"66u",4
"66w, brood",1
"67",1
"67 adults",10
"67 undetermined",10
"67f",2
"67m",1
"67M 6F",1
"67u",1
"67w",1
"68",2
"68 adults",12
"68 females",3
"68 male; 12 female",1
"68 males",4
"68 males, 57 females",1
"68 undetermined",17
"682 tritoninfas",1
"688 females",1
"689 undetermined",1
"68f",1
"68M 3F",1
"68w, 8aq, 1m",1
"69 adults",2
"69 females",1
"69 males",4
"69 males, 23 females",1
"69 sex not recorded",1
"69 undetermined",14
"69 workers",1
"69aq, 1dq, 32m, 221w, brood",1
"69m",2
"69u",2
"69w",1
"69w, brood",2
"6aQ",2
"6aq, 2m",1
"6aq, 2w, 155w, brood",1
"6aq, 3m(1), 2aq, 2m(2)",1
"6aq, 4m, 39w",1
"6aq, 59w, brood",1
"6aQ, 5m, 3w",1
"6aQ, 7w",1
"6dQ",1
"6dq, 1m, 10w, brood",1
"6dq, 58w, brood",1
"6f",98
"6f + 3m",1
"6f + 4m",1
"6f + 5m",1
"6f + 7m",1
"6F 1M",1
"6F 9M",1
"6F, 10M",1
"6f, 1m",3
"6F, 2M",1
"6F, 3M",3
"6F, 4M",2
"6F, 5M",2
"6F, 8M",2
"6f,1m",3
"6l, 2w",1
"6l, 6p",1
"6M",175
"6m + 1f",1
"6M 10F",1
"6M 1F",12
"6M 28F",1
"6M 2F",5
"6M 3F",5
"6M 4F",8
"6M 5F",7
"6M 6F",6
"6M 7F",2
"6M, 2F",3
"6M, 3F",1
"6M, 4F",2
"6M, 5F",1
"6m,10f",2
"6m,11f",1
"6m,12f",1
"6m,13f",1
"6m,15f",1
"6m,16f",1
"6m,1f",25
"6m,1u",1
"6m,2f",9
"6m,31f",1
"6m,3f",11
"6m,4f",6
"6m,5f",10
"6m,6f",9
"6m,6f,4u",1
"6m,7f",2
"6m,8f",4
"6m,9f",4
"6ma, 35mi, brood",1
"6ma, 5mi",1
"6ma, many mi",1
"6mi",6
"6mi, brood",2
"6Q, 10w,5m",1
"6Q, 11w, 1m",1
"6Q, 22w",1
"6Q, 3w",1
"6u",1131
"6u,1m",1
"6w",280
"6w (2 large), 6wp, 2 large larvae",1
"6w major",1
"6w(1), 1w(2)",1
"6w(1), 2w(2)",3
"6w(1), 2w, 1dq (2)",1
"6w(1), 3w(2)",1
"6w(1), 4w(2)",1
"6w, >15l, 1p",1
"6w, >15l, 2p",1
"6w, 1 larva",1
"6w, 12l",1
"6w, 12p",1
"6w, 1aQ",1
"6w, 1aq(1), 3w, 1dq(2)",1
"6w, 1aq, 3m(1); 2w, 1dq, 1m(2)",1
"6w, 1dq",6
"6w, 1dQ, >5l",1
"6w, 1dq, 2m",1
"6w, 1m",1
"6w, 1p",3
"6w, 1s",2
"6w, 1wp",2
"6w, 2 larvae",2
"6w, 2l",1
"6w, 2p",5
"6w, 2s",1
"6w, 2s, 1aq, 1m",1
"6w, 2wp",1
"6w, 3aq",2
"6w, 3aq, 6m",1
"6w, 3m",1
"6w, 4aq(1), 1w, 1s, 1dq(2)",1
"6w, 5l, 10p",1
"6w, 5m",2
"6w, 5s",3
"6w, 6s",1
"6w, 6wp",2
"6w, 7aq, 4m",1
"6w, 8l",1
"6w, brood",5
"6x",5
"7",811
"7 1juvenile",1
"7 1pupa",1
"7 2Juveniles",1
"7 adults",1188
"7 adults, 1 specimen",2
"7 dealate queens, 73 workers",1
"7 f",1
"7 female",1
"7 FEMALE,",1
"7 females",356
"7 females, 1 es",1
"7 females, 1 males",16
"7 females, 10 males",13
"7 females, 11 males",11
"7 females, 12 males",7
"7 females, 13 males",4
"7 females, 14 males",4
"7 females, 15 males",5
"7 females, 16 males",3
"7 females, 18 males",5
"7 females, 19 males",2
"7 females, 2 males",19
"7 females, 20 males",1
"7 females, 21 males",2
"7 females, 22 males",2
"7 females, 25 males",1
"7 females, 27 males",1
"7 females, 3 males",31
"7 females, 4 adults",1
"7 females, 4 males",26
"7 females, 5 males",26
"7 females, 6 adults",1
"7 females, 6 males",28
"7 females, 7 males",28
"7 females, 8 males",21
"7 females, 9 males",11
"7 females; 1 male",5
"7 females; 10 males",1
"7 females; 11 males",1
"7 females; 16 males",1
"7 females; 17 males",1
"7 females; 2 males",2
"7 females; 24 males",1
"7 females; 3 males",1
"7 females; 33 males",1
"7 females; 8 males",1
"7 immatures",1
"7 indiv��duos",2
"7 juv",1
"7 male",15
"7 male, 3 female",1
"7 Male, 8 Females",1
"7 male; 1 female",21
"7 male; 10 female",1
"7 male; 11 female",3
"7 male; 12 female",2
"7 male; 14 female",2
"7 male; 2 female",19
"7 male; 21 female",1
"7 male; 3 female",12
"7 male; 4 female",7
"7 male; 5 female",7
"7 male; 6 female",8
"7 male; 7 female",5
"7 male; 8 female",6
"7 males",337
"7 males (17.4-20.1 mm SL); 18 females (8.1-18.8 mm SL)",1
"7 males (9.2-13.9); 7 females (11.4-16.7)",1
"7 males, 1 adult",1
"7 Males, 1 Female",57
"7 males, 10 females",9
"7 males, 11 females",6
"7 males, 11 females, 2 adults",1
"7 males, 12 females",4
"7 Males, 13 Females",5
"7 males, 14 females",3
"7 males, 15 females",1
"7 males, 17 females",2
"7 males, 18 females",4
"7 males, 182 females",1
"7 males, 19 females",1
"7 Males, 2 Females",48
"7 males, 2 females, 2 immatures",1
"7 males, 21 females",2
"7 males, 24 females",1
"7 males, 262 females",1
"7 males, 3 females",40
"7 males, 3 females, 1 es",1
"7 males, 37 females",1
"7 males, 38 females",1
"7 males, 4 females",20
"7 males, 40 females",2
"7 males, 5 females",17
"7 males, 6 females",20
"7 males, 65 females",1
"7 males, 7 females",17
"7 males, 75 females",1
"7 males, 8 females",10
"7 males, 80 females",1
"7 males, 9 females",14
"7 sex not recorded",321
"7 sex not recorded1 male",1
"7 specimens",27
"7 specimens, 1 specimen",2
"7 tritoninfas",3
"7 tritoninfas, 1 deutoninfa",1
"7 undetermined",1715
"7 worker",10
"7 workers",23
"70 adults",23
"70 females",7
"70 males",5
"70 specimens",1
"70 undetermined",12
"70% ethanol",597
"70f",1
"70m",5
"70u",2
"70w",3
"70w, 2p, 10l",1
"71",2
"71 adults",5
"71 females",2
"71 males",5
"71 undetermined",12
"714 tritoninfas",1
"719 undetermined",1
"71m",4
"71u",1
"71w",1
"72",3
"72 adults",6
"72 females",1
"72 females, 157 males",1
"72 males",2
"72 males, 13 females",1
"72 undetermined",13
"725 females",2
"729 tritoninfas",1
"72m",2
"72u",3
"72w",2
"72w, brood",1
"73",1
"73 adults",1
"73 females",1
"73 male; 36 female",2
"73 males",1
"73 males, 3 females",1
"73 undetermined",9
"73f",1
"73w",1
"73w, brood",1
"74 adults",1
"74 females",1
"74 males",1
"74 males, 25 females",1
"74 males, 6 females",1
"74 undetermined",12
"74w, brood",1
"75 adults",34
"75 females",14
"75 males",3
"75 males, 8 females",1
"75 sex not recorded",1
"75 undetermined",9
"75f",1
"75M 5F",1
"75u",2
"75w",2
"75w, 5p, 20l",1
"75w, brood",1
"76 adults",12
"76 females",1
"76 females, 70 males",1
"76 male; 56 female",1
"76 males",2
"76 undetermined",14
"765 tritoninfas",1
"76f",1
"76w",2
"76w, brood",1
"77",2
"77 adults",1
"77 females",1
"77 males",2
"77 undetermined",13
"78 adults",9
"78 females",2
"78 males",2
"78 males, 5 females",1
"78 undetermined",15
"783 undetermined",1
"785 undetermined",1
"78w",1
"79",1
"79 adults",1
"79 females",2
"79 male; 24 female",1
"79 males",3
"79 males, 4 females",1
"79 undetermined",13
"799m",1
"79m",2
"7aq, 10w",1
"7aq, 1ma, 2mi",1
"7aq, 20w",1
"7aQ, 25w, 10p, 3l",1
"7aq, 47m, 46w, brood",1
"7dQ",1
"7dq, 57w",1
"7f",90
"7f + 2m",2
"7F 1M",1
"7F 5M",1
"7F, 10M",1
"7F, 11M",1
"7F, 1M",5
"7F, 2M",1
"7F, 3M",2
"7F, 5M",1
"7F, 6M",2
"7F, 7M",2
"7F, 8M",1
"7f,4m",1
"7f,5m,11u",1
"7l, 25w",1
"7m",178
"7m + 3f",1
"7M 14F",1
"7M 1F",4
"7M 1juvenile",1
"7M 2F",7
"7M 3F",3
"7M 4F",10
"7M 6F",3
"7M 7F",1
"7M 8F",2
"7m, 3aQ, 37w, brood",1
"7m, 5ma, 54mi",1
"7m, 63w",1
"7M, 9F",1
"7m,10f",2
"7m,11f",1
"7m,15f",1
"7m,1f",16
"7m,20f",2
"7m,21f",1
"7m,2f",5
"7m,30f",1
"7m,3f",9
"7m,3f,3u",1
"7m,4f",4
"7m,5f",3
"7m,6f",5
"7m,7f",5
"7m,8f",3
"7m,9f",3
"7ma, 22mi, brood",1
"7ma, 35mi, brood",1
"7ma, 59mi",1
"7mi",7
"7mi, brood",1
"7Q, 29w",1
"7u",569
"7u,1m",1
"7w",231
"7w(1), 1w(2)",4
"7w(1), 1w, 1s(2)",1
"7w(1), 2w(2)",1
"7w(1), 3w(2)",1
"7w, >15l, >15 p",1
"7w, 11l, 1p",1
"7w, 11m",1
"7w, 1aq",1
"7w, 1aq, 5m",1
"7w, 1dQ",1
"7w, 1m",2
"7w, 1m(1), 2w(2)",1
"7w, 1s, 1dq",1
"7w, 2w",1
"7w, 3m",1
"7w, 5s",1
"7w, 9l",1
"7w, brood",11
"7w, larvae",1
"7w,1wp",1
"7x",2
"8",702
"8 1juvenile",1
"8 adults",1102
"8 adults, 1 specimen",1
"8 adults, 5 specimens",1
"8 day larvae",1
"8 deuto, proto e 50 tritoninfas",1
"8 females",249
"8 females, 1 adult",1
"8 females, 1 male",1
"8 females, 1 males",7
"8 females, 10 males",17
"8 females, 11 males",8
"8 females, 12 males",5
"8 females, 13 males",5
"8 females, 14 males",1
"8 females, 15 males",3
"8 females, 16 males",5
"8 females, 17 immatures",1
"8 females, 17 males",1
"8 females, 18 males",2
"8 females, 19 males",1
"8 females, 2 males",15
"8 females, 20 males",1
"8 females, 22 males",2
