"island","reps"
"Marinduque Island",119
"Akau (=North Island)",118
"Cedros I.",118
"Darwin",118
"Gomomo Island",118
"Hao Atoll",118
"Ile Longue",118
"Indefatigable Island (Santa Cruz)",118
"Linapacan Island",118
"San Nicolas Id.",118
"Santa Inez Id.",118
"Santa Isabel I.",118
"Amami Oshima",117
"Belize",117
"Grand Turk",117
"Ishigaki-shima",117
"Isla Estanque",117
"Island II",117
"Ponson Id.",117
"Seymour",117
"Uapou",117
"Banda Besar",116
"Busuanga I.",116
"Espiritu Santo I.",116
"Hokkaido Island",116
"Kenya",116
"Kouaku",116
"Sint Maarten",116
"South Andaman I.",116
"Southern Oman",116
"Difnein",115
"East Island",115
"Gunung Api",115
"Isla Coronado",115
"Maiao I.",115
"Mejit Atoll",115
"Prince of Wales",115
"Takapoto Atoll",115
"Taviuni",115
"Deer Island",114
"Kandavu Island",114
"Mainland",114
"San Roque Id.",114
"Santa Margarita Id.",114
"Whale Island",114
"Wotho Atoll",114
"Avery Id.",113
"Biak Island",113
"Cape Breton Island",113
"Farm Island",113
"Genovesa I.",113
"Not on sheet",113
"Rattlesnake Island",113
"St. Matthew Island",113
"Vanikolo I.",113
"Burias I.",112
"Coronation Island",112
"Florida Island",112
"Isla Partida",112
"Polong Dako Id.",112
"Sanguisiapo Island",112
"South Todos Santos Id.",112
"Tenoko",112
"Union Island",112
"Betton Island",111
"Espanola Island",111
"Hokkaido Id.",111
"Maria Magdalena Id.",111
"Ngcheangel Id.",111
"San Diego Id.",111
"San Pedro Nolasco Id.",111
"St. Mary's",111
"Takaroa",111
"Talampulan Island",111
"Tanzania",111
"Ukerewe",111
"Aurapushekaru I.",110
"Goat Island",110
"Halmahera I.",110
"Quinalasag Island",110
"Summerland Key",110
"Babeldaob (Babelthuap) I.",109
"Basilaki Island",109
"Keraward Island",109
"Marakei Atoll",109
"North Andros",109
"Siis Islet",109
"Tapaan",109
"Uracas",109
"Borneo Island",108
"Grande-Terre Island",108
"Guernsey",108
"Isla Grande de Tierra del Fuego",108
"Karimundjawa",108
"Tortuga",108
"Ujae Atoll",108
"Uki Island",108
"46 Id.",107
"Bird Island",107
"Bouro Island",107
"chypre",107
"High",107
"Ishigaki I.",107
"Isla del Rey",107
"Kosciusko Island",107
"Lavongai",107
"Staten Island",107
"aux cochons",106
"Basilan Island",106
"Calagna-an Id.",106
"Cayman Brac Id.",106
"Delemmi",106
"Great Bahama",106
"Machesi Island (Makesi Island)",106
"Maldive Islands",106
"Noyes Island",106
"Chacachacare",105
"Chol I.",105
"Dry Tortugas",105
"eiao",105
"Kabara",105
"Mare Island",105
"Miyake-jima",105
"Ngeaur",105
"Pelee Island",105
"Yttygran Island",105
"Ailinglapalap Atoll",104
"Cobia I.",104
"Cornwallis Island",104
"La Digue Island",104
"Latouche Island",104
"Lesser Sunda Islands",104
"Middle Bass Id.",104
"Selinog Island",104
"Wailangilala Island",104
"Canoe Island",103
"Faial",103
"Garukoru I.",103
"Generale Island",103
"Gorgona",103
"Mount Desert Island",103
"Pigeon Key",103
"Tanegashima",103
"Vancouver I.",103
"Vanikolo",103
"Anuta",102
"Boa Vista",102
"Rapurapu Island",102
"Ryu Kyu Ids",102
"San Miguel Id.",102
"Shikoku Id.",102
"Simaluc Island",102
"Streymoy",102
"Tavenui",102
"Apo Reef",101
"Aukena Island",101
"D'Arros Island",101
"Evans Island",101
"Lifou",101
"Massachusetts",101
"Mwokil (Mokil) Atoll",101
"Okinawa I.",101
"South San Lorenzo Id.",101
"Terceira",101
"Tongoa",101
"Bugsuk Island",100
"Carp Id.",100
"Crooked I.",100
"Isle au Haut",100
"Niuafo'ou Island",100
"North Partida Id.",100
"Shumma",100
"Socotra",100
"Tawi Tawi",100
"Amak Island",99
"Fogo Island",99
"Hatuta'a",99
"Lapinin Grande Id.",99
"Maria Island",99
"Moorea Island",99
"San Jos����",99
"South Bass Island",99
"Tau Island (Samoa)",99
"Vatoa Island",99
"Awaji Id.",98
"Calayan Island",98
"East Amatuli",98
"Gilgo",98
"Kunghit",98
"Makogai I.",98
"Mbanika",98
"Nunivak",98
"Pinzon Island",98
"Red Sea",98
"Sicogon Island",98
"Vashon",98
"Basa Island",97
"Hvammsey Island",97
"Lizard Island",97
"Medio Island",97
"Paradise Id.",97
"Pearl Islands",97
"Possession Island",97
"Santo Ant��o",97
"Vancouver Id.",97
"Vavau Group",97
"a��s��",96
"Akutan Island",96
"Amaknak Island",96
"Bermuda Island (Hamilton Island)",96
"Chincoteague Island",96
"de norfolk",96
"Flores",96
"Gorgona Island",96
"Key West Id.",96
"Mackinac Island",96
"Macuata",96
"Malinoa Island",96
"North Haven",96
"Santa Maria",96
"St. Thomas I.",96
"Tomotu Noi",96
"Tonga",96
"Unga Island",96
"Floreana Island",95
"Mompog Island",95
"Nelson",95
"Poro Id.",95
"Sakhalin",95
"San Felix Island",95
"Shemya Island",95
"Tugidak Island",95
"Uahuka",95
"Danzante Id.",94
"Isla Plaza",94
"Kolombangara",94
"Ko Miang",94
"Komodo",94
"Mayaguana Island",94
"Ovalau Island",94
"Sand",94
"Wotje Atoll",94
"Amot",93
"Anatom [Aneityum]",93
"Biak",93
"Gardiner's Island",93
"Grande-Terre",93
"Kaula Rock",93
"Mavudis Island (Y'Ami Island)",93
"Pulau Gaya",93
"Punuk Island",93
"Saint Helena",93
"Sawda Island",93
"Tidore Island",93
"Waya",93
"Eastern Island",92
"Isla Beata",92
"Jost Van Dyke",92
"Mejia Id.",92
"Melville Island",92
"Merritt",92
"Morotai Island",92
"Santiago [James, San Salvador]",92
"Sulade Island",92
"Clark Bank",91
"Isla de Mona (Isla Mona)",91
"Isla Tiburon",91
"Madras",91
"Malden Island",91
"Merchant Island",91
"Ramrod Key",91
"Rice",91
"Ross I.",91
"Saint Helena Island",91
"San Esteban",91
"Temoe Atoll",91
"Ulawa",91
"Boot Key Id.",90
"Buldir Island",90
"Douglas Cays",90
"Jeju Island",90
"Kandavu",90
"Maria Madre I.",90
"Nichol Island",90
"Snow Island",90
"Sulu Archipelago",90
"Ticao",90
"Ulebeschel Island",90
"Angel Island",89
"Garayamo I.",89
"Goose Island",89
"Mahe I.",89
"Pulau Ajer",89
"Saint Kitts",89
"SAN CLEMENTE IS",89
"Ticao Island",89
"Tortuga Island",89
"Wee Wee Cay",89
"Antigua Id.",88
"Babuyan Claro Island",88
"Castle Island",88
"Gagil-Tomil",88
"Gal��pagos",88
"Harat",88
"Isla San Felix",88
"Line Islands",88
"Ossabaw Island",88
"Rattlesnake Id.",88
"Sumilon Id.",88
"Tanah Jampea",88
"Tetepare",88
"Caxisigan Island",87
"Jawa Island",87
"Lapinin Chico Id.",87
"Matuiloto Island",87
"Pagbilao Chica Island",87
"Quoi",87
"Saint Martin Id.",87
"Savo Island",87
"Siargao",87
"Swan Islands",87
"Wolf",87
"Farquhar Atoll",86
"Isla Cerralvo",86
"Lesser Mendjangan Island",86
"Rennell Island",86
"San Salvador Island",86
"Anegada Island",85
"Bisucay",85
"Brava",85
"Espevar",85
"Isla Carmen",85
"Little Deer Isle",85
"Merritt Island",85
"Ngeaur Id.",85
"Pulau Siburu",85
"Sacol Island",85
"South I.",85
"Tanega Shima Id.",85
"Youth Id.",85
"Alite Reef",84
"Clarion",84
"Cox",84
"de born��o",84
"Efate I.",84
"Gardner-by-Espanola Id.",84
"Ilhabela",84
"Isla Ildefonso",84
"Jervis [R����bida]",84
"Kauai Id.",84
"North Pagai Island",84
"Palaui Island",84
"Prince Island",84
"Sabah",84
"Sandy Island",84
"South Male Atoll",84
"Takaroa Atoll",84
"Tarauru-Roa",84
"Atafu Atoll",83
"Clipperton Id.",83
"Glen Island",83
"Goodenough Island",83
"Hainan I.",83
"ibiza",83
"Isla Taboga",83
"Kiska",83
"Maewo",83
"Malakula",83
"Ngerekebesang Island",83
"Rasa I.",83
"Canouan",82
"Eloaua Island",82
"Fayal",82
"Matiu",82
"Nonamesset Island",82
"Panapompom Island",82
"San Crist����bal [Chatham]",82
"Tikehau",82
"Toke Atoll",82
"Tulagi Island",82
"Aguiguan Island",81
"Dodepo Island",81
"Doworra Island",81
"Fergusson",81
"Isla Hornos",81
"Lan Tao",81
"Mandarte",81
"Moser Island",81
"Pukapuka Atoll",81
"Ras Muhammad",81
"Santa Fe",81
"South Andaman Island",81
"Abariringa (Kanton) Atoll",80
"Ellesmere",80
"Helgoland",80
"Kent Island",80
"Koh Pa-nga",80
"Los Negutos Island",80
"Nauru",80
"San Geronimo Id.",80
"Addu Atoll",79
"Big Island",79
"Buka Buka Island",79
"GreatHarbor Cay",79
"guam",79
"Half Moon Island (Media Luna Island)",79
"Kadin Island",79
"Malaita I.",79
"New",79
"Pilas Island",79
"Sal",79
"Sao Tome I.",79
"Shaw Island",79
"Sigaan Island (Singaan Island)",79
"Simeulue",79
"South Farallon Island",79
"Tatoosh Island",79
"Yapen",79
"Abemama",78
"Adi Island",78
"Chatham Island",78
"East San Benito Id.",78
"Guadalcanal I.",78
"Hikina (=East Island)",78
"Hull (=Orona)",78
"Long Cay",78
"New Guinea I.",78
"Queensland",78
"sao tiago",78
"Sicily",78
"Tauna",78
"Vava'u",78
"Albatross Island",77
"Angel de la Guarda",77
"Beliliou [Peleliu]",77
"Cay Sal",77
"Dalaganem Island",77
"Duck",77
"Grande Comore",77
"Little Scrub",77
"mav��a",77
"mururoa",77
"Oeno Island",77
"Pinipel Island",77
"Sibi Sibi Island",77
"solitaire",77
"Tierra del Fuego",77
"Babel Lukes Reef",76
"Crane Key",76
"Culebra Island",76
"Isla del Cano",76
"Maratua Island",76
"Niue I.",76
"Oman",76
"Pinas Island",76
"Pohnpei Island (Ponape Island)",76
"SANTA CRUZ IS",76
"Santa Rosa",76
"Sumbawa",76
"Teauaone",76
"Togian Island",76
"Vanikoro Island",76
"Wrangel Island",76
"Balabac",75
"Blannskar I.",75
"Cagayan Island",75
"Culebra",75
"Kendrew Island",75
"Maffia Island",75
"Maria Madre Island",75
"Ovalau Id.",75
"Penrhyn Atoll (Tongareva)",75
"Rey",75
"Sabtang Island",75
"Savaii Id.",75
"St. Martin",75
"'Uvea Island",75
"Akun Island",74
"Arimasuku Id.",74
"Caban I.",74
"Cocos",74
"Gau",74
"Gonave Island",74
"Green Cay",74
"Isla Patos",74
"Morseby",74
"Motu Iti",74
"Nananu-i-cake I.",74
"Netherlands Antilles?",74
"North Astrolabe Reef",74
"Ontong Java Atoll",74
"Pivers Island",74
"Semirara Id.",74
"S��o Vicente",74
"Swains I.",74
"Tabiteuea",74
"Tobacco Cay",74
"White Island",74
"de sao jorge",73
"Guadalupe Island",73
"Isla Jicar����n",73
"Knight Key",73
"Lower Matecumbe Key",73
"Lowrie Island",73
"Magdalena",73
"Marchena [Bindloe]",73
"Marquesas Ids",73
"Ngeanges Island",73
"Takume",73
"Triangle",73
"Abaco",72
"Catherine Island",72
"Chatham Island (San Cristobal)",72
"Clipperton I.",72
"Coiba Island",72
"Long Key",72
"Mantacao Island",72
"Mirbat",72
"Moku O Loe Island",72
"Salomon Atoll",72
"San Ambrosio Island",72
"San Juan",72
"Saturna",72
"Talajit",72
"Verde Island (Isla Verde)",72
"Wake Atoll",72
"Apo I.",71
"Destruction",71
"Espiritu Santo Island",71
"Grand Bahama Island",71
"Herschel Island",71
"Key Vaca",71
"Maio",71
"Makemo Atoll",71
"Nggatokae [Gatukai]",71
"Pulau Hantu I.",71
"Sledge",71
"Sorol",71
"Bristow Id.",70
"Ceycen Island",70
"Eil Malk Island",70
"Exuma Chain",70
"Fais",70
"Kayak Island",70
"Lobos",70
"lubang",70
"Peleng",70
"Rennell",70
"semirara",70
"Solnohu",70
"Suwarrow Atoll",70
"West Cay",70
"Adak",69
"Andros Id.",69
"Baltra I.",69
"Charles Island (Floreana or Santa Maria)",69
"Cooper's Island",69
"Daphne Id.",69
"Ha'afeva Island",69
"Indefatigable Island",69
"Isabela Island",69
"Isla San Benedicto",69
"Kia I.",69
"Lapinig Island",69
"Little Cayman",69
"Little Inagua",69
"Malapascua Island",69
"Maupiti",69
"Midway",69
"Miyako Shima Id.",69
"Mombasa",69
"Mona",69
"Netherland Antilles",69
"Sakhalin Id.",69
"Saluag I.",69
"Santa Barbara",69
"Santa Margarita",69
"Siayan Island",69
"Swan Island",69
"Tetiaroa",69
"Bonoon Id.",68
"Borneo I.",68
"Chenega Island",68
"Cyprus",68
"Fisherman Cay [Fisherman's Cay]",68
"Green",68
"Ioulomekang Id.",68
"Kasa Island",68
"Makira Island",68
"Maupihaa (=Mopelia) Atoll",68
"Mona Island",68
"Oland",68
"Old Providence Island (Isla de Providencia)",68
"Pathfinder Bank",68
"Shannon Island",68
"Tobago Id.",68
"Tongatapu Id.",68
"Tulnalutan Island",68
"Utwa",68
"Visayas",68
"West Nalaut Island",68
"Anaho Id.",67
"Bohol I.",67
"Daru Island",67
"Great Banda Island [Banda Besar]",67
"Gulf of Aqaba",67
"Kwajelein Atoll",67
"Lamotrek Atoll",67
"La Touche Island",67
"Marcus Island",67
"Namu Atoll",67
"Ngermalk Id.",67
"Pulau Putri",67
"Scatari Island",67
"Stewart",67
"Tetiaroa Atoll",67
"West Ulong Id.",67
"'Alofi Island",66
"Baltra Island",66
"Christmas Island",66
"Dalupiri Island",66
"Eastern Id.",66
"Falarik Id.",66
"Isla Santa Cruz",66
"Mabul Island",66
"Misool",66
"Nomuka Island",66
"Ofolanga Island",66
"raiatea",66
"Southeast Farallon",66
"Vank Island",66
"Banks Group",65
"Charles Island",65
"Chichijima-retto",65
"Dunedin",65
"Ha'ano",65
"Isla Coronado Sur",65
"Isla Cubagua",65
"Isla San Francisco",65
"Isla San Pedro Nolasco",65
"Klein Curacao",65
"Maluku Islands",65
"Maria Cleofas",65
"Miyake-jima Island",65
"Narborough Island (Fernandina)",65
"Ponape Island",65
"Saddleback Island",65
"San Francisco",65
"Sullivans",65
"Trincomalee",65
"Virginia",65
"Aunu'u",64
"Barter Island",64
"Ceylon",64
"Grand Canary",64
"Isla Mejia",64
"Kayoa Island",64
"Lanzarote",64
"Long I.",64
"Marotiri Isles",64
"Mussau Island",64
"New Georgia Island",64
"North I.",64
"Nueva Esparta",64
"Ono-i-Lau",64
"Palaui I.",64
"Providenciales Island",64
"Saint John Id.",64
"San Benito",64
"Sibay Id.",64
"Societe, Iles de la",64
"Aasiaat",63
"Anastasia",63
"Annette Island",63
"Ano Nuevo Island",63
"Bush Key",63
"Caja de Muerto",63
"Dimipac Island",63
"Hog Island",63
"Lehua",63
"Losap Atoll",63
"Magnetic Island",63
"Mwoakilloa Atoll",63
"Normanby",63
"Rabi I.",63
"Richards Island",63
"Smith",63
"Society Ids",63
"Ta�������u",63
"Tower Island",63
"Vangunu Island",63
"Acklins",62
"Admosin",62
"Anastasia Island",62
"Chamisso Island",62
"Gan",62
"Ilet de la Rose",62
"Inhaca Island",62
"Little Swan Island",62
"Makura",62
"Malakula Island",62
"Motu One",62
"Pulau Semakau",62
"Rangitoto Island",62
"Sable Island",62
"Acklin's I.",61
"Buru Island",61
"Emirau",61
"Grenada I.",61
"Hood Island",61
"Kambara",61
"Kotelny Island",61
"Malakal I.",61
"Manda",61
"Navutu Ira Id",61
"Niuatoputapu",61
"Nuutele",61
"One Tree I.",61
"Puluwat Atoll",61
"Samar Id.",61
"Sao Miguel Island",61
"S��o Nicolau",61
"Siasi Island",61
"Tuckernuck Island",61
"Wolf Id.",61
"$$$$",60
"Akamaru",60
"Atata",60
"Basse-Terre I.",60
"Channel Island",60
"Djibouti",60
"Exuma Cays",60
"Grand Cayman Island",60
"Great Exuma Island",60
"Kimball Island",60
"Kuwait Bay",60
"Lifuka",60
"Lotu Islet",60
"Marsa el-Muqabila",60
"Matuku I.",60
"Mbanika [Banika]",60
"Padre Island",60
"Santa Rosa Id.",60
"tablas",60
"Waadah Island",60
"Anguilla Island",59
"Buck Island",59
"Elbow Cay",59
"Great Spoon Island",59
"Guadeloupe",59
"Lord Howe I.",59
"Malhon Island",59
"Medny Island",59
"Mores Island",59
"Nukunonu Atoll",59
"Russell Islands",59
"Saint Catherine",59
"St. Matthias Group",59
"Tawitawi",59
"Thursday Island",59
"Aitutake",58
"Carmen Island",58
"D'Entrecasteaux Grp",58
"Dibatuc Island",58
"Drummond Island",58
"Erromango [Eromanga]",58
"Flint Island",58
"Glover's Reef",58
"Grand Manan",58
"Isla de la Juventud (Isle of Pines)",58
"Java Id.",58
"King George Island",58
"Lukunor Atoll",58
"Mah�� Island",58
"Mantapeitak",58
"Marco Island",58
"Mortlock Islands",58
"Nunivak Id.",58
"Olango Id.",58
"Ono",58
"Pacific Islands",58
"Sao Tome",58
"Socotra Island",58
"Somerset Island",58
"Sugarloaf Key",58
"Tagauayan",58
"Tatoosh",58
"Teomabal Island",58
"Truk",58
"West Indies",58
"Bairakaseru Island",57
"Bartolom��",57
"belep",57
"Bowen Island",57
"Guanaja",57
"Isla Gordon",57
"Isla Raza",57
"Isla Willard",57
"Padang Bai",57
"Patos Id.",57
"Pulau Run",57
"Round Island",57
"SANTA BARBARA IS",57
"Tobi Island",57
"Udot Island",57
"Alcatraz Island",56
"Astola",56
"Bantayan Id.",56
"Bonds Cay",56
"Dumaran Island",56
"East Vernon Island",56
"Faial Island",56
"Great Gull",56
"Jemo Island",56
"Komodo Island",56
"Latham Island",56
"mal��kula",56
"Marquesas Keys",56
"Miyake-Jima",56
"Moresby",56
"Ngarchor",56
"Ngemelachel (Malakal)",56
"Ni`ihau",56
"Protection",56
"SAN NICOLAS IS",56
"Spitzbergen",56
"Tailevu",56
"Tam Island",56
"Destacado Island",55
"Grande Terre Island",55
"Guayacan Island",55
"Isla Cozumel",55
"Isla Perez",55
"Marble Island",55
"Martha's Vineyard Island",55
"Puluwat",55
"Puro Island",55
"reunion",55
"Romblon I.",55
"Saint Michael Island",55
"Sapelo Island",55
"Society Islands",55
"Terceira Island",55
"Turks Islands",55
"Uea",55
"Unalaska",55
"Wana-wana Island (Vonavona Island)",55
"Weeks Island",55
"Birnie Island",54
"de la possession",54
"Dublon",54
"Hatteras Island",54
"Lopez",54
"Margarita Island",54
"Norfolk",54
"Prince Edward I.",54
"Rendova Island",54
"Reunion Island",54
"Sariguan",54
"Sitkinak Island",54
"Tau Island",54
"Cay Sal (Dog Rock)",53
"Cuyo I.",53
"Estero Island",53
"Grande Island",53
"Great Spoon",53
"Isla Observatorio",53
"Isle of Wight",53
"Louisiade Archipelago",53
"Merir Island",53
"Ngargol Island",53
"Onslow Island",53
"Pulau Weh",53
"Ragged Island",53
"Raivavae Island",53
"Refugio Island",53
"San Jorge",53
"SAN MIGUEL IS",53
"Sikaiana",53
"Timor",53
"Ustupu I.",53
"Vanikoro",53
"Benjamin Island",52
"Calangaman Island",52
"Castle",52
"Columbus Cay",52
"Darwin I.",52
"Galvaney Island",52
"Guimaras",52
"Ireland",52
"ISLA CLARION",52
"Isla de Roatan",52
"mato",52
"Moose Factory",52
"Ngcheangel [Kayangel] Atoll",52
"Pulo-Anna",52
"Rita Island",52
"Rongrik [Rongerik] Atoll",52
"Rotuma I.",52
"Umboi Island",52
"Withheld",52
"Wrangell Id.",52
"Bubuan Island",51
"Cabugan Island",51
"Camiguin",51
"Cyprus Id.",51
"Egg Island",51
"Great Stirrup Cay",51
"Grenada Island",51
"Labuan Blanda Island",51
"Middle Island",51
"Namokuk [Namoluk] Atoll",51
"Ngerchur",51
"Ngeruktabel (Urukthapel)",51
"Pinta",51
"Savaii Island",51
"Sebatik Island",51
"Semisopochnoi Island",51
"Tintiman Id.",51
"Big Munson Key",50
"Bindloe Island (Marchena)",50
"Chub Cay",50
"Ile Perrot",50
"Isla San Lorenzo",50
"Jeddah",50
"Kiritimati [Christmas] Atoll",50
"Lakeba Island",50
"Malanipa Island",50
"Meos Num Island",50
"Midway Island",50
"Nanmatol",50
"Norman's Pond Cay",50
"Nuweiba El Muzeini",50
"Orcas",50
"Otter Island",50
"Pedro Gonzales Island",50
"Pigeon Island",50
"Pulau Kilah",50
"Rennell I.",50
"Sanryo I.",50
"Sarawak",50
"Simpson Island",50
"Tafahi Island",50
"Tulagi",50
"West New Guinea Dist.",50
"Afognak",49
"Chirikof Island",49
"Diutay Id.",49
"El Hamira",49
"Great Goat Island",49
"Huahine Island",49
"Ile Petite Basque",49
"Iles des Saintes",49
"Isla de Providencia (Old Providence Island)",49
"Isla Raza (Isla Rasa)",49
"Kar Kar Island",49
"Nelson Island",49
"Niue",49
"Norman Island",49
"panay",49
"Porto Santo",49
"San Geronimo Island",49
"Sitangkai",49
"Arimasuku",48
"BARRO COLORADO IS",48
"Box Island",48
"Bugsuk I.",48
"Dahab",48
"Eauripik Atoll",48
"Fatu Huku",48
"Hope Island",48
"Japutik Island",48
"kolobangara",48
"maewo",48
"Mayreau",48
"Naranjo Arriba",48
"Peale Island",48
"Pinzon I.",48
"Pulau Kongsi",48
"Starbuck",48
"Ailinglaplap [Ailinglapalap] Atoll",47
"Aunuu",47
"Beqa",47
"Bird Rock Island",47
"Bradford Island",47
"California",47
"Cayo Roldan",47
"Chiloe",47
"Desecheo I.",47
"Drummond",47
"East Cay",47
"East San Benito Island",47
"Gran Roque",47
"Helgoland (Heligoland)",47
"Lampinigan Island",47
"Mah����",47
"Maria Magdalena Island",47
"Mayreau [Mayereau]",47
"Murilo Atoll",47
"Ngaruangl I.",47
"Ngedebus",47
"Ngulu Atoll",47
"Nuku Id.",47
"Oroluk Atoll",47
"Pacheca I.",47
"Pangasinan",47
"Praslin Island",47
"San Andres",47
"Santa Margarita Island",47
"Santa Rita Island",47
"Seymour Island",47
"St. Agnes",47
"St Vincent",47
"Sydney (=Manra)",47
"Tabuaeran",47
"Tarawa",47
"The Philippines",47
"Vangunu",47
"West Wallabi Island",47
"Ablemarle Id.",46
"Bear Island",46
"Chesterfield Island",46
"Enderbury",46
"Farallon de Medinilla",46
"Ilha Grande",46
"Irian Jaya",46
"Isla London",46
"Isla San Lorenzo del Sur",46
"Pelee Id.",46
"Plum Island",46
"Raroia I.",46
"Saint Lazaria Island",46
"San Martin Id.",46
"Staniard Cay",46
"Biliran",45
"Bryher",45
"Cabrit",45
"Faraulap Atoll",45
"Forrester",45
"Fukave Id.",45
"Galoc Island",45
"Hatana Island",45
"Isabella Island",45
"Isla San Crist����bal",45
"Malden",45
"Malekula Island",45
"Mary Island",45
"Moloka'i",45
"Nonsuch",45
"Oreor Id.",45
"Panama",45
"Raoul",45
"San Lorenzo Island",45
"Santa Rosa I.",45
"Siren Island",45
"Smiths",45
"Spectacle Island",45
"Swan",45
"Toti Island",45
"Vietnam",45
"Viti levu",45
"Aruba Id.",44
"Bacan Island",44
"Bird Key",44
"Cedar Keys",44
"Desecheo Island",44
"Eysturoy",44
"Great Barrier Reef",44
"Hotspring",44
"Isla Bastimentos",44
"Island Unknown or uncertain",44
"Isla Perico",44
"Kiritimati Id.",44
"Los Coronados",44
"Mangrove Island",44
"Mbulia Island",44
"McKean",44
"New Providence I.",44
"Ngualito",44
"Oreor [Koror] I.",44
"Pascua [Easter]",44
"Queen Charlotte Island",44
