"sex","reps"
"2w, 1dQ",16
"30 specimens",16
"32 females",16
"38 males",16
"3F, 1M",16
"3m,5f",16
"4x",16
"5 male; 5 female",16
"5 Males, 1 Female",16
"5 tritoninfas",16
"65 adults",16
"7 females, 1 males",16
"7m,1f",16
"8 females, 6 males",16
"9 male; 1 female",16
"Alates",16
"dQ, w",16
"F/eggs",16
"; female",16
"glottid",16
"Lichenes Sueciae Exsiccati Fasciculus VII (196-210",16
"Lichenes Wisc. Exs. 81-96",16
"Lichens Alpium Fasc. IV",16
"undeterminable",16
"10 males, 3 females",15
"13m",15
"17f",15
"18m",15
"1aQ, 1dQ",15
"1 female; 4 males",15
"1 Male, 1 female",15
"20 sex not recorded",15
"22 sex not recorded",15
"29",15
"29u",15
"2F, 4M",15
"2 indiv��duos",15
"2 Males, 3 Females",15
"2w (1w gaster detached)",15
"2w (1w head detached)",15
"31",15
"31 females",15
"32u",15
"38",15
"38 females",15
"3m,6f",15
"3 male; 6 female",15
"3W(1), 1w(2)",15
"4M 3F",15
"4 Males, 1 Female",15
"4 males, 8 females",15
"5M 2F",15
"5 males, 10 females",15
"6 males, 8 females",15
"78 undetermined",15
"7 male",15
"8 females, 2 males",15
"8 females, 3 males",15
"8 females, 4 males",15
"8 females, 8 males",15
"Adult male and worker",15
"aq",15
"both male & female",15
"FEMALE?",15
"gilled adult; C&S",15
"gynandromorph",15
"Herbarium Lichenum Fenniae IX (426-450)",15
"Lichenes Sueciae Exsiccati Fasciculus VII (181-195",15
"Lichenes Sueciae Exsiccati Fasc. VIII (211-225)",15
"Lichenes Sueciae Exsiccati Fasc. VIII (226-240)",15
"male female",15
"male; male;;",15
"NotApplicable",15
"queen worker",15
"right hind and middle legs of worker",15
"Stirpes Cryptogamae Fasc. VIII (736-757)",15
"Worker; Female; Male",15
"100",14
"11 workers",14
"12 males, 1 female",14
"14f",14
"15f",14
"1M 5F",14
"1m,6f",14
"1m NDPP",14
"1Q, >5w",14
"1w, 1p",14
"1w intercaste",14
"1w major, 3w",14
"1w major (missing gaster)",14
"1w (non-destructive extraction)",14
">20w, 1dq",14
"2 1juvenile",14
"24w",14
"25u",14
"27u",14
"28u",14
"2f,1m",14
"2F 1M",14
"2 females; 2 males",14
"2w, 2p",14
"3M 3F",14
"3 males, 9 females",14
"3mi",14
"45 males",14
"4 females; 1 male",14
">50w",14
"5 females, 9 males",14
"69 undetermined",14
"6 females, 9 males",14
"76 undetermined",14
"7 females, 6 males",14
"8 male; 2 female",14
"9 males, 3 females",14
"9 males, 6 females",14
"adult female \x{2013} worker",14
"Cladoniae Exsiccatae",14
"ergatoid male, worker",14
"H��fer, H.; Gasnier, T.",14
"male; female; unknown",14
"Male; Female; Unknown",14
"male, major, minor worker",14
"male Male",14
"M, by dissection",14
"not recorded; male",14
"right front & hind legs of male",14
"s",14
"subf",14
"Sub-female",14
"worker, alate queen",14
"100w",13
"11 males, 6 females",13
"14 males, 1 female",13
"19 sex not recorded",13
"1dQ, 2w, 1m",13
"1 female 1 male",13
"1m (head detached)",13
"1mp",13
"1Q,",13
"1Q, 4w",13
"1u,2m",13
"1w, 2dq",13
"1w destructive",13
"2 F",13
"2 females, 9 males",13
"2w (1w missing head)",13
"31 males",13
"32",13
"33",13
"33 males",13
"36 males",13
"37 females",13
"37u",13
"3 females; 2 males",13
"3x",13
"4dq",13
"4M 4F",13
"4 males, 12 females",13
"4w, 1m",13
"50m,50f",13
"5 male; 4 female",13
"65 undetermined",13
"6 females, 10 males",13
"6 males, 9 females",13
"72 undetermined",13
"77 undetermined",13
"79 undetermined",13
"7 females, 10 males",13
"81 undetermined",13
"8 females, 5 males",13
"8m,1f",13
"9 females, 3 males",13
"dealate queen, minor worker",13
"F, by dissection",13
"Female; Female; Male",13
"intersex",13
"larvae, C&S",13
"legs",13
"Lichenes Exsiccati (Ser. II) 61-80",13
"Lichenes Portugal Fasc. III (261-280)",13
"Lichenes Rariores 201-250",13
"Lichenes Rariores 251-275",13
"Lichens Fenniae Exsiccati Fasc. IX",13
"Lich. Lusit. Sel. Exs. Fasc. VI (126-150)",13
"major worker head",13
"male; female; female; male",13
"male; female; male; female; female",13
"Plantes des Antilles",13
"skel, skull",13
"Sterile",13
"Sub-Male",13
"young; C&S",13
"`",12
"10 females, 7 males",12
"10 females, 8 males",12
">10w, 1dq",12
"12 males, 3 females",12
"12 specimens",12
"14 males, 2 females",12
"15W",12
"1F, 1M",12
"1F, 5M",12
"1 female; 5 males",12
"1m, 1f",12
"1 male; 5 female",12
"1Q, 1w, 1m",12
"1Q, 3w",12
"1S",12
"1 sex not recorded 2 male",12
"21f",12
"21 sex not recorded",12
"23 sex not recorded",12
"26w",12
"2aQ, 1dQ",12
"2f + 2m",12
"2 females, 10 males",12
"2 Males",12
"30m",12
"34 females",12
"3F, 3M",12
"3w(1s)",12
"45 females",12
"5 females, 10 males",12
"5w, 1m",12
"64 undetermined",12
"68 adults",12
"6M 1F",12
"6 male; 5 female",12
"70 undetermined",12
"71 undetermined",12
"74 undetermined",12
"76 adults",12
"9 females, 5 males",12
"9 males, 5 females",12
"adult queen and worker",12
"adult queen, dealate",12
"Coleman Lantern",12
"C&S young",12
"embryos from AS V20364",12
"# females: 1; # undet: 1",12
"from KU 260289 (AS X9998)",12
"F; ser-sec skull",12
"F; skull",12
"Gynandromorph",12
"immature",12
"juvenile",12
"Lichens Fenniae Exsiccati Fasc. I",12
"male;; female",12
"M; skin , skull",12
"observation",12
"right hind leg of mounted worker",12
"skin removed",12
"Sub-Female",12
"worker pupa",12
"100 males",11
"100 undetermined",11
"101 undetermined",11
"10 females, 4 males",11
"10 male; 1 female",11
"10w, brood",11
"10 workers",11
"111 undetermined",11
"13 males, 2 females",11
">15w, >15l, >15p",11
"17W",11
"19f",11
"1aQ, 4w",11
"1 dealate queen, 3 workers",11
"1 male, 13 females",11
"1m genitalia",11
"1m mouthparts",11
"1w, 1s, 1aq",11
"1w (destructive extraction)",11
"2 Females, 1 Immature",11
"2M 4F",11
"2 males, 11 females",11
"2 protoninfas",11
"30u",11
"31u",11
"33u",11
"36u",11
"37 males",11
"39 males",11
"3aq",11
"3 indiv��duos",11
"3l",11
"3 males, 10 females",11
"43 females",11
"44 females",11
"44 males",11
"4 females; 3 males",11
"4m,5f",11
"4m,6f",11
"4 Males, 2 Females",11
"4 tritoninfas",11
"4w(1), 1w(2)",11
"6 indiv��duos",11
"6m,3f",11
"6 tritoninfas",11
"7 females, 11 males",11
"7 females, 9 males",11
"7w, brood",11
"84 undetermined",11
"89 undetermined",11
"9 females, 9 males",11
"9 male",11
"9 males, 4 females",11
"adult queen, adult worker",11
"adult- worker",11
"alate queen, minor worker",11
"California Lichens",11
"female , female",11
"female; female ?",11
"Female; Unknown",11
"F; skel,shell,skull",11
"F; skin , skull",11
"F;  + skull",11
"juv; skel",11
"juv;  + skull",11
"Lichenes Bohemoslovakiae Exs. 11-20",11
"Lichenes Rariores 276-300",11
"Lich. Lusit. Sel. Exs. Fasc. V (101-125)",11
"M4",11
"M; confirmed by dissection",11
"M; hatchling",11
"q",11
"right hind tibia worker",11
"shell;  + soft-parts",11
"Skel",11
"# undet: 2",11
"unknown , male",11
"Worker/Male/Queen",11
"*",10
"0w",10
"100f,1m",10
"10 females, 13 males",10
"11 females, 11 males",10
"11 females, 7 males",10
"11 males, 4 females",10
"11 males, 5 females",10
"125 adults",10
"131-140",10
"132 undetermined",10
"141-150",10
"16f",10
"16M",10
"1aq, 1m",10
"1aQ (missing gaster), 1w",10
"1 dealate queen, 8 workers",10
"1dQ (missing head)",10
"1F 1M",10
"1f + 3m",10
"1MM",10
"1Q, 5w",10
"1 specimen, 1 specimen",10
"1w, 1l",10
"1w, 1w",10
"20W",10
"24 sex not recorded",10
"28w",10
"29w",10
"2aQ, 1m",10
"2 females; 4 males",10
"2 F��meas, 2 Machos",10
"2w, 1dq, 1m",10
"33 females",10
"35 females",10
"38u",10
"41 males",10
"42 females",10
"49 females",10
"4F, 1M",10
"4 females, 10 males",10
"4 females, 11 males",10
"4 females, 12 males",10
"4 males, 10 females",10
"4 males, 11 females",10
"4 males, 13 females",10
"50 specimens",10
"59 adults",10
"5M 3F",10
"5 males, 9 females",10
">5w, 2m",10
"64 adults",10
"67 adults",10
"67 undetermined",10
"6m,5f",10
"7 males, 8 females",10
"7 worker",10
"80 adults",10
"80 undetermined",10
"8F",10
"8 females, 9 males",10
"8 male; 1 female",10
"8 males, 7 females",10
"8 worker",10
"95 undetermined",10
"9 females, 6 males",10
"adult worker dissection",10
"age 70 days",10
"alate male",10
"Candiani, D. F.",10
"F1",10
"Female and eggs",10
"female; Male",10
"Females",10
"hane, hona",10
"Herbarium Lichenum Fenniae 450-",10
"Herbarium Lichenum  Fenniae IX (426-450)",10
"intercaste worker",10
"Lich. Bohemoslovakiae Fasc. VII, Dec. 19 (181-190)",10
"Lich. Bohemoslovakiae Fasc. VII, Dec. 20 (191-200)",10
"Lich. Bohemoslovakiae Fasc. VII, Dec. 21 (201-210)",10
"Lichenes africani",10
"Lichenes Arctici 81-",10
"Lichenes Armoric Spect. Exsiccati",10
"Lichenes Bohemoslovakiae 121-130",10
"Lichenes Bohemoslovakiae 141-150",10
"Lichenes Bohemoslovakiae 151-160",10
"Lichenes Bohemoslovakiae 161-170",10
"Lichenes Bohemoslovakiae 171-180",10
"Lichenes Bohemoslovakiae Exs. 111-120",10
"Lichenes Bohemoslovakiae Exs. 121-130",10
"Lichenes Bohemoslovakiae Exs. 131-140",10
"Lichenes Bohemoslovakiae Exs. 141-150",10
"Lichenes Bohemoslovakiae Exs. 151-160",10
"Lichenes Bohemoslovakiae Exs. 161-170",10
"Lichenes Bohemoslovakiae Exs. 171-180",10
"Lichenes Bohemoslovakiae Exs. 241-250",10
"Lichenes Bohemoslovakiae Exs. 251-260",10
"Lichenes Bohemoslovakiae Exs. 291-300",10
"Lichenes Bohemoslovakiae Exs. 61-70",10
"Lichenes Boreali-Americani Dec. XXI (201-210)",10
"Lichenes Boreali-Americani Dec. XXII (211-220)",10
"Lichenes Boreali-Americani Dec. XXIII (221-230)",10
"Lichenes Boreali-Americani Dec. XXIII (231-240)",10
"Lichenes Boreali-Americani Dec. XXIII (241-250)",10
"Lichenes Exsiccati (Ser. II) 141-50",10
"Lichenes Sinenses Exsiccati # 31-40",10
"Lichenes Sinenses Exsiccati # 41-50",10
"Lichenes Sinenses Exsiccati No. 1-10",10
"Lichenes Sinenses Exsiccati No. 11-20",10
"Lichens Fenniae Exsiccati Fasc. IV",10
"Lich. Exs. (Ser. I.)",10
"major worker meso-metasoma",10
"male 2",10
"Male/worker",10
"normal adult; C&S",10
"per.",10
"Plants of Florida",10
"right hind leg of alate Queen",10
"Staminate",10
"100 specimens",9
"102 undetermined",9
"107 undetermined",9
"10 females, 6 males",9
"10 males, 8 females",9
"114 undetermined",9
"11 females, 9 males",9
"11 male; 1 female",9
"121-130",9
"12 worker",9
"134 undetermined",9
"13 specimens",9
"15 males, 15 females",9
"15 males, 2 females",9
"17m",9
"18f",9
"1 dealate queen, 5 workers",9
"1dQ, 4w",9
"1dQ (missing gaster), 1w",9
"1dQ (PPND extraction of voucher)",9
"1 female; 6 males",9
"1 female; 7 males",9
"1J",9
"1m,7f",9
"1 Male, 4 Females",9
"1m (dissected)",9
"1w major, 2w minor",9
"1w ND",9
"1w NDPP",9
">20l",9
"20m",9
"+20W",9
"23f",9
"2F, 5M",9
"2 M",9
"2 male 2 female",9
"2 males, 13 females",9
"2w(1), 2w(2)",9
"32 males",9
"34",9
"39 females",9
"3 adults, 1 specimen",9
"3f + 1m",9
"3M 4F",9
"3m,7f",9
"3 male 2 female",9
"3Q ergatoid",9
"3w (1w missing head)",9
"3w, 3p",9
"47 females",9
"4 male; 7 female",9
"4w, 2m",9
"57 adults",9
"5 females, 12 males",9
"5 indiv��duos",9
"5w(1), 2w(2)",9
"66 undetermined",9
"6m,2f",9
"6m,6f",9
"73 undetermined",9
"75 undetermined",9
"78 adults",9
"7m,3f",9
"7 males, 10 females",9
"8m,2f",9
"8 male",9
"92 undetermined",9
"9 females, 10 males",9
"9 females, 13 males",9
"9 females, 8 males",9
"Boreali-Americani 61-80",9
"c. fr.",9
"embryos",9
"ergatoid male",9
"female Female",9
"female + male [autoicous]",9
"Female; Male; Female",9
"Flora Exsiccate De",9
"Lichenes Bohemoslovakiae Exs. 101-110",9
"Lichenes Bohemoslovakiae Exs. 261-270",9
"Lichenes Bohemoslovakiae Exs. 271-280",9
"Lichenes Bohemoslovakiae Exs. 281-290",9
"Lichenes Bohemoslovakiae Exs. 71-80",9
"Lichenes Bohemoslovakiae Exs. 81-90",9
"Lichenes Bohemoslovakiae Exs. 91-100",9
"Lichenes Boreali-Americani Dec. XXVI (251-260)",9
"Lichenes Boreali-Americani Dec. XXVII (261-270)",9
"Lichenes Boreali-Americani Dec. XXVIII (271-280)",9
"Lichens Fenniae Exsiccati Fasc. VII",9
"Lichens Fenniae Exsiccati Fasc. VIII",9
"Lichens of Ontario",9
"M; 2n",9
"Male. Female.",9
"Male; Male; Female; Female",9
"Male; Male; Male",9
"males, workers, brood",9
"meta yg",9
"M; ser-sec",9
"+ ser-sec skull",9
"stage III; C&S",9
"Stirpes Cryptogamae Fasc. V (441-473)",9
"Stirpes Cryptogram Fasc. XIV (1325-1333)",9
"Sub-male",9
"UV Light",9
"worker, queen, male",9
"worker, soldier, brood",9
"-",8
"10 females, 11 males",8
"10 females, 9 males",8
"10 male; 5 female",8
"10 males, 4 females",8
"11 male; 3 female",8
"11 specimens",8
"11w, brood",8
"12 females, 9 males",8
"12M",8
"139 undetermined",8
"13M",8
"13 males, 1 female",8
"13 males, 4 females",8
"14 males, 5 females",8
"14 specimens",8
"14 workers",8
"154 undetermined",8
"16 females, 9 males",8
"16W",8
"17 workers",8
"1 alate queen, 2 workers",8
"1aQ, 3w, 1m",8
"1 dealate queen, 10 workers",8
"1dq, 1w",8
"1dQ, 1w major, 2w",8
"1dQ (head detached)",8
"1eQ, 1w",8
"1 Female",8
"1 immature",8
"1m, 1s, 1w",8
"1m,1w",8
"1 male, 15 females",8
"1Q,1w",8
"1w, 1aQ",8
"1w, 2s",8
"1w major (head detached)",8
"1w (missing head and gaster)",8
"1wp",8
"22w, brood",8
"23m",8
"25m",8
"25 specimens",8
"26m",8
"2aQ, 2w",8
"2 deutoninfas",8
"2 F��meas, 1 Macho",8
"2M 5F",8
"2 males, 12 females",8
"2p",8
"2w (destruction)",8
"32w",8
"3F, 4M",8
"3 male; 5 female",8
"3 sex not recorded 1 male",8
"3u,1m",8
"3w(1), 2w(2)",8
"3w, 1p",8
"40 specimens",8
"46 males",8
"4 indiv��duos",8
"4mi",8
"52",8
"54 females",8
"56 males",8
"57 males",8
"5 female",8
">5w, l",8
"60u",8
"61 adults",8
"6F",8
"6M 4F",8
"6 male; 4 female",8
"7 male; 6 female",8
"82 undetermined",8
"85 undetermined",8
"86 undetermined",8
"8 females, 11 males",8
"8m,3f",8
"8 male; 3 female",8
"8 male; 4 female",8
"96 undetermined",8
"9F",8
"9 females, 12 males",8
"9 females, 1 males",8
"9 females, 2 males",8
"9 females, 4 males",8
"adult worker, dealate queen",8
"Alate queen, worker",8
"C&S + guts",8
"C&S h,s & feet;  + ser-sec vert col",8
"dos Santos, A.; Ara��jo, A.",8
"female , male , male",8
"female | unknown",8
"Feminino",8
"F; shell",8
"Guariento, H.; Pierrot, L.",8
"immatures",8
"Lichenes Armoric. Spect. Exsiccati",8
"Lichenes Bohemoslovakiae 131-140",8
"Lichenes Bohemoslovakiae Exs. 1-10",8
"Lichenes Bohemoslovakiae Exs. 21-30",8
"Lichenes Bohemoslovakiae Exs. 41-50",8
"Lichenes Bohemoslovakiae Exs. 51-60",8
"Lichenes Selecti Exsiccati Fasc. VIII(176-200)",8
"male , female , unknown",8
"male , male , female",8
"males, workers",8
"male , unknown",8
"many mi",8
"meta young",8
"M; ser-sec skull",8
"M; skull",8
"multiple  males,  females &  juv.",8
"Pistillate",8
"queen and male",8
"Queen and worker",8
"recorded as unknown; female ?",8
"sexes mixed",8
"stage IV; C&S",8
"Worker/Male/Female",8
"young female",8
"0 females, 0 males",7
"10 females, 5 males",7
"113 undetermined",7
"11 females, 10 males",7
"11 females, 6 males",7
"11 males, 7 females",7
"121 undetermined",7
"12 females, 5 males",7
"12 male; 4 female",7
"12 males, 5 females",7
"12 males, 6 females",7
"12 males, 8 females",7
"12w, brood",7
"13 females, 7 males",7
"13 males, 3 females",7
"13 workers",7
"141 undetermined",7
"14 females, 9 males",7
"14 males, 3 females",7
"14 males, 7 females",7
"15 females, 11 males",7
"15 males, 1 female",7
"15 males, 3 females",7
"16m",7
"17M",7
"18 workers",7
"19m",7
"1aq, 1dq",7
"1aQ, 1dQ, 1w",7
"1aQ (gaster detached), 1w",7
"1 dealate queen, 13 workers",7
"1 dealate queen, 6 workers",7
"1 dealate queen, 7 workers",7
"1dQ, 2w major",7
"1F, 7M",7
"1 Female, 2 Immatures",7
"1 females, 10 males",7
"1 females, 9 males",7
"1 F��mea, 2 Machos",7
"1 macho, 1 f��mea",7
"1 male, 17 females",7
"1 Male, 1 Female, 1 Immature",7
"1 male, 20 females",7
"1m ergatoid",7
"1w, 1dq, 1m",7
"1w non-destructive",7
"1w (voucher no longer on pin)",7
"20f",7
"20 males, 20 females",7
"22f",7
"22m",7
"24m",7
"25f",7
"27f",7
"2 females; 9 males",7
"2 male; 6 female",7
"2 males, 1 adult",7
"2Q ergatoid",7
"2w, brood",7
"30w, brood",7
"3 1juvenile",7
"34w",7
"35m",7
"35u",7
"36 females",7
"36 sex not recorded",7
"39w",7
"3 females, 10 males",7
"3m,9f",7
"3 males, 14 females",7
"3 males, 2 female",7
"3w, 2 larvae",7
">40w",7
"42w",7
"48",7
"4F, 2M",7
"4 females; 2 males",7
"4 sex not recorded 1 male",7
"4u,1m",7
"50f,1m",7
"52 males",7
"58 males",7
"5 females; 1 male",7
"5 females; 2 males",7
"5m,6f",7
"5m,8f",7
">5w, 1m",7
"5w, brood",7
"6 females, 12 males",7
"6M 5F",7
"6 males, 10 females",7
"6 males, 15 females",7
"6 worker",7
"70 females",7
"75 females",7
"7 females, 12 males",7
"7M 2F",7
"7 male; 4 female",7
"7 male; 5 female",7
"7 males, 9 females",7
"7mi",7
"88 undetermined",7
"8 females, 1 males",7
"97 undetermined",7
"99 undetermined",7
"9 females, 14 males",7
"9 females, 7 males",7
"9 male; 3 female",7
"9 worker",7
"adult queens, adult workers",7
"alate queen and male",7
"alate queen, minor, major worker, brood",7
"C&S M; SV 28.5",7
"eggs laid 24 M;ay, hatched 9 Aug 1967",7
"F/E",7
"FEMALE ?",7
"female (dealate queen)",7
"Female; Male; Male",7
"Flora Galli�� et Germani�� exsiccata",7
"F; ser-sec",7
"F; skel, shell;  + soft-parts",7
"Indeterminate",7
"intercaste, worker",7
"Lichenes de Portugal Fasc. III (261-280)",7
"Lichenes Rariores 1-200",7
"Lichens Fenniae Exsiccati Fasc. V",7
"Lichens Fenniae Exsiccati Fasc. VI",7
"Lichens of Chile",7
"Lich. Lusit. Sel. Exs. Fasc. IV (76-100)",7
"Male; Female; Female; Male",7
"male; male; female; female; female;;",7
"# males: 1; # females: 2",7
"male; Unknown",7
"Male; Unknown",7
"Mating male and female.",7
"M; skel, shell",7
"M; skel,shell,skull",7
"pitfall",7
"Pl. des Antilles - 1868",7
"ser-sec head",7
"skel; M",7
"stage VI; C&S",7
"Stirpes Cryptogram Fasc. VIII (736-757)",7
"Stirpes Cryptogram Fasc. XIII (1234-1240)",7
"108 undetermined",6
"10 females, 3 males",6
"10 males, 14 females",6
"10 worker",6
"112 undetermined",6
"116 undetermined",6
"11 females, 12 males",6
"11 females, 13 males",6
"11 females, 8 males",6
"11 male; 5 female",6
"11 males, 8 females",6
"11 worker",6
"12 females, 11 males",6
"1 2Juveniles",6
"12m,1f",6
"12 male; 1 female",6
"13 females, 11 males",6
"13 females, 13 males",6
"13 males, 7 females",6
"13 worker",6
"145 undetermined",6
"14w, brood",6
"15 male; 1 female",6
"15 males, 10 females",6
"15 males, 4 females",6
"15 workers",6
"16 males, 2 females",6
"16 males, 4 females",6
"16 males, 7 females",6
"18M",6
"1aq, 1w",6
"1 female, 15 adults",6
"1 female1 male",6
"1M*",6
"1m, 2w",6
"1M 7F",6
"1m,8f",6
"1 male, 14 females",6
"1 male, 16 females",6
"1 male, 1 female, 2 adults",6
"1 Male, 2 Immatures",6
"1 Male, 5 Females",6
"1m (no specimen on pin)",6
"1m PP",6
"1Q, 1m",6
"1 queen, 1 worker",6
"1w(1), 2w(2)",6
"1w, 1m (missing gaster)",6
"1w on point",6
"1w PP",6
"20 males, 1 female",6
"20 males, 2 females",6
"20 males, 4 females",6
"24w, brood",6
"26w, brood",6
"29 sex not recorded",6
"2aQ, 1w",6
"2dQ, 2w",6
"2M 6F",6
"2 male 3 female",6
"2 males, 15 females",6
"2 males, 17 females",6
"2 Males, 1 Female, 1 Immature",6
"2 Males, 4 Females",6
"2Q, 1w",6
"2Q, 2w",6
"2w, 1aq, 1m",6
"2w, 2wp",6
"2w major, 4w",6
"31w",6
"33 sex not recorded",6
"34m",6
"36",6
"39f",6
"39u",6
"3M 5F",6
"3 male; 7 female",6
"3 males, 12 females",6
"3w, 3wp",6
"40u",6
"41",6
"41 females",6
"42u",6
"49m",6
"49 males",6
"4F, 4M",6
"4w, brood",6
"50 males, 50 females",6
"51 males",6
"57 females",6
"59 females",6
"5F, 1M",6
"5F, 2M",6
"5 females, 11 males",6
"5 females, 13 males",6
"5M 4F",6
"5mi",6
"60w",6
"63",6
"6 females, 11 males",6
"6 females, 13 males",6
"6 females, 15 males",6
"6m,4f",6
"6mi",6
"72 adults",6
"7 male; 8 female",6
