"subadultjuvenile",4
"subadultovigerous",2
"subadultovigerousadultsubadult",1
"subadultsubadult",2
"subadultsubadultovigerous",1
"subdadult",44
"subimago",17
"suckling",170
"swarming",1
"sydney",21
"system",3
"t",31
"tableland",14
"tablelands",42
"tadpole",607
"tadpolemetamorphling",1
"tadpoles",33
"tadpolesmetamorphlings",4
"tadpolesmetamorphlingsfrog",1
"tadpolesmetamorphlingsfroglets",1
"talbragar",3
"talia",8
"tallaringa",4
"tallering",14
"tanami",27
"tara",1
"taroom",2
"teleostadium",2
"tenterfield",12
"territorial",39
"th",75
"third",16
"thorntonia",2
"tibooburra",4
"tieyon",8
"tingha",2
"tintinara",10
"tiwi",4
"tiwicobourg",4
"to",1
"toko",2
"tomalla",4
"toomba",17
"torres",9
"townsville",21
"tree",9548
"tritonymph",32
"trough",19
"tubes",1
"tully",97
"tweed",127
"two",1
"type",1
"u",7339
"ud",7
"ul",8
"uncased",607
"uncasedpupa",3
"undara",17
"undermined",2
"undertermined",4
"underyearling",14264
"undetermined",3839
"unfed",1
"unfertilised",2
"uniloc",2
"unknown",55175
"unspecified",19
"uplands",385
"upper",180
"urisino",2
"v",10
"vale",26
"valley",3
"various",29
"vegetative",27
"vi",11
"victoria",73
"victorian",1607
"vii",2
"viii",6
"vincent",40
"vine",1
"volcanic",433
"volcanics",27
"w",24
"wairuna",9
"walcha",13
"wam",1
"warrambool",1
"warramboolmoonie",1
"warrego",3
"warren",70
"warrnambool",107
"washpool",2
"wasp",1
"wataru",3
"wean",4767
"weaned",18708
"weipa",5
"wellesley",4
"west",92
"western",39
"wheat",1
"wheatbelt",133
"white",2
"whitsunday",6
"wilcannia",8
"wilsons",183
"wimmera",171
"wing",9
"wingbuds",1
"winged",101
"wingless",2
"wings",15
"with",7
"wollemi",88
"wooded",2
"woodenbong",16
"woondoola",1
"woorabinda",6
"wooramel",11
"worker",11833
"workeralate",1
"workers",249
"wyarra",4
"wyong",16
"x",6
"xi",2
"xvi",1
"y",13
"yalata",1
"yambo",12
"yarrowyck",1
"yarrowyckkentucky",1
"yearling",36191
"yellabinna",16
"yengo",5
"yolk",14
"york",9
"yorke",5
"young",47
"yuraygir",1
