"Goat",1
"Goat Island",2
"Gomumu Island",4
"Goodenough Island",37
"Goodwyn",8
"Goodwyn  (islet to South West)",1
"Goodwyn Island",364
"Goose",32
"Goose Island",1
"Gosem Island",3
"Goss Island",11
"Gossypium",4
"Gough Island",5
"Graham Moore",1
"Grand Cayman Island",1
"Grand Terre",20
"Grande Comore",1
"Grande Comore Island",1
"Grande Terre",4
"Granite Island",10
"Grassy Island",1
"Gray",26
"Great Astrolabe Reef",4
"Great Barrier Reef",4
"Great Dog (Big Dog) Island",2
"Great Exuma",1
"Great Glennie I.",1
"Great Glennie Island",7
"Great Keppel",2
"Great Keppel Island",2
"Great Sandy",18
"Green",50
"Green  (Oyster Harbour)",7
"Green  (Rottnest)",10
"Green  (nearby stack)",1
"Green Island",83
"Green Island (NSW)",2
"Green Island SA",1
"Green Island WA",3
"Green Islands",8
"Green Islets",1
"Green Islets  (North)",11
"Green Islets  (South)",12
"Green head",1
"Greenland",2
"Greenly Island",2
"Gregory",11
"Gregory Island",38
"Gregory Island (Tide Rip Islands)",71
"Grenada Island",1
"Gretek",1
"Grevillea",1
"Grey Island",27
"Griend",3
"Griffiths Island",7
"Grimsey Island",4
"Groote Eylandt",4
"Grose Island",2
"Guadalcanal",8
"Guadalcanal Island",27
"Guam",13
"Gulch",40
"Gulf of Tomini",1
"Gull",5
"Gull Island",11
"Gull Island Wales",2
"Gull Rock  (King George Sound)",10
"Gull Rock  (Shoalwater Bay)",1
"Gun",71
"Gun Island",127
"Gun islet adjacent (Sth end)",1
"Gunton",1
"Gunton Island",9
"Gunung Api Island",1
"Guy Reid",2
"HIDDEN",44
"HORSBURGH",4
"Ha'ateiho",11
"Hachijo-jima Island",2
"Hacklan Island",1
"Hagan",3
"Hahajima",1
"Hainan Island",1
"Hale Island",54
"Half Moon Reef",3
"Hall",3
"Halmahera",4
"Halmahera Island",5
"Hamelin",29
"Hamelin Island",5
"Hamersley Shoal",57
"Hamersley shoal",117
"Hamilton",4
"Hanna Island",1
"Hantu Island (Pulau Hantu)",1
"Haraku Island",2
"Harat Island",1
"Harlequin",8
"Harriet Island",1
"Harsens Island",3
"Haruku Island",4
"Haszard Island",1
"Hauy",27
"Hauy Island",228
"Havelock Island",17
"Hawaii County",1
"Hawkesbury",1
"Haycock",2
"Hayman Island",6
"Heard",74
"Heard Island",288
"Hecla",1
"Hedley",38
"Hedley Island",34
"Heirisson Island",1
"Helgoland Island",2
"Helms",15
"Helms  (islet 1 to South West)",2
"Helms  (islet 2 to South West)",5
"Helms  (islet 3 to South West)",2
"Helsinki",6
"Helsinki Island",8
"Hen",1
"Henderson Island",1
"Henning Island",1
"Hera",1
"Herald Cays, Northeast Cay",1
"Herald Cays, Southeast Cay",1
"Herald Cays, Southwest Cay",1
"Heritage Reef",53
"Herm",1
"Hermit Island",2
"Hermite",112
"Hermite Island",521
"Hermite Island, Buttercup Island",2
