continent,reps
O-Deer Spring,1
OC,910
OCEANIA,9111
OCEANO ATLANTICO,126
OCEANO ATLÂNTICO,2
OCEANO PACIFICO,5
OPOSSUM CREEK,1
Oahu,5
Oak Chunk Creek,4
Oak Chunk Creek [Ulcohatchee Creek],3
Oak Creek,1483
Oak Creek Cyn.,2
Oak Creek of Verde River,13
Oak Pond,3
Oak Run,3
Oak Spring,2
Oaklimeter Creek,5
Oakmulgee Creek,4
Oase at Gaub River,14
Oatka Creek,8
Obed River,2
Obion River,2
Oblong Lake,1
Obsidian Basin,1
Ocean Pond Lake,1
Oceana,2
Oceania,677833
Oceania?,3
Oceanic Islands,82
Oceanie,11
Oceanien,1467
Oceanien [ursprung],2
Oceano Atlantico do Sul,1
Oceano Atlántico,6
Oceano Atlântico,12
Oceano Atlântico Sul,930
Oceano Glacial Ártico,1
Oceano Pacífico,1
Oceano Índico,4
Oceans and seas,330
Oceanía,5869
Oceanía - Océano Pacífico,5
Ochlochnee R.,1
Ochlockonee R.,4
Ochlockonee River,7
Ochoco Creek,2
Ochoco River,1
Ocmulgee R.,3
Ocmulgee River,3
Ocoee River,4
Ocoee River Goforth Creek,1
Oconaluftee,3
Oconaluftee RIver,1
Oconaluftee River,61
Oconee River,2
Oconto River,36
Ocqueoc Falls,17
Ocqueoc Lake,1
Océan Indien,38
Océan Pacifique,5
Océan indien,26
Océanie,91412
Océano Artico,1
Océano Atlántico,1280
Océano Glacial Ártico,1
Océano Indico,6
Océano Pacífico,141
Océano Índico,258
Océnao Pacífico,1
Odell Creek,5
Odell Lake,18
Odle (Odell) Creek,1
Ogallala Lake,8
Ogden River,2
Ogden river,1
Ogle Lake,6
Ogotoruk Creek,2
Ogum River,12
Oh River,44
Ohio Brush Creek,34
Ohio River,440
Ohkawa River,1
Ohmers Slough,1
Ohoopee river,2
Oiapoque,1
Okanaluftee RIver,1
Okatoma Creek,1
Okefenokee Swamp,10
Oklawaha River,5
Old Channel Cache River,5
Old Clear Creek,2
Old Driver Spring outflow,6
Old John Lake,8
Old Knob Creek,1
Old Man Creek,1
Old Town Creek,2
Old Woman Creek,2
Old Woman River,4
Olde Creek,7
Oldtown Creek,6
Olentangy River,65
Olive Creek Lake,4
Oliver Ditch,1
Olson Creek,6
Oman,24
Ometepe,1
Onahu Creek,1
One Sided Lake,4
Onilahy River,10
Onion Creek,20
Oochee Creek,2
Oostanaula Creek,1
"Oothcaloga, Cr.",4
Opasatika,1
Ophir Creek,1
Ophir creek,1
Opossum Creek,7
Opossum Run,10
Opposum Creek,1
Opposum Run,1
Orange Creek,1
Orange Kloof Creek,2
Orangipuku River,12
Orchard Creek,1
Oregon Creek,1
Oriental,27132
Orientale,394
"Originally collected from Sahafary Diego Suarez""",1
Oriximiná,3
Orontes River,9
Orr Lake,1
"Orthodes delectaCave Junction, 5mS196871male""Orthodes delectaCave Junction",1
"Orthodes delectaCottonwood Cr., Pueblo Mts.1262196051male""Orthodes delectaCottonwood Cr.",1
"Orthodes delectaCottonwood Cr., Pueblo Mts.1262196551male""Orthodes delectaCottonwood Cr.",1
"Orthodes delectaThe Dalles, 4mS197071""Orthodes delectaThe Dalles",1
"Orthodes delectaThe Dalles, 4mS197071male""Orthodes delectaThe Dalles",1
Osage Creek,5
Oso Flaco Lake,2
Osweg Creek,2
Oswegatchie River,24
Oswego Lake,3
Otonabee River,11
Otsquago Creek,3
Ottawa Creek,1
Ottawa River,44
Otter Cr,5
Otter Creek,187
Otter Fork Licking River,2
Otter Lake,2
Otter Lake Marsh,1
Otter Pond Ditch,3
Otter River,2
Ottery Creek,1
Oturere Stream,3
Otututu River,8
Ouachita River,86
Oued Joumine River,1
Ouse River,15
Outflow of Koshawago Spring,14
Outlet Chambers Lake,1
Outlet of Lake Mackenzie,3
Overalls Creek,7
Overflow Creek,2
Owen's Lake,1
Owens Creek,3
Owens River,2
Owl Creek,2
Oxbow Marsh,2
Oxbow Ponds,3
Oxbow Springs,3
"Oxbow, Wabash River",1
Oyster River,11
Ozark Branch Sugar Creek,1
Ozark Creek,20
Ozeania,369
Ozone Creek,4
O�Bannon Creek,2
P.E. Africa,2
PACIFIC OCEAN,276
PIKE CREEK,1
PU,1
Pacific,26745
Pacific Creek,3
Pacific Islands,130871
Pacific O,16
Pacific O.,6
Pacific Ocean,132886
Pacific Ocean / Indo-West Pacific,60534
Pacific Ocean / NE Pacific,36654
Pacific Ocean / NW & Central Pacific,9193
Pacific Ocean / SE Pacific,4285
Pacific Ocean / South Pacific,15899
Pacific Ocean ?,1
Pacific Ocean and Antarctic Ocean,1
Pacific Ocean and Arctic Ocean,3
Pacific Ocean and Indic Ocean,8
Pacific Ocean?,1
Pacific islands,44
Pacific ocean,1059
Pacific/Indian Ocean,4
Pacifique,6
Pack Creek,6
Packard Creek,3
Pacolet River,2
Pacífico,286
Pacífico Norte,11
Pacífico Occidental,1
Pacífico Sur,4
Paddock Lake,1
Paddock Slough,2
Paddy Creek,2
Page Artesian Well,9
Page Springs,106
Paine Creek,8
Paines Creek,3
Paint Branch Creek,5
Paint Creek,21
Paint Lick Creek,2
Paint Rock River,2
Painter Creek,9
Pakistan,5
Palacio River,1
Palearctic,60167
Palmer Gulch Creek,17
Palmiet River,1
Palouse River,1
Paléarctique,10154
Paléarctique occ.,872
Paléarctique ori.,60
Paléartique,28
Paléotropicale,242
Pamelia Lake,1
Pamtrock Creek,1
Panamanian,383
Panasco Springs,1
Pancake River,1
Pance River,2
Panguitch Creek,2
Panguitch Lake,1
Panther &amp; Mouse Creek,4
Panther Creek,220
Panther Den Creek,2
Panther and Mouse Creeks,2
Panther creek,3
Paper Mill Creek,7
Papes Mill Spring,1
Papineau Creek,47
Paradise Key,2
Paradise Lake,8
Paradise Park Creek,1
Paradox  Lake,2
Paragon Creek,5
Paraná,3
Parauapebas,5
Pareloup Lake,22
Parfrey's Glen Creek,5
Parfreys Glen Creek,15
Parfrey�s Glen,14
Parfrey�s Glen Creek,14
Pariat River,2
Parker Creek,5
Parker Creek Falls,7
Paroa Stream,7
Parramatta Lake,29
Parson Branch,17
Parson Creek,1
Parson's Mountain Lake,4
Partridge Creek,34
Pará,2582
"Pará, Oriximiná",1
Pass Creek,20
Passage Creek,3
Passenger's Creek,7
Patoka River,9
Patsiliga Creek,22
Patterson Creek,4
Patterson Run,6
Patuxent River,34
Paul Creek,2
Paulina Lake,1
Paw Paw Creek,2
Paw Paw Lake,4
Paw Paw River,2
Paynes Creek,1
Pea Vine Creek,1
Peace River,2
Peachtree Creek,20
Peacock Creek,1
"Pearl Cave Creek, Hill Creek",3
Pearl River,148
Peaty Pond,2
Peavine Creek,3
Pecatonica R,1
Pecatonica River,173
Pecos River,76
Pecumsaugan Creek,19
Pedernales River,24
Pedregosa River,3
Pelican Creek,2
Pelican Lake,2
Pelikan,1
Pelorus River,5
Pembina River,2
Pemigewasset River,35
Pena Blanca Lake,9
Penn's Creek,7
Pennington Creek,163
Peno Creek,2
Pensaukee River,1
Pentwater River,29
Pepper  Creek,42
Pequannock River,2
Pequeni River,2
Perche Creek,7
Perched Seep #2,2
Perdido Basin,3
Perdido Creek,4
Pere Marquette River,163
Periwinkle Run,1
Permelia Lake,3
Pernambuco,45
Perry Lake,1
Perry River,1
Perrywinkle Lake,3
Persian Gulf,39
Person Creek,1
Peshekee River,25
Peshtigo Brook,7
Peshtigo River,41
Peters Creek,10
Peters Run,1
Petit Creek,1
Petit Jean Creek,5
Petit Jean River,42
Petit Lac des Roches,1
Petitcodiac Creek,9
Petite Lake,11
Petites Antilles,12
Pettit Creek,11
Pettys Fork,1
Peyton Creek,4
Phantom Lake,2
Phelps Creek,1
Philippe River,1
Philippine Islands,5
Philippine Sea,3
Phinney Branch,24
Phinney Creek,8
Piasa Creek,31
Piauí,535
Pibal Lake,3
Pickeral Creek,1
Pickerel Creek,4
Pickle Springs,5
Pickwick Lake,1
Picture Lake,30
Piedmont small creek,1
Piedra River,1
Pierce Creek,2
Pierre Creek,1
Pierson's Swamp,4
Pig Creek,2
Pigeon Creek,12
Pigeon River,126
Pigeon River near Alan Cave Creek,1
Pigeon Roost Cr. [Jackson Creek?],1
Pigeon Roost Creek,8
Pikauba River,10
Pike Creek,1
Pike RIver,1
Pike Run,3
Pikes Creek,8
Pilchuck River,3
Piles Creek,1
Piles Fork,3
Pilot Creek,2
Pine Cr,2
Pine Creek,687
Pine Glade Pond,2
Pine Hill Creek,2
Pine Island Lake,2
Pine Lake,6
Pine Log Creek,5
Pine River,170
Pine Run,3
Pinelog Creek,14
Piney Branch,18
Piney Creek,36
Piney River,5
Pinhook Creek,9
Pink Creek,16
Pinkerton Creek,1
Pinola Shoals,2
"Pinto, 1927",2
Pioneer Creek,3
Pipe Creek,18
Pipe Run,5
Pipeline Creek,5
Piper Cr. at jct. with Wragge Cr.,11
Pipers Creek,4
Pipestone Creek,29
Pipestone River,2
Pippen Lake,1
Pisa Creek,1
Piscasaw Creek,82
Piscasaw River,1
Piscataquog River,7
Piscola Creek,2
Piseco Lake,2
Pisgah Creek,3
Pistakee Bay,3
Pistakee Lake,38
Pistol River,3
Pitman Creek,5
Pitzers Run,1
Pium,7
Piva River,2
Plaint Creek,1
Platte River,184
Playa Pond,1
Pleasant River,2
Pleasant Run,1
Pleasant Valley &amp; Lake Canal,1
Pleasant Valley Run,2
Pleasent Run,3
Plessierivier,2
Plover River,10
Plum Creek,162
Plum Lake,2
Plum River,15
Plum Run,2
Poe Springs,1
Pogue Run,2
Poison Cove Branch,5
"Poison Cove Branch,  Henson Cove",3
Poison Cove Brook,2
Pokegama Lake,3
Pole Creek,7
Polecat Cr,29
Polecat Creek,10
Polina Lake,1
Polk Creek,10
Polynesia,13
Pomme de Terre River,1
Pomme de Terre River ?,1
Pomme de Terre River bridge,1
Pond,22
Pond #1,8
Pond #3,2
Pond #5,1
Pond #9,4
Pond Creek,9
Pond Creek Drainage,2
Pond Creek Drainage Ditch,13
Pond Grove Creek,2
Pond Lick Creek,4
Pond Lick Run,6
Pond River,3
Pond Run,2
Pond in Acoma Larva Beds,1
Pond in Oakwood Bottoms,1
Pond left of Y,1
Pond of Hay Glade Ditch,3
Pondl-Wolf Creek,1
Pool H,2
Poor Fork Cumberland River,5
Poor Valley Creek,2
Pope Creek,53
Pope creek,4
Popes Creek,1
Poplar Creek,4
Poplar Ditch,1
Poplar Spring,6
Popular Creek,2
Portage Lake,4
Portage River,53
Porter Creek,2
Porter Creek drainage,1
Portland Creek,1
Portneat River,1
Porto Acre,1
Portugal,3
Poso Creek,1
Possum Fork,3
Possum Run,9
Post Creek Cutoff,11
Potaro River,1
Potato Cr.,1
Potato Creek,2
Potato River,4
Poteau River,1
Potomac Creek,8
Potomac River,67
Pottenger Run,1
Potter Creek,6
Potts Creek,3
Poudre River,46
Pound's Lake,2
Poverty Spring,3
Powder Branch,2
Powderhorn Lake,93
Powell Creek,5
Pradnik River,4
Prairie Creek,158
Prairie Dog Creek,3
Prairie River,125
Prairie Road Fen,1
Prairie du Long Creek,48
Prairie du Pont Creek,1
Prata river (?),15
Pratts Fork,1
Prentice Creek,2
Preston Creek,6
Pretty River,3
Price Creek,12
Price's Falls,6
Priest Lake,36
Prince Run,23
Pringle Falls,10
Prisoner's Harbor,2
Proche Orient,89
Proctor Branch,56
Proctor Run,3
Profile Lake,5
Prosser Reservoir,10
Provo R,10
Provo River,45
Provo river,1
Prune Creek,4
Prussian Creek,8
Présumé Afrique,7
Présumé Amérique centrale,3
Ptarmigan Lake,1
Puffer Lake,16
Pugh Creek,1
Pulaski Slough,8
Puncheon Creek,5
Pungapunga Stream,7
Pushacoona Creek,10
Putah Creek,2
Pwalla River,4
Pymatuning Creek,3
Pyramid Lake,2
Python Pool,4
QRS,3
Quaker Run near Red House Road,2
Quarrel Creek,68
Quarry Branch,2
Quarry Creek,2
Quarry Lake,1
Quartz Creek,8
Quartzville Creek,1
Queb. las Vacas,10
Quebrada Agua Buena,2
Quebrada Cainzo (Cainzo Stream),1
Quebrada Las Vacas,8
Quebrada los Pozos,6
Queen Creek,9
Queer Creek,11
Quesnel River,1
Quinalt Lake,3
Quinalt River,1
Quinalt River at Cannings Creek,1
Quincy Creek headwaters,1
Quiver Creek,202
Quiver Lake,107
Qunios River,1
R. Chateauguay. bassin,1
RAMSEY CREEK,1
RICHLAND CREEK-NORTH,1
ROBINSON CREEK,1
Raaen Creek,12
Rabbit Creek,1
Rabbit River,8
Raccoon Creek,148
Raft River,3
Raging River,6
Ragsdall Creek,4
Railroad Creek,84
Rainbow Falls,1
"Rainbow Springs, Trout Springs",319
Rainy River,1
Rainy River Dist.,3
Raisin River,3
Ram Hollow Spring,2
Rambullet Creek,1
Ramp Creek,7
Ramsey  Cr,1
Ramsey  Creek,3
Ramsey Branch,19
Ramsey Creek,13
Randall Run,7
Randolph Branch,2
Range Creek,2
Ranger Creek,1
Ranu River,1
Rapid Creek,2
Rapid River,37
Rapidan R.,4
Rapidan River,33
Rapids Little Mt. Cr.,1
Rappahannock River,47
Rasin River,5
Rattlesnake Branch,1
Rattlesnake Creek,30
Raven Creek,15
Ray Brook,11
Rayns Creek,2
Rayse Creek,3
Razorback Lake,6
Razorhone Creek,33
Red Butte Canyon creek,1
Red Cedar River,121
Red Cliff Creek,7
Red Cone Spring,1
Red Creek,32
Red Deer Lake,4
Red Deer River,10
Red Ear Pond,5
Red Earth Creek,1
Red Hill Creek,1
Red Oak Creek,3
Red Oak Ditch,2
Red River,42
Red Rock Creek,11
Red Rock Lake,7
Red Sea,131
Red Tank Draw,10
Red Willow Creek,2
Redrock Lake,1
Redwater Creek,2
Redwood Creek,2
Redwood Creek and tributaries,2
Reed Creek,12
Reed Pond,7
Reeds Creek,1
Reedy Branch of Long Cane Creek,5
Reedy Creek,2
Reelfoot Lake,56
Reindeer Lake,1
Renfro Creek,5
Republican River,13
República Checa,1
Research Ponds,3
Reserva BioAndina,9
Reservation River,4
Rhone River,2
Rhule Creek,1
Ribiera des Cabras,1
Rice Lake,12
Rice River,18
Rich Creek,1
Richland Cr,2
Richland Creek,50
Richland Creek-North,1
Richmond Spring,2
Rick's Spring,7
Ricks Spring,1
Rideau River,26
Ridge Lake,71
Ridley Brook,1
Rifle River,87
Right Hard Fork,1
Riley Creek,3
Rindesbacher Creek,8
Rio Acapulco,1
Rio Amacuzuc,1
Rio Axtla,2
Rio Balsas,5
Rio Blanco,1
Rio Bonita,20
Rio Bonito,76
Rio Bueno,1
Rio Cabreria,6
Rio Caren,2
Rio Cazones,2
Rio Chama,1
Rio Chamela,3
Rio Chanlelfu,2
Rio Chevejecure,9
Rio Chico de Nono,4
Rio Choapa,2
Rio Cipo,2
Rio Conejos,101
Rio Cutzamala,2
Rio El Rito,1
Rio Femandez de Taos,5
Rio Frio,1
Rio Gauche (Rio Portuguesa Dr.),1
Rio Grand River,17
Rio Grande,5
Rio Grande River,6
Rio Grande do Norte,4
Rio Grande do Sul,4
Rio Gurupi,1
Rio Hondo,1
Rio Huixtla,2
Rio Ichilo,1
Rio Illapel,9
Rio Ixtepec,20
Rio Lujan,21
Rio Mante,1
Rio Matos,1
Rio Mayorica (Rio Yaracuy - Caribbean Sea Dr.),1
Rio Metlac,2
Rio Mocapra,10
Rio Motagua,10
Rio Napo,1
Rio Oro,1
Rio Pama,1
Rio Parana,7
Rio Piedras,118
Rio Pueblo,2
Rio Purificacion,2
Rio Ramos,1
Rio Rincon,2
Rio Ruidoso,10
Rio Salado,4
Rio Salinas,2
Rio San Carlos. (Rio Portuguesa - Rio Apure Dr.),1
Rio San Jose (Guariquito - Orinoco R. Dr.),1
Rio Santo Domingo,3
Rio Santo Domongo (Rio Apres Dr.),1
Rio Selapec,79
Rio Sevegre,62
Rio Suaza,2
Rio Sueza,6
Rio SumapazCundinamarca,1
Rio Tinaco,1
Rio Tolten,2
Rio Tulancingo,1
Rio Tulumayo,1
Rio Turbio,1
Rio Urbani,2
Rio Xalbaqiej O Sepela,37
Rip Van Winkle Falls,3
Ripley Creek,30
Ritter Spring,3
River 5,1
River Ammeran,3
River Arun,4
River Aux Vases Creek,2
River Barle,1
River Brathay,6
River Creek,2
River Dee,3
River Derer,1
River Dove,13
River Ness,1
River Ouse,2
River Ozernaja,1
River Rheidol,1
River Ribble,1
River Rothay,5
River Styx,3
River Styx/Orange Lake,1
River Test,1
River Usk,3
River Yu,94
River aux Vases,26
River du Diable,2
River near Lily,7
River outlet of Spring Lake,1
Riviere Bleue,2
Road Run Creek,2
Roanoke R.,2
Roanoke River,30
Roaring Brooks,24
Roaring Cr. or Leatherwood Cr.,1
Roaring Creek,12
Roaring Fork,4
Roaring Fork River,4
Roaring River,2
Roaring River and tributary,5
Roaring Spring,1
"Roaring Spring, a tributary of Mill Creek",11
Roaring Springs,1
Rob Roy Creek,41
Roberts Springbrook,23
Robertson Creek,2
Robert�s Creek,1
Robidoux Creek,1
Robinette Creek,6
Robinette Creek?,13
Robinson Creek,22
Robinson River,9
Robinson's Creek,2
Robison Run,4
Rock Castle R.,1
Rock Castle River,16
Rock Cr,1
Rock Cr.,10
Rock Creek,387
Rock Creek near mouth of Fall Creek,2
Rock Fork Creek,4
Rock Glen Creek,11
Rock R.,4
Rock River,2159
Rock River Catwell's Creek,1
Rock River Savier Creek,1
Rock River [?],1
Rock River and Kishwaukee River,7
Rock Rriver,2
Rock Run,7
Rock Run Cr,1
Rock Run Creek,13
Rock run,2
Rockcastle River,57
Rockhouse Creek,2
Rockmear Stream,1
Rocky Bayou,4
Rocky Bottom Creek,1
Rocky Branch,157
Rocky Branch Battle Ford Creek,1
Rocky Branch Creek,15
Rocky Branch of West Fork Big Creek,2
Rocky Brook,3
Rocky Comfort Creek,21
Rocky Creek,25
Rocky Fork,9
Rocky Fork Creek,2
Rocky Fork Mohican River,9
Rocky Fork Pipestone Creek,2
Rocky Hollow Creek,25
Rocky River,57
Rocky Run,2
Rocky Slab Creek,4
Rocky Spur Branch,8
Roe Creek,21
Roe's Creek,25
Rogers Spring,12
Rogue  Creek,1
Rogue Creek,16
Rogue RIver,1
Rogue River,6
Romaine Brook,1
Rondônia,220
Roods Creek,19
Root River,48
Roraima,154
Roscoe,10
Rose Canyon Lake,2
Rose Creek,17
Rose Ford,1
Rose Lake,3
"Rose Spring, outflow creek",1
Ross Creek,3
Ross Run,2
Ross Sea,1
Rough River,5
Roughlock Falls,1
Round Lake,24
Round Top Lake,1
Roundstone Creek,10
Roundtree Creek,19
"Route Ifarantsa-Ranomafana""",1
"Route Ifarantsy-Ranomafana""",1
Rowe Lake,2
Royal Gorge,6
Rrdeau River,1
Rubian River,1
Rubian River [Rubicon River],1
Rucanuco River,4
Rum River,87
Running Lake,39
Running Lake Ditch,8
Runyon Creek,7
Rush Creek,59
Rush Creek Spring,3
Rush Run,7
Rusk Run,1
Russel Fork,2
Russell Creek,4
Russell River,5
Russells Falls,3
Russia,13
Russian River,20
Russie,2
Ruth Lake,1
Rutherford Fork,1
"Ryan Branch, La Moine River",1
Ryan Creek,6
"Ryssland, södra",1
S Africa,1
S America,8604
S America/N America,1
S Anerica,2
S Branch Forked Creek,1
S C of Belly River,2
S Fork Clear Creek,1
S Fork Eel River,3
S Fork Kern River,1
S Fork Mckee Creek,1
S Fork Saline River,9
S Fork Yuba River,1
S Kickapoo Creek; Brookfield Spring,1
S end Nishin Lake,1
"S-W de Vohémar""",1
S. Africa,16
S. America,10
S. Fork of Bradford Creek,2
S. Henderson Creek,1
S. Holston River,3
S. Nahanni River,2
S. fork Stanislaus River,3
S.E Africa,5
S.E. Africa,106
S.W. Africa,449
SA,2032631
SALT CREEK,3
SC Pacific O.,9370
SE Atlantic O.,1034
SE Pacific O.,905
SE Sifton Lake,1
SINCHI:COAH:52847,1
SKILLET FORK,2
SOUTH AMERICA,88059
SOUTH FORK BIG CREEK,1
SOUTH_AMERICA,3930
SPFR,1
STREAM #1,1
SU,300
SUR AMÉRICA,176
SW Atlantic O.,2006
SW Branch of Vermillion River,2
SW Maragree River,2
SW Pacific O.,2093
Sabattus River,2
Sabinal River,6
Sabino Creek,9
Sable River,9
Sac R,1
Sac River,7
Sacandaga River,6
Sacandasa River,1
Saco River,13
Sacramento Mountains,15
Sacramento River,49
Saddle Canyon Creek,3
Saddleback Lake,4
Saganaga Lake,248
Saganing River,29
Sage Hen Creek,8
Sagehen Creek,30
Sahalia Falls,3
Sailer Creek,2
Saint Andrews Creek,1
Saint Augustin,1
Saint Charles Creek,1
Saint Germain Lake,10
Saint Joseph River,2
Sakha Resp.,1
Salado Creek,8
Salamander Stream,1
Salamon River,2
Salamonie River,1
Salem Branch,1
Salem Creek,2
Salem Pond,2
Salinas River,5
Saline  Branch,3
Saline Branch,52
Saline Branch Drainage Ditch,766
Saline BranchDrainage Ditch,12
Saline Cr,21
Saline Creek,2
Saline Ditch,2
Saline River,25
Sallacoa Creek,2
Salmon Creek,8
Salmon River,39
Salt Creek,152
Salt Creek Falls,12
Salt Creek at Brunning Road,1
Salt Fk.,4
Salt Fords,1
Salt Fork,953
Salt Fork R.,2
Salt Fork River,26
Salt Fork Vermilion River,2321
Salt Fork of Vermilion,5
Salt Fork of Vermilion River,79
Salt Lick Creek,1
Salt River,16
Salt Run,21
Salt Spring Creek,1
Salt Springs,1
Salt Water Creek,11
Salter Creek,1
Saltfork River,7
Saluda River,1
Sam's Creek,5
Sambirano River,3
Sammons Creek,2
Samoa Islands,9
San Andreas Lake,1
San Antonio Creek,1
San Antonio River,64
San Felipe Springs,93
San Gabriel River,13
San Joaquin River,1
San Juan Creek,5
San Juan Islands,2
San Juan River,10
San Leandro Creek,3
San Lorenzo River,9
San Marcos R.,13
San Marcos River,98
San Miguel River,12
San Pedro River Gila - Colorado River St.,1
Sanborn Creek,52
Sand Boil Tributary Spring,3
"Sand Branch, Rock Creek",1
Sand Creek,14
Sand Lake,9
Sand Ponds,1
Sand Ridge Lake,2
Sand River,37
Sand bottom creek,3
Sandingstone Fork,1
Sandusky Bay,1
Sandusky Bay - Lake Erie,2
Sandusky River,22
Sandusly River,1
Sandy  Creek,7
Sandy Branch,2
Sandy Creek,65
"Sandy Creek, West Branch",5
Sandy River,3
"Sandy River, near confluence of Salmon River",2
Sandy Run,1
Sandys Run,1
Sanford Creek,7
Sangamon River,2967
Sangre de Cristo Creek,57
Santa  Clara River,4
Santa Ana River,1
Santa Anna River,10
Santa Bárbara do Pará,15
Santa Catarina,122
Santa Clara creek,1
Santa Fe River,57
Santa Rita Spring,2
Santa Teresa,1
Sante Fe RIver,2
Santee Lake,2
Santee River,3
Santiam River,18
Sapik River,1
Sapinero Creek,4
Sappa Creek,2
Sapulut River,142
Sara Lake,6
Saramacca River,22
Sargent's House Pond,5
Sargent's Lake,1
Sary-Dzhaz River,318
Saskatechewan River,2
Satsop River,5
Satus Creek,1
Saugahatechee Creek,1
Saugamon River,1
Saugatuck River,17
Saugeen River,31
Saunders Lake,1
Savanna,5
Savannah River,30
Savannah River Plant Upper Three Runs Creek,1
Savura Creek,1
Saw Creek,3
Sawe River,13
Sawmill Creek,1
Sawpit Creek,8
Saxifrage Creek,2
Saxine Creek,32
Saxon Lake,2
Scamander River,1
Scappoose Creek,3
Scattering Fork,80
Scattering Point Creek,1
"Schaffer Pond, Schaeffer Pond",4
Schlitz River,1
Schlumm Lake,1
Schoolhouse Spring,1
Schoolhouse Springs,18
Schooner Creek,1
Schultz Creek,2
Schuyler Lake (lake?),6
Scioto Brush Creek,12
Scioto River,46
Scippo Creek,4
Scott Creek,3
Scott Lake,1
Scotts Lake,10
Scrub Creek,4
Scrubgrass Branch,7
Scuppernong River,1
Sea of Japan,24
Seabury Creek,2
Seahorse Branch Otter Creek,2
Sebago Lake,2
Second Creek,12
Seefs Lake,6
Seep Middle Fork Little Maquoketa River,1
Seep Miners River,5
Seep of Otter Creek,12
"Seep, tributary Fall Creek",4
Seepage Areas,2
Seeps Tributary Little Carp River,3
Seeps of Cattail Branch,21
Selby Spring,2
Sem informação,2
Semampus River,1
Sempervirens Creek,2
Sen Beck Ditch,2
Senachwine Creek,30
Senachwine Creek tributary,1
Senachwine Lake,11
Senador José Porfírio,2
Seneca Creek,14
Seneca River,7
Senochwine Creek,1
Sepulga River,3
Sequoit Creek,15
Serpentine River,7
Seven Falls Creek,6
Seven Mile Creek,27
Sevenmile Branch,3
Sevenmile Creek,33
Seventeen Mile Creek,9
Sevier River,7
Sexton Creek,8
Seymour Creek,15
Seymour Run,2
Shade Run,4
Shadley Creek,1
Shadow Brook,1
Shadow Lake,2
Shady Creek,1
Shafer Lake,6
Shaffer Creek,10
Shannon Creek,3
Shannon River,13
Sharp Creek,3
Sharp Mountain Creek,1
Sharpes Creek,2
Shasta Lake,34
Shasta River,1
Shattooga R [Chattooga River],1
Shaver Creek,16
Shaver Lake,3
Shavers Fork Cheat R,3
Shavers Fork Cheat River,3
Shavers Fork of the Cheat River,4
Shavetail Creek,30
Shawnee Creek,8
Shaylor Run,5
Sheep Creek,22
Sheep Lake,2
Shellrock River,2
Shelton Creek,2
Shenandoah River,5
Sheridan Lake,1
Sherman Creek,1
Shermans Creek,11
Shiawassee River,6
Shields Creek,1
Shields River,1
Shiloh Drainage Ditch #3,1
Shiloh No 2 Drain,1
Shingle Creek,8
Shirley Creek,6
Shoal Creek,37
Shoal Lake,2
Shoal River,1
Shoaling Creek,1
Shoals Creek tributary,4
Shohola Creek,1
Shokokon Slough,45
Shooting Creek,9
Shop Creek,113
Shope Creek,23
Short Creek,3
Short Sands Creek,1
Shoshone Lake,38
Sibulan River,3
Sibylle Creek,4
Sideling Hill Creek,22
Sidnaw Creek,1
Sifton Lake,1
Sigatoka River,1
Sihatchee Cr [Ossahatchie],2
Sikes Lake,1
Silau Stream,13
Siletz River,15
Siloam Springs,6
Silter River,1
Silver  Creek,56
Silver Cascade,11
Silver Creek,73
Silver Creek Falls,10
Silver Horn Creek,4
Silver Lake,28
Silver Lake Brook,1
Silver River,42
Silver Springs,1
Silver Stream,1
Silvies River,1
Similkameen River,3
Simmons Creek,15
Sin Pen.,1
Sin datos,131
Sinai Pen.,1
Sinanogawa River,1
Sinclair Creek,1
Sine loco,966
Singletary Lake,1
Sinicoe Lake,57
Sinking Creek,25
"Sinsinawa R,",1
Sinsinawa River,19
Sioux Creek,16
Sioux River,30
Sipes Branch,11
Sipsey Creek,1
Sipsey River,8
Siskiwit River,53
Six Mile Creek,17
Six Mile creek,1
Sixes River,2
Sixmile Creek,32
Siyeh Creek,2
Sjælland (Zealand),1
Skagg's Creek,11
Skalkaho Falls,2
Skeeter Spring,3
Skiffe�s Creek,4
Skillet Fork,14
Skittles Creek,2
Skokie Marsh,19
Skokie River,21
Skokomish River,3
Skull Creek,1
Skull Fork,1
Skunk Creek,27
Skunk River,24
Skunk Run,4
Slab Creek,1
Slapjack Creek,1
Slapneck Creek,11
Slate Creek,13
Slate Fork Churn Creek,1
Slate River,6
Slate Run,3
Slateys Creek,4
Sleeves Creek?,1
Slicken Creek,2
Slicock Creek,15
Slikok Creek,2
Slippery Rock Creek,28
Sliver Creek,4
Sloan Lake,1
Slough,10
Slough Creek,17
Small Brook,1
Small Creek,16
Small Pond,1
Small Spring Creek,2
Small Stream,6
Small Tributary of Sangamon River,1
Small Tributary to Sarver Creek,1
Small creek,1
Small inlet stream to Lake Towada,1
Small pond with Lemma,2
Small stream joining Clear Creek,1
Smallpox  Creek,1
Smallpox Creek,84
Smith Creek,164
Smith Falls Creek,1
Smith Lake,84
Smoke Creek,3
Smoky Creek,7
Snag Creek,1
Snail Lake,1
Snake Creek,8
Snake RIver,1
Snake River,57
Snapfinger Creek,3
Snaring River,1
Snipe Hollow Creek,3
Snoqualmie River,3
Snow Creek,3
Snow Fork,1
Snow Fork Branch,1
