taxonRank,reps
bayilanues,1
bayilanus,1
bayonensis,1
bayonnensis,1
bcl,1
beccabunga,15
beccarii,5
beckeri,1
behemicum,1
behen,1
behrii,4
behrii w.e,1
beirana,1
belia,1
belina r,1
belini,2
belitunga,1
beljaevi,42
bell-donna,1
bella-donna,29
belladonna,2
bellardii,3
bellargus st.,1
bellargus stall,1
bellidifolia,2
bellidifolium,8
bellioides,4
bellotii,1
bellum,2
bellura,1
beltranii,5
benearnensis,2
benedictoi,1
benehoavensis,1
bengalensis,42
benghalensis,11
benguetana,3
bennettii,1
benthamiana,3
beora,1
berberidea,3
berberidifolia,4
berchtoldii,14
berecynthia,1
bergeri,1
bergmanni,63
bermejoi,5
bermudiana,1
bernardino b.,2
bernardus,1
bernsteini,6
berteroi,1
bertolinii,1
bertolonii,2
bertrandii,1
beta,2
betheseba,242
bethurica,7
betsimaraka,1
betulifolia,37
betulus,1
bg,1
bgstr,2
bianchii,1
bianon,2
bianon c&r,1
bianon cr.,6
biblis,5
bicknellii,1
bicolor,6
bicolora,1
bidentatus,1
bidwillii,1
biebersteini,1
biebersteinii,2
bienne,9
bifasciana,14
bifasciata,1
bifidum,20
biflora,6
biflorai,1
biflorus,6
bifolia,6
bifrons,4
bigelovii,2
bigerrensis,3
bignayana,5
bignonioides,1
bilbaoana,1
billotii,11
billyanum,1
biloba,1
binervis,19
binervosum,8
biovar,174
bipartita,1
bipinnatifida,1
bipinnatum,1
bipinnatus,1
bipunctata,130
birchi,1
biseriatus,2
biserrata,1
bishoffii,3
bistorta,6
bisumbellata,2
bitchiuense,4
bitchuensis,10
bithynica,18
bituminosa,69
biumbellata,1
biuncialis,2
bivonae,1
bivonii,2
biwae,52
bjoerkqvistii,1
bl.,1
blanc,1
blanch,2
blancheana,1
blancoana,1
blanka,3
blanquetianum,1
blassi,1
blc,6
bleekeri,1
blepharicarpos,1
blepharodon,15
blitoides,3
blitum,2
blumei,4
blyttianum,2
bntus,1
bocbus,1
bocconei,3
bocconi,12
bocconii,1
bocquetii,1
boekmanii,1
boeotia,2
boeoticum,1
boeticus,2
bofiliana,3
bogatanus,1
bohemica,7
bohemicum,1
boholica,4
bois,3
boisd,2
boisduwali,3
boisseranum,1
boissieri,68
boissierianum,1
boivinii,83
bolanderi,5
boldus,2
bolina,22
bolitissa,2
bolivari,1
bolivianus,1
bolivianus?,9
bolleana,1
bolleanum,1
bollei,1
bombycina,7
bombycinum,8
bonaepartis,1
bonariense,1
bonariensis,26
bonduellei,1
bonguensis,1
boninensis,7
boninsimense,3
bonnieri,1
bononiensis,1
bootes westw.,1
borderei,2
borderi,1
boreale,5
boreale Makino,3
borealis,55
boreas,1
borgiae,69
borneana f.,2
borneensis,1
bornensis,4
borreri,1
bortunius,1
boryi,22
borystenicum,3
borysthenicum,5
boseniensise,1
bosmkensis,1
bosnikensis,1
boswelliana,2
boswelliana dist,1
botrys,17
bottgeri,10
bottnica,1
boudyi,1
boueti,2
bourgaeana,5
bourgaeanum,5
bourgaei,40
bourgatii,7
bourgeana,1
bourgeanus,6
bouruensis w.,1
bouruensis wallace,3
boveana,3
boveanum,3
bovei,2
bracchiatum,4
brachyantherum,2
brachycalix,4
brachycarpa,1
brachycarpum,8
brachychaeta,1
brachyloba,16
brachylobum,2
brachypetalum,6
brachyphylla,1
brachypoda,1
brachyptera,1
brachysquamum,1
brachystachya,1
brachystachys,3
bracteata,2
bracteatus,3
bracteosa,1
bracteosus,2
bradamante,1
bradana,21
braddei,1
brainerdii,2
brandegeeana,1
brandti,10
brandtii,5
brasiliense,2
brasipes,1
brassicae,16
brassicifolia,4
braun-blanquetii,7
braunianus,3
braunii,1
breed,13
brejana,1
bremeri c&r.e,3
brenii,3
bretonensis,2
brevialata,1
brevicauda,4
brevicaulis,1
brevicollis,4
brevicula,2
breviflora,4
brevifolia,6
brevifolium,5
brevipedunculata,47
brevipedunculata S.Y.Hu,1
brevipedunculatum Regel,2
brevipes,1
brevipyramidale,1
brevirostris,6
brevirotris,4
brevispinosum,3
brevistipulata,4
breweri,10
breweriana,3
bridgesii,2
brigantina,5
brillantinus,10
briseis,2
britannica,2
brockmannii,1
bromius doub,1
bromo fru,3
bromoides,7
bronni,1
brookiana w.,2
brookiana wal.,1
broteri,9
broteriana,4
broterianum,10
broteroi,7
broussonetiana,1
broussonetii,1
bruciatum,1
brunnea,7
brunneonucha,8
brunniceps,6
brutia,127
bryki,1
brzovecense,1
bsdv,2
bubani,1
bubanii,9
bucephalophorus,13
bucephalus,33
bucharana,1
buchii,4
buddenbrocki,1
buergeri,27
buergeri C.K.Schn.,2
bufonius,89
bugaba,2
bugius,3
bulbifera Koidz.,1
bulbocastannum,1
bulbocastanum,10
bulbocodium,171
bulbosa,20
bulbosum,4
bulbosus,58
bullata,1
bullatus,2
bullonii,1
bulomachus,4
bunioides,14
bunius,1
bupleurifolia,1
bupleuroides,7
burdurensis,1
burejana,394
burgensis,1
burnatii,2
bursa-pastoris,9
burseri,1
bursifolia,1
buruahus rot,1
buruahus roth,1
buruana,3
buruanus l,1
buruanus r,1
buruanus r.,3
but,1
but.,2
butleri,22
buxifolia,1
buxifolium,2
byroni,2
byssinus,1
byzantinum,2
c,3
c-aureum,191
c.,46
c.v.,3
caapi,1
caballeroi,1
cabanisi,3
cabrerensis,1
cacaliaster,1
cachemiriensis o,2
cacica,2
cadelli,4
cadevalli,1
caerulea,15
caerulescens,10
caeruleum,5
caeruleus,1
caesarea wey,1
caesia,3
caesioides,4
caesium,12
caesius,11
caespititius,3
caespitosa,27
caespitosum,16
caespitosus,5
cairns,2
cakravasti,3
calabra,1
calabrica,2
calabricum,1
calamagrostis,8
calamorum,11
calauria,1
calcarata,8
calcarea,5
calcicola,1
calcitrapa,6
calcitrapae,4
caledonica f.,4
calendula,6
calfornica,2
californica,36
californicum,20
californicus,2
californoca,1
calliphon,1
calliprinos,1
callipteris,18
callithoe,3
calochrous,1
calodon,4
calonyx,3
calophylla,1
calorinae,1
caloschistum,1
calotemnus,1
calva,1
calycina,2
calycinum,10
calycosa,2
calyculata,3
cama,1
camadevoides,3
camaldulensis,1
camara,1
camarae,1
cambrica,2
cambricum,9
camenae ni,1
cameroni,1
camiguina s,1
camilla,9
campaniflora,3
campanulatum,11
campanulatus,1
campestre,69
campestre x monspess,1
campestris,64
camphoratus,2
camporum,1
camposi,1
camposia,2
camposii,3
camptoceras,1
campylopodum,1
cana,2
canace,12
canadensis,18
canalense,1
canaliculata,9
canariense,8
canariensis,30
cancellata,54
candelabrum,3
candidus,1
candiope,1
candollei,2
canens,3
canescens,60
caniceps,3
canidia,2
canina,58
caninus,10
cannabifolia,5
cannabina,4
cannabinum,6
cantabrica,32
cantabricum,14
cantabricus,64
cantans,31
cantonensis,1
canum,4
canus,4
capaneus,2
capensis,11
capillacea,3
capillare,5
capillaris,38
capillata,1
capillatum,1
capillifolia,1
capillifolium,67
capillus-veneris,4
capitalensis,1
capitata,16
capitatum,143
capitatus,19
capitellata,2
cappadocicum,3
capraria,1
caprea,10
capreolata,5
caprifolium,3
caput-felis,1
caput-galli,2
caputserpentis,2
capys,1
caraganae,1
caramanicus,1
carbonellii,1
cardamines,1
cardiaca,2
cardinal,3
cardinalis,1
cardiophylla,1
cardui,312
caribaea,2
carica,2
cariensis,1
carifina,1
carinalis,3
carinata,221
carinatum,1
carinatus,1
carlesii,3
carlinoides,2
carlittensis,1
carnatus r,1
carnatus r.,1
carnatus roth,2
carniolica,2
carniolicum,1
carnosa,3
carnosus,2
caroli-pauana,2
carolinense,1
carolinensis,3
caroliniana,3
carolipaui,4
carolus,1
carota,101
carpatica,1
carpesioides,1
carpetana,127
carpetanicum,1
carpetanum,31
carpetanus,26
carpinifolia,1
carratracense,8
carratracensis,17
carriceps,1
carthaginense,5
carthamoides,2
carthusiana,4
carthusianorum,4
cartilaginea,1
carvalhoana,2
carvi,16
carvifolia,19
carvifolium,1
carvifolius,2
caryophyllea,89
casespitosum,1
cassinii,1
cassioides,1
cassiopea,1
cassiopeia d,1
cassiopeia d.,2
cassubica,5
castellana,39
castellanum,32
castellanus,10
castellarnaui,2
castelnaui,1
castiliana r,3
castor,4
castroviejoi,2
catalaunica,6
catalaunicum,3
cataleu cus roth,2
catappa,1
cataractarum,2
cataria,1
catenarius,4
catenata,2
cathartica,9
catharticum,9
catharticus,6
cathoecus,1
catholica,5
catita,4
caucalis,40
caucana,1
caudacuta,3
caudalis,3
caudata,5
caudatus,2
caudiculatum,1
caurina,2
caustica,1
cava,2
cavanillesiana,5
cavanillesii,7
cavasnillesiana,1
cazorlarum,1
cbscura,3
ceavata,1
ceballosii,1
cebnene,1
cedermarki,1
cedretorum,4
cedrus,1
celakovskyi,1
celebensis,10
celebensis w,1
celebensis w.,3
celebensis woll,1
celtibericum,1
celtis,8
celtoides,230
celtoisdes(fruhstorfer,21
cembra,2
cenisia,4
centa f.,2
centaurus,1
centralasiae,8
centralis,3
centralis tox,1
cepa,1
cepaea,2
cephalantha,3
cephalanthus,1
cephalariifolia,4
cephalata,4
cephalonica,1
cephalostigma,1
cephalotos,2
cephalus,12
cerasiferus,1
cerasiformis,1
cerastoides,1
ceratoides,1
cerefolium,4
ceretana,1
cereum,3
cerima c,1
cerinthifolia,1
cerinthoides,17
cernua,28
cernuum,9
cernuus,13
cerroides,2
cerropastorensis,1
cerviana,5
cervina,6
cespitosa,1
ceterach,2
cethura,1
ceylonica,2
cf.,15
cf. hungerfordi,1
cf. lithophaga,1
cf. var,1
cf. var.,1
chacaye,1
chaixii,8
chalcedona,3
chalcedora,1
chalepensis,5
chamaebuxus,2
chamaecyparissus,100
chamaecyparisus,1
chamaedryfolia,5
chamaedryoides,1
chamaedrys,25
chamaemelifolia,1
chamaemespilus,1
chamaepeuce,1
chamaepitys,5
chamaesyce,3
chamissois,1
chamissonis,2
chamomilla,25
champagneuxii,1
chandra moore,1
chaon,4
chaonulus,2
chapelieri,1
characias,3
charapkcowskoides st,1
charapkowskoides st.,2
charidemi,7
charima t.,2
charki,1
charlese,1
charlesi f.,1
charlesi fru,1
charmelii,1
charon,1
charonda,249
"charonda(hewitson,1863",20
charonides,1
chazaliei,1
cheilanthifolium,2
cheirifolium,9
cheirolepis,1
cheleensis,9
chelidonia,1
chenopodioides,3
cherleri,8
chersonesia,1
chestertonii,1
chia,1
chibetana,1
chichijimense,3
chikusiensis,1
chilense,4
chilensis,3
chimango,17
chimerae,1
chinense,1
chinensis,289
chinensis r.,1
chione,2
chiriphylla,1
chironium,17
chirophylla,1
chitone,2
chitra h,1
chium,2
chloe,1
chlorantha,4
chlorifolium,1
chloris,6
chlorocarpum,3
chlorocephalum,1
chlorocephalus,2
chlorodamas,2
chloropsis,2
choirilus,1
choredon,1
chorinde,1
chosensis,1
chouardii,96
chrysaeglia,45
chrysantha,4
chrysanthemum,2
chrysippus,5
chrysochloris,35
chrysodippe,2
chrysolepis,1
chrysonotus,1
chrysophylla,4
chrysopogon,2
chrysothrix,2
chungiuanus m,1
chungiyana,1
chungiyana m,1
chuza,1
cicera,3
ciceronis,2
cichoriifolia,1
cicla,2
ciconium,2
cicutarium,26
cilianensis,3
ciliare,2
ciliaris,14
ciliata,42
ciliatum,5
cilicica,3
cilicicum,1
ciliolata,2
cimbricum,1
ciminius f.,2
cinamomminus,11
cinara,2
cincinnatus,1
cincticollis,3
cindia,2
cineraria,1
cinerariifolium,2
cinerascens,21
cinerea,62
cinereicapillus,2
cinereum,23
cingesta H.Boiss.,2
cingulata,2
cintrana,2
cintranus,1
ciopsis,46
cippus,3
circaeoides Makino,1
circesia,2
circinata,2
circinatum,2
circinatus,1
circinnatus,1
circummediterranea,1
circumvolans,31
cirrhosa,5
cirrhosus,1
ciseides,1
citreola,6
citricolor,11
citrinarius,105
cl.,384
clandestina,7
clandestinum,2
clangula,3
clara,2
clarius ev.,1
clarki,1
clarkii,2
clarus,3
clase,158
class,1807694
class.,146
classe,388
classis,448
classs,4
clathratus,2
claudianus,2
claudilla,3
clavata,6
clavatum,4
clavatus,23
claviculata,3
clavigera,1
clematitis,2
clementei,5
clementis,2
cleomenes f.,2
clevelandii,6
clinopodium,1
clitophon,1
clusiana,12
clusianus,1
clusii,10
clymenum,7
clypeatum,2
clysonimus,8
clytie,1
cnejus,1
cneorum,7
coarctata,4
cocala,1
coccifera,20
coccinea,5
coccineum,5
cochleariifolia,1
cocola,1
cocytina,3
coelia g&s,1
coelisparsus,1
coelivox,6
coerulea,12
coerulescens,12
coeruleum,1
coeruleus,5
cofrentanum,3
coggygria,1
cohors,29
collina,5
collincola,1
collinum,6
collisparsum,1
colocynthis,2
colon,9
colona,2
colorata,8
coloratum,12
coloratus,18
columbaria,13
columbi,3
columbiana,3
columbinum,6
colummbia,1
columnae,19
cometho,2
comma,2
commersoniana,3
commixta,1
communis,62
communisoides,1
commutata,21
commutatum,2
commutatus,17
comoclus,1
comodus,3
comosa,25
comosum,4
compactum,1
complanatum,3
completa,2
complex,1624
complexinmis,3
complicatus,32
compositum,2
compressa,7
compressus,114
compta,1
comstocki,1
comunis,1
concha,8
concinna,2
concinnoides,1
concinnum,3
concolor,8
concolor Makino f. nipononivea (Koidz.) W.T.Wang,2
confer,2
confertiflora,2
confertum,5
configurata,1
confinis,1
confusa,2
confusus,2
congesta,13
congestus,18
conglomeratus,17
conica,5
conicum,1
conicus,1
conifera,3
conimbricensis,7
conjugialis,1
conjuncta,2
conjungens,1
connectens,2
connectilis,2
connexa,115
connexa(utler),8
connivens,1
conoidea,2
conopsea,1
conquense,1
conquistador,1
consangins,1
consanguinea,1
consobrina,2
consobrinus,4
conspicua,1
constantinus,1
continentalis,5
contorta,2
contortirameum,2
contracta,6
controversa,1
convar,2
convergens,207
convoluta,2
convolvuli,1
convolvulus,5
conyza,3
conyzae,1
conyzifolia,1
coodei,2
coon,4
coon fab,1
coon fab.,3
cophocarpa,1
coptophyllus,53
coracina,1
coraiense (Chirst ex H.Lev.) Sa.Kurata,1
coralloides,7
corazonaze,3
corb,1
corb.,2
corbet,4
corbet.,2
corcubionensis,2
cordata,23
cordatum,8
cordatus,1
cordifolia,7
cordifolium,4
cordifolius,1
cordiger,1
cordigera,5
cordovillense,1
cordubensis,2
cordulatus,2
coreana,3
coreanum,2
coreanus,19
coreensis,7
coriaria,5
coridifolia,4
coridon p.,1
coriophora,5
corleyi,2
cornatus coreensis,1
cornelius-muelleri,1
cornicina,5
corniculata,30
corniculatum,9
corniculatus,34
cornubiense,33
cornucopiae,4
cornuta,4
cornutum,2
cornutus,2
coronaria,4
coronarium,13
coronata,7
coronilla,3
coronopifolia,41
coronopus,16
corsica,6
corsicum,2
corsicus,1
corticosum,2
coruba,1
corumbaensis,1
corvina,1
corvus f,1
corvus fru,1
corybas,5
corylifolia,1
corymbifera,1
corymbosa,77
corymbosum,18
corymbosus,1
corymbulosum,1
cosama,4
cosentinii,1
cosmoides,1
cossoniana,1
cossonianum,7
costae,8
costata,57
costeanum,1
cotula,9
couaggaria,5
coutinhoi,1
covella,1
covillei,2
cr,2
cr.,5
cracca,66
crameri,2
crameri ?,1
crantzii,3
crassicaulis,1
crassicornis,44
crassifolia,24
crassifolium,3
crassifolius,5
crassipes,11
crassirostris,1
crassistylum,1
crataegi,14
cratis,3
crawfordii,1
creber,4
crecca,11
crenata,6
crenatum,1
crepax,1
crepidifolium,1
crespianum,1
cretacea,1
cretensis,1
cretica,27
creticum,9
creticus,6
cribosa,1
criniger,1
crinigerum,1
crinita,1
crinitum,1
crinitus,49
cririlda,1
crishna,3
crispa,101
crispata,4
crispatum,5
crispinilla,1
crispuloserrata,16
crispum,1
crispus,42
crista-galli,1
cristata,10
cristatum,10
cristatus,14
crithmifolia,4
crithmoides,5
crithoe bois,1
crithoe boisd,1
critias,1
crob.,1
crocata,44
crocatum,1
croccata,2
croceifloroides,1
croceum,1
croceum x violaceum,1
crocifolius,9
crocosmiflora,1
crossi,1
crossota,32
croticum,24
cruciata,1
cruciatum,1
crucivora,444
"crucivora(oisduval,18",46
cruentata b,1
cruentata but,1
crupinastrum,3
crus-galli,8
cryptandrus,1
crystallinum,2
cuatrecasasi,3
cuatrecasasii,5
cubensis,1
cubillanum,1
cucullata,1
cult.,196
culta,10
cultivar,20411
cumingii,1
cuminoides,4
cuneata,5
cuneatum,1
cuneatus,2
cuneifera o.,4
cuneifolia,6
cuneiformis,1
cuninghamii,1
cupaniana,22
cupanii,3
cupidinius,1
cuprea,8
cuprea fruh,1
cupreus,2
cuprina,4
cupris,1
cupulatus,1
cupuligera,2
curassavica,1
curassavicum,3
curcubionensis,1
curicta,2
curius,2
curonicus,6
curta,1
curtisi j.,2
curtisi jor.,2
curtisii,6
curvifolia,24
curvifolius,4
curvula,2
cuspidata,3
cuspidatus,1
cv,523
cv Diversifolia,1
cv.,36422
cv. Alboplena,1
cv. Calyciflorum,17
cv. Duplex,1
cv. Kawazu-zakura,2
cv. Purpureum,10
cv. Sen-e-ohmurasaki,1
cv. Someinioi,3
cv. Viridistriata,1
cv. calyciflorum,4
cv. duplex,1
cv.Shirokuzyaku,2
cv.|Species,1
cvgr.,643
cyanecula st,2
cyanee,2
cyaneira f.,1
cyaneus,5
cyanippe,1
cyanomelana,16
cyanurus,16
cyanus,9
cyara b.b,2
cybistia,1
cyclamineus,7
cyclops,1
cydippe,6
cydon,2
cydoniifolium,7
cylindraceum,17
cylindrica,6
cymbalaria,4
cymbibracteatus,1
cymbicarpos,1
cymela,1
cymellum,1
cymosa,3
cymosum,8
cynanchica,8
cynanthe,1
cynapioides,1
cynapium,21
cynis,1
cynocrambe,4
cyparissias,3
cypria,1
cyprium,1
cyprius,2
cyrbia,2
cyrillus,2
cyrnea,1
cytherea,2
cytisoides,6
cyvene,1
d,8
d.,27
d.ssp.,1
dactylon,2
daedalus,1
daedalus c&r,4
daedalus c&rf,1
daedarffi,2
daemoniacus,2
daemonis,9
daguana,2
"daimai(matsumura,1919)",31
daimiana,6
daimio,58
daisenisis(matsumura),14
daisensis,8
daisetsuzana,8
daisetsuzana m,3
daisetsuzana(matsumura,11
daisetsuzanus,1
daisetsuzanus(matsumur,5
daitoensis,5
daksha,1
dalechampii,5
dallaportae,1
dalmatica,3
dama,2
damascena,4
damasippe,2
damasonium,2
damia,2
dana n.,1
danae,4
danica,1
danicus,2
danielii,2
danthonioides,1
daralaghezica,1
dareoides,1
darwinii,3
dasyanthemum,3
dasycarpa,3
dasycarpum,1
dasygnaphala,1
dasyphylla,2
dasyphyllum,3
dasypus,4
dasytrichum,1
dasyurum,1
daubi,1
daucoides,28
dauphinensis,1
daurica,46
davalliana,4
davidi,9
davidiana,2
davidii,1
davidsonii,2
davisoni,6
dawsoni,2
dayacus,2
de,2
de Beauvais,1
de n.,1
dealbata,5
dealbatus roth,1
dealbatus ruth,1
debeauxii,2
debile,1
debilis,19
debillis storace,2
debius P de B,1
debius f. anthedon,1
debrayi,1
decandrum,3
decaocto,7
deceptus,2
decerti,2
decidia,3
decidua,1
decipiens,46
decius,2
deckerti,1
declinata,47
declinatum,1
decorata,2
decorticans,8
decumbens,26
decurrens,1
decussata,10
decussatus,2
dedeana,3
deficiens,4
deflexus,2
dehaanii,291
dehanii,1
deidamia,51
deileon,2
deiphobus ab.flava,1
deiphobus l,2
deiphobus l.,3
deiphontes,7
deiphontes fel,1
dejenii,1
dejone,9
delegatensis,1
delianus fru,2
delicatula,5
delicatulum,3
delicatus,3
delilei,1
delius esper,1
delmasi,2
delnortensis,2
delortii,4
delphinense,1
delphinifolius,2
delphis,2
delta,1
deltoidea,1
deltoides,8
demersum,11
demetreies,2
demetrius,97
demissa,61
democrates,1
democritus,1
demoides,1
demophon,1
demphhoon,1
dendrobryum,1
dendroides,7
denice.,1
dennisi,2
dens-canis,5
dens-leonis,10
densa,25
densiflora,4
densiflorum,3
densiflorus,5
densifolium,2
densissimum,5
densum,1
densus,16
dentata,22
dentati,2
dentatum,2
dentatus,2
denticulata,6
dentigera,1
dentilobum,2
denudatum,15
deodara,1
deolina,1
depaiarchus,1
depauperata,1
depauperatum,1
depressa,4
depressus,1
dertosensis,1
derubellum,1
deseglisei,1
deserti,1
desertorum,10
desideratum,1
desoleana,2
despotiota f.,1
desvauxii,1
detanii,1
deuc.,1
deucalion,2
deudorix,1
deusta,1
devadatta,2
dexamenes,2
diacanthoides,2
diadema,1
diana,187
diandra,2
diandrum,4
diandrus,10
dianica,3
dianicum,1
diaphana,1
diaphanoides,5
dichotoma,8
dichotomiflorum,5
dichotomum,16
dichotomus,2
dichrocarpus,1
dickieana,9
dicoletianus,2
didymus,5
dieneces,2
dieryanus,1
dietrichi,4
differentiate,1
difformis,18
diffusa,20
diffusum,5
diffusus,5
digitata,2
digulica,1
digyna,2
dii locculta,1
dilaceratum,1
dilatata,10
dilatatum,13
dilatatus,7
dilecta,1
dilecta m,2
dilucidum,1
diluta,1
dilutus,2
dimorpha,1
dinagatensis,3
diocletianus,6
dioica,19
dioicus,1
diomea,4
diomedea,1
dione,2
diores,1
dioscoridis,1
dipetala,2
dipsacifolia,1
dirmilensis,1
disa,15
disciforme,1
disciformis,1
discoidea,25
discolor,25
discordia n,2
discordia nic,3
discus,5
disectum,1
disjunctum,6
dispar,2
disperma,37
dissecta,4
dissectiforme,1
dissectum,190
dissimilis,1
dist,1
distachya,9
distachyon,3
distachyos,11
distans,20
distanti,3
distanti ril,3
distanti riley,3
distanti st.,1
distentifolium,2
disticha,3
distinctissima,4
distinctus,1
diuca,14
divaricata,22
divaricatopsis,1
divaricatum,4
divaricatus,6
divergens,2
divergens s,1
diversicolor,2
diversifolia,1
diversifolium,2
diversipilosum,54
diversipilosum Nakai,4
divina,1
divisa,19
divisiae,1
division,13931
division zooology,9
division(plants),5
division/phylum,66
divona,1
divulsa,3
dixoni,1
djadjariensis,1
djilantik,3
djurdjurae,1
dodartii,1
doddsi jan.,1
dodei,1
dodi,3
dodigensis,2
dodinaensis,1
dodingensis,2
dodonaei,3
dodori j.,1
dog,5
dohe,1
dohertius r,2
doherty,1
dohertyi,1
dohrni,2
doleschallii,1
doliata,1
dolichophyllus,1
dolichostachya,2
dolius,1
domestica,1
domesticus,1
domingensis,5
dominguensis,2
dominus,1
domitia,9
don,1
donarium,53
donatana,1
donax,1
donina,1
donyanae,1
dorata,1
dorcas,1
dorcus de h.,1
dorcus de ha,1
doria,6
doris,1
dorokusana,1
doronicum,21
dorrii,3
dortmanna,1
dorycnifolia,1
doryssides,1
dotata,2
doubledayi w.,5
douglasii,15
dr.,3
draba,1
drabifolia,1
dracunculifolia,1
dracunculus,3
drangea,4
dravidarum,2
dreatensis,1
drewseni,2
droa,1
drucei,6
drucei b.b,2
drucl,2
drumantis,1
drummondii,1
drunensis,1
drupaceus,1
drury,1
dryas,2
drymarioides,1
drymeia,1
dryope,1
dryopteris,5
dubia,31
dubium,16
dubius,23
duessa,1
duforii,3
dufourei,2
dufourii,1
dufresne,2
dulcamara,8
dulcinea,12
dulcis,6
dumetorum,5
dumetorus,2
dumicola,3
dumosa,2
dumosum,3
dunense,2
duplicata,28
dupontii,1
dupressa,1
dura,27
durandii,3
durandoi,4
durata,13
durend,1
duriaei,10
duriena,2
duriense,1
durieua,32
durieui,4
duriminium,2
durinum,1
duriotagana,1
duriusculum,1
durus,11
durvillei teia,1
dybovskyi,1
dybowskii,1
dysenterica,7
e,3
e&k,2
e.,35
e.corb.,1
e.omoto,1
e.uchylas,1
eakatti,1
ebracteata,1
ebracteatus,10
ebulus,4
eburneum,3
ecad,10
ecat.,151
echii,85
echinata,24
echinatum,3
echinatus,16
echinospermon,4
echinospora,1
echioides,56
echo,4
echo e,5
echo linn,3
echo w.,2
echo wall,1
echo wallace,1
ecotype,5
ed,2
edenata,5
edessa,1
edetana,2
edetanum,1
edgeworthii,11
edonara ?,1
eduardii,3
edulis,21
edw,2
effusa,1
effusum,4
effusus,38
egleis,1
ehrenbergiana,1
eierhoffi,2
eion,5
eisianassa,1
eisneri,2
ekmanii,1
elaeagnifolium,2
elaeocarpum,1
elata,21
elata Kitam.,3
elatane,2
elateia,2
elaterium,4
elatine,15
elatior,9
elatius,31
elatum,1
elaverinum,1
elbexa,1
eleagnos,4
elegans,70
elegantissima,8
elegantius,3
elemita,2
eleone,5
eleuchia,2
elgonae,1
eliassennenii,4
elica,3
elichrysifolium,1
eligia,1
elisa,3
ella,139
"ella (Bremer, 1864)",7
"ella (remer,1864)",1
"ella(remer,1864)",5
ellenae,2
elliptica,10
ellipticum,1
ellora,2
elodes,5
elogolowi,2
elongata,9
elongatum,5
elongatus,35
elopura,1
elvira,7
elvisa,1
elw,3
elwesi,8
elwesi leech,2
elweui,1
elymoides,3
emalea,2
emarginata,3
emas f,1
emas f.,1
embergeri,1
emelina,34
emerici,4
emersum,12
emerus,6
emerusnatus,1
emma,2
emmanuelis,3
empedovana corb,1
empetrifolia,1
empetrifolium,1
empetriformis,3
emphyllocalyx Nakai,3
emstiae,1
encelioides,1
endivia,3
endressii,1
enganicus,2
enganinisis,2
enganius,8
engarica,1
enjaminii,1
enneaphylla,68
enneaphyllos,1
ensata,1
ensifolius,4
enthea,77
"enthea(janson,1877)",14
entity,594
eperia,1
ephedroides,1
ephemerum,8
epiala,1
epifamily,4
epiglottis,2
epiphaneia ?,2
epithymum,5
eporidorix,1
equisetiforme,7
equisetiformis,1
eragrostis,21
erate,12
erecta,53
erecte,1
erectum,92
erectus,14
eremita,6
"ergmanni(ryk,1942)",4
erica,3
ericetorum,17
erichsonii,1
ericifolia,2
ericoides,14
erigena,3
erina fab,2
erinacea,8
erinaceus,3
erinus,10
eriobasis,1
erioblasta,1
eriocalyx,2
eriocarpa,6
eriocarpus,3
eriocaulis,2
eriocephalum,3
eriocladus,15
eriophorum,5
eriophylla,1
eriopus,3
eriospermus,1
eriphia,1
erivanensis,1
erlaensis,2
erminea,3
erna f.,6
ernasti,2
eros,1
erosa,1
erota,4
eroticum,9
errones,3
erubescens,1
erucago,2
erucifolius,4
erucoides,5
erviformis,2
ervilia,9
ervilla,1
erycinoides,2
erymanthis,8
