waterbody,reps
Abelvattnet,14
Abenishi-kawa River,1
Aberdaron Bay,1
Aberdeen Bank (bank(s)),9
Aberdeen Bay,3
Aberdeen Bay (bay),8
Aberdeen Creek,4
"Aberdeen Creek, unnamed tributary",1
Aberdeen Lake,24
Aberdeen Lake trib,2
Abernethy Creek,1
Abernethy Creek trib,1
Aberwrac'h (Port),1
Abetolo Tributary,1
Abia (river),3
Abia (swamp),47
Abiaca Creek,2
Abidjan,6
"Abidjan, Téké forest",1
Abiskojaure,392
Ablaufgraben,11
Abmoträsket,51
Abner Creek,2
Aboina,23
Aboisso,6
Abojle R.,13
Abojle Stream,2
Aborrevattnet,6
Abouabou forest,1
"About 100 m from down Rst.A, Hiwatani River(Freshwater)",47
About 300 fathoms deep ne,1
About 300 fathoms off Buk,1
About 400 fathoms deep of,2
About 400 fathoms off Pue,3
Abra River,1
Abraham Lake,48
Abrahamsjulstjärnen,3
Abrahamstjärnen,9
Abrams Creek,3
Abrams Creek (creek),1
Abranrou (lake),1
Abras,4
Abraur,6
Abrek Basin,2
Abreux (waterpit(s)),8
Abrocksbach,64
Abu Dabab I,1
Abu Dabab II,2
Abu Nuhas,2
Abu-gawa River>Ikumo-gawa River,3
Abuda-ike,1
"Abuelita, guapi - Cauca",51
Aburatsubo Bay,4
Aby Lagoon,3
Abyalose (river),109
Abyalose (stream),18
Acacias,18
Academy Bay,326
Academy Bay (bay),113
Acano,1
Acapulco Bay,50
Acapulco Harbor,1
Acara,4
Acate O Dirillo,3
Ace Lake,4
Acequida de Escapa,2
Acerreta,20
Acheloos R.,10
Acheron Psg,11
Acheron R.,74
Achterathsheidegraben,10
Ackermann Cr.,1
Acksisjön,11
Acksitjärnen,5
Acksjön,100
Acktjärnen,64
Acqua Acetosa (Della),1
Acqua Alta,6
Acqua Bianca,10
Acqua Bona,4
Acqua Callenti,6
Acqua Cheta,8
Acqua Del Lin,10
Acqua Nera,8
Acqua Nera (Della),2
Acqua Puzzolente (Della),2
Acquaduro,2
Acqualina,1
Acqualonga,20
Acquanegra,15
Acquarossa,9
Acquaviva,1
Acque Alte,35
Acquetta,1
Acquina,1
Acton Lake,1
Ada Bank (bank(s)),3
Ada City Reservoir,7
Ada Lake,1
Adada,1
Adak Strait,3
Adamah,1
Adaman Sea,16
Adams Creek,66
Adams Creek trib,2
Adamstjärnen,3
Adda,608
Addarn,9
Addetta,41
Adelaide,4
Adelaide River,3
Adelalamp,2
Adelsberger (),1
Adenauerbach,2
Adenviken,1
Adiel,1
Adige,389
Adige-Noce,55
Adigetto,46
"Adiopodoumé,",4
Adjuma (stream),3
Adkin Branch,2
Adler,1
Admirality (bay),22
Admiralty B,6
Admiralty Bay,18
"Admiralty Bay, Bransfield Straight, Southern Ocean",12
Admiralty Gulf,3
Admiralty Gulf (gulf),3
Admiralty Inlet ?,6
Admiralty Islands Minor Coastal (misc. creek tribs),2
Ado-gawa River,4
Adobe Cr.,4
Adobe Creek,6
Adogawa River,1
Adrenalin Quarry,2
Adriatic,156
Adriatic  Sea,1
Adriatic Sea,4648
Adriatic Sea (sea),118
Adriatiska Havet,5
Adriatiska havet,10
Adu Alvures,1
Adur,2
Advent Bay (fjord),1
Adventure Bank (bank(s)),3
Adventure Bay (bay),23
Adyar R.,12
Adyar River,3
Adyår   River (stream),1
Aegean,1
Aegean Sea,1384
Aegean Sea (sea),80
Aegean Sea; Haraki Bay,5
Aehem,1
Aetna Springs,1
Affluent of Rio Uaupes,3
Affluente Del Torrente Val Di Ferro,1
Afika,2
Afloramiento rocososo cerca a carretera,1
Afluente Congo,5
Afluente caño Ovejas,8
Afluente quebrada Chorro de Oro,1
Afluente río San Jorge,8
Afognak Lake,1
Afra,21
Afram,36
Afram R.,11
Afram River,1
Afram-Volta,2
Afram-Volta Lake,3
Africa,129
Africa - Lake Tanganyika,2
Africa Sea,2
African Red Sea,8
Afrika,2955
Afrike,1
Afrin,1
Afrique,15159
Afte,42
Aftonsjön,5
Ag Georgios springs,18
Agalyk,1
Agana Bay,153
Agana Bay (bay),2
Agania River,1
Agano-gawa River,4
Agat Bay,2
Agat Bay (bay),1
Agdammen,4
Agean Sea,1
Agen,18
Agger,1360
Aggia,9
Aggie Run,2
Aggitisstrymon,1
Aggträsket,8
Aghezzola (Della),5
Agigea (seaport),1
Agikawa Dam,1
Agincourt Reef,22
Agios Dimitrios R.,98
Agios Germanos R.,2
Aglar,4
Aglasjön,6
Aglio,1
Aglios Nikolaos (),12
Aglvatnet,29
Agna,34
Agna Delle Conche,4
Agno,15
Agno R.,1
Agnsjön,41
Agntjärn,11
Agntjärnen,1
Ago Bay,6830
Ago BayZaga I.,301
Agogna,255
Agognetta Di Sannazzaro,14
Agogo R.,11
Agrafiotis R.,8
Agrilias R.,2
Agua Azeitona,5
Agua Brava (lagoons),4
Agua Calienta,2
Agua Maria Correia,15
Agua Micondo,9
Agua Quente,2
Agua Verde (spring(s)),2
Agua Verde Bay,1
Aguada,1
Aguada River,1
Aguajal,2
Aguajal Carachama,1
Aguapeí,531
Aguapo,1
Aguarico,76
Aguarico\Amazonas,9
Aguaro,1
Aguas Amarillas,2
Aguas afuera de las bocas del delta del río Sinú,1040
Agueda,1
Agulhas Bank (bank(s)),4
Agunnarydsjön,18
Agus River,1
Agusan R.,10
Agu�gu�s,14
Agvattnet,3
Ahasjön,18
Ahauser Aa,244
Ahbach,102
Ahbach.Ah-Bach,69
Ahe,37
Ahe Lagoon,10
Aheloy,17
Ahipara B,5
Ahipara Bay,1
Ahiri R.,18
Ahla R.,1
Ahlersbach,36
Ahmajärvi,22
Ahne,141
Ahome,1
Ahoskie Creek,3
Ahoskie Creek trib,1
Ahr,252
"Ahr,Sinzig",9
Ahre,52
Ahrenhorster Bach,107
Ahringsbach,3
Ahse,283
Ahtanum River,5
Ahuriri Lagoon,6
Ahuriri Lgn,77
Ahémé Lake,38
Ai-gawa River,5
Ai-gawa River(<Hii-gawa River),2
Ai-kawa River(<Kaifu-gawa River Sys.),14
Aidere,2
Aigawa River,3
Aigio,1
Aigue Agnelle (stream),2
Aijaure,5
Aikawa-wan (bay),1
Ailatesjaure,1
Ailesjaure,29
Ain-Musa (Water Spring),1
Ain-el-Musaieh (marsh(-es)),2
Ainasjärvi,6
Aine (river),4
Aio Bay,19
Airey Lake,7
Airolo Lake,6
Aironjauratjärnen,2
Airport Creek,1
Aisakanishiike,4
Aisjaure,10
Aitejaure,1
Aitoska,2
Aittijärvi,3
Aivakjaure,2
Aiyam,1
Ajagus,4
Ajaure,44
Ajaurkalven,6
Ajaursjön,5
Ajelele (river),1
Aji-gawa River(<Ashida-gawa River),1
Ak.Sai,1
Aka (river),229
Aka (stream),10
Aka - Nagbarama (confluence),1
Aka River (river),1
Akaba River,10
Akabane-gawa River,2
Akagawa River,4
Akagera River,31
Akagera river basin,20
Akaishi-gawa River,8
Akajaure,6
Akaki,8
Akamatsu-gawa River(<Naka-gawa River),3
Akandy,1
Akanyaru (stream),758
Akanyaru River,9
Akanyaru river basin,191
Akar,7
Akar; Akar River,1
Akaren,6
Akarisitkajauratj,4
Akarisjauratj,2
Akaroa Harbour,6
Akaroa Harbour (bay),1
Akaroa Hbr,230
Akashigawa River,9
Akatore C,107
Akatore Creek,10
Akelvattnet,1
Akers Branch,1
Akersträsket,21
Akersvannet,29
Aki-gawa River,12
Aki-nada Sea,1
"Akime Fishing Port, Akime, Bounotsu(Marine)",1
Akina River,2
"Akina River, Akina(Freshwater)",11
Akirigamigawa River,90
Akitio R,58
Akitio River,18
Akkaert (bank(s)),6
Akkajaure,12
Akkajärvi,20
Akkakalven,1
Akkarisjaure,1
Akkasjön,41
Akkastjärnen,4
Akkeshi Bay,57
Akksjøen,29
Aklamador Cr.,1
Aklamador Creek,2
Aklandstjenna,29
Aklangen,58
Akoyagawa River,1
Akpato,1
Akrotiri Bay (bay),7
Akrotíri (bay),1
Aksai,1
Aksjøen,29
Akslevollvatnet,29
Aksu-Darya,2
Akui-gawa River,79
"Akui-gawa River System,",1
Akui-gawa River(<Yoshino-gawa River),28
Akusjärvi,5
Akuta-gawa River,44
Akuta-gawa River(<Yodo-gawa River),1
Akutagawa River,10
Al Khawd,1
Al Wadi  Al-Cain,2
Ala Köl,1
Ala Träskajärvi,11
Ala Wai Canal,1
Ala-Leipojärvi,4
Alaba,4
Alabaha R.,2
Alabama,81
Alabama Creek,14
Alabama R.,220
Alabama River,2851
Alabama River (river),3
Alabama River - Mobile Bay,625
Alabama River - Mobile River,295
Alabama River trib,1
"Alabama River, Mobile Bay",107
"Alabama River, Mobile River",1
Alabro,3
Alafia R.,2
Alafia River,1
Alagnak River,17
Alajaure,14
Alaksa - No Pacific,1
Alameda Cr.,9
Alameda Creek,33
Alamito Creek,28
Alamitos Bay,2
Alamitos Bay (bay),3
Alamo Creek,6
Alamo R.,1
Alamo River,2
Alamoosook Lake,1
Alamosa Creek,1
Alamuchee Creek,19
Alanen Akusjärvi,10
Alanen Aptasjärvi,15
Alanen Salmijärvi,8
Alanen Sevujärvi,8
Alanen Vuolusjärvi,7
Alanthia,1
Alantic,3
Alanya,2
Alapaha R.,13
Alapaha River - Suwannee River,14
"Alapaha River, Suwannee River",18
"Alaqua Creek, Choctawhatchee Bay",10
"Alaqua Creek, Gulf of Mexico",1
Alarka Creek,5
Alas Strait,2
Alasheyev (bight(s)),20
Alaska,10
Alaska - Aleutian Is,7
Alaska - Aleutian Islands,1
Alaska - Arctic Ocean,5
Alaska - Gulf of Alaska,1
Alaska - No Pacific,251
Alaska - Yakutat,2
Alaska - Yukon,2
Alaska Peninsula-Aleutian Minor Coastal,2
Alaska Peninsula-Aleutian Minor Coastal (misc. creek tribs),1
Alaska Sea,1
Alba,3
Albach,106
Albano,2
Albany Branch of Spring Creek,1
Albany Passage (channel),8
Albany River,12
Albarine (stream),11
Albasini Dam,1
Albatross Bay,34
Albaumer Bach,56
Albay Gulf,34
Albay Gulf (gulf),8
Albegna,7
Albemarle Sound,8
Albemarle Sound Basin (misc. creek tribs),204
Albergo La Nona,8
Albermarle Lake,13
Alberni Inlet,125
Albert Bay,1
Albert Falls (waterfalls),1
Albert Kanaal (canal),1
Albert Lake (lake),9
Albert Nile,7
Albert Nile (section of stream),1
Albert Nile/Lake Albert,1
Albert River,1
Albertkanaal (canal),1
Albertkanaal (channel),7
Albertson Brook,1
Albertstrand (beach),1
Albina,28
Albion Creek,10
Albireggas,4
Albo,3
Alboran (isle),33
Alboran (sea),1
Alboran Sea,185
Alboran Sea (sea),71
AlborÃ¡nsjÃ¶n,2
Alborán Sea (sea),212
Albrechtsbach,21
Albreda River,3
Albright Creek,2
Albufera (lake),3
Albutjärn,8
Alces Lake,2
Alche,112
Alcobaca (bay),1
Alcovy River,1
Alcovy River - Altamaha River,10
"Alcovy River, tributary",5
Aldalstjärnet,4
Alde,7
Aldega,1
Alder Cr.,10
Alder Cr. Lagoon,4
Alder Creek,2
Alder Lagoon,1
Alderristjärnen,8
Aldersjön,5
Aldertjärnen,3
Aldrich Lake,1
Aleb Bargajaure,2
Aleb Luoitaure,59
Aleb Tjallasjaure,1
Aleb Tjapkajaure,1
Alebosjön,9
Aleece Lake,20
Alekjaure,12
Alemquer Pond,16
Alento,10
Alep Juksaure,3
Alep Mäkak,33
Alep Njallajávrre,2
Alep Skieltajaureh,16
Alep Stainasjaure,5
Alex (),6
Alexander,2
Alexander Cr.,4
Alexander Lake,4
Alexander Springs,2
Alexander's Pond,1
Alexanders C,2
Alexandria Creek - Coosa River - Alabama River,3
Alexena L.,2
Aleza Lake,3
"Alf, Schalkenmehren",4
Alf-Sammetbach,95
Alfbach,86
Alferello,3
Algal Creek,1
Algar River,2
Algeria - Mediterranean,2
Alghera,2
Algoa Bay,65
Algoa Bay (bay),84
Algoa Bay; Swartkops River Estuary,3
Algodones Bay,6
Algutstorpasjön,16
Algutsvattnet,5
Aliakmon R.,227
Alibori,6
Alibori River,37
Alibori river,33
Alicante,35
Alice Creek,1
Alice Lake,2
Alice Springs (spring(s)),1
Aliceville Lake,70
Aliguay,1
Aliguay Island,18
Alima,2
Alitak Bay,1
Aliwal Shoal,26
Alkali Creek,7
Alken,4
Alkvettern,14
All Day Bay,1
All Saints Bay,4
Allaro,7
Allbone Branch,1
Allegheny R.,155
Allegheny River,2
Allegrezza,29
Allen,1
Allen Branch,37
Allen Creek,27
Allen's Creek,2
Allen's Pond,2
Allens Reed Brake,2
Allgunnen,63
Allier,2
Alligator,6
Alligator Bay,2
Alligator Bayou,1
Alligator Creek,15
Alligator Creek (stream),3
Alligator Harbor (harbor(s)),3
Alligator Lagoon (pool(s)),1
Alligator Lake,2
Alligator R.,179
Alligator River,1
Alligator River canal,1
Allione,2
Allison Creek,3
Allison Lake,5
Allmondsville Creek,1
Allna,154
Allones,3
Alloways Creek,1
Allstatjärnen,14
Allstones Creek,4
Almadies Bay,2
Almasjön,17
Alme,171
Almejas Bay,7
Almendares River,1
Almestjärnen,10
Almesåkrasjön,5
Almirante Bay,2
Almond,1
Almond Creek,12
Almone (Dx),4
Almovatnet,29
Almselet,1
Almsjön,15
Almtjärn,8
Almvatnet,29
Alnades (beach),1
Alnässjön,20
Alo River,1
Aloka,1
Along main road,1
Along the border of sassandra river,1
Along the road,1
Along the road from sankadio to mazanoua,3
Along the road to Grand Lahoe,2
Along the road to Niabblé,1
Along the road to sankadiokro to mazannoua,1
Along the road toM'Bengué,1
Along the roadof Dikodougou,1
Alonte,20
Alopches River,1
Alpbach,69
Alpebach,135
Alpha Lake,2
Alphios R.,64
Alpone,18
Alsea,1
Alsea R.,6
Alsea River,3
Alsensjön,37
Alsenz;,1
Alsjärv,13
Alsjö,18
Alsjön,30
Alsjösjön,10
Alsta Sjö,35
Alster,64
Alstern,130
Alsterstjärnarna,6
Alstjärnen,10
Alsträsket,13
Alsup Creek,13
Alta Lake,3
Altamaha,4
Altamaha R.,86
Altamaha River,529
Altamaha River - North Atlantic Ocean,24
Altamaha River Atlantic Ocean,13
Altamaha River Drainage,2
"Altamaha River, Atlantic Ocean",1
Altdorf-Kirchberg-Koslarer Muehlenteich,7
Altdorf-Kirchberg-Koslarer Mühlenteich,34
Alte Elde,33
Alte Hainsbach,68
Alte Hasel,109
Alte Hessel,19
Alte Luppe,47
Alte Nebel,426
Alte Ohm,51
Alten,6
Altenau,91
Altenbacher Saubach,74
Altendorfer Bach,114
Altenhainer Bach (Luppa),6
Altenilpe (),1
Alter Graben,10
Alter Spandauer Schifffahrtskanal,52
Altes Fließ (Löbauer Wasser),8
Altes Schwarzwasser,8
Altes Wasser,6
Altevatnet,29
Althöfer Bach,1
Altipiano,21
Altlayer Bach,45
Altmittweidaer Bach,6
Alto Agro Veronese,10
Alto Amazanas,2
Alto Amazonas,113
Alto Flumendosa,2
Alto Negro,12
Alto Orinoco,5
Alto Parana,363
Alto Parana R.,1
Alto Paranapanema,2501
Alto Paraná,8032
Alto Rio Parana,1
Alto Tietê,20084
Alto do riozinho,1
Alto rio Paraná,266
Alto rio Praná,11
Altona Bay,1
Altrhein River,1
Alträsket,40
Alttajärvi,16
Alturas Lake,2
Altus Lake,2
Alum Bay (bay),3
Alum Fork,101
Alumine,1
Alungupa (creek),6
Alvasjön,13
Alversjösjön,16
Alvord Basin,1
Alwero,1
Alwyn,1
Alwyn Creek,1
Alyo Paraná,9
Alzan Bay,1
Alzenteichbach,13
Amacuzae (stream),1
Amadir,3
Amaga-ike,2
Amakusa-Nada Sea,3
Amala,6
Amam-ioshima Strait,1
Amami Is.,9
Amami Oshima Island,22
Amami-Oshima Island,45
Amami-oshima I.,132
Amami-oshima I.Ittonzaki,3
Amami-oshima Island,139
Amami-oshima Islands,25
Amami-oshima Strait,1
Amamigawa River,2
Amananara,2
Amandusbach,11
Amano River,1
Amano-gawa River(<Kumano-gawa River),20
Amanogawa River,4
Amanzimtoti River,59
Amanzintoti River,1
Amapa,45
Amapá,11
Amaragosa River,2
Amarela,134
Amargosa,1
Amargosa R.,2
Amaseno,66
Amasjaure,12
Amasjavri,2
Amatikulu River Mouth,2
Amature R.,1
Amaw R.,9
Amazom,1
Amazon,2703
Amazon Basin,17
Amazon N,1
Amazon R.,2
Amazon River,298
Amazonas,4177
Amazonas N,109
Amazonas Norte,1
Amazonas River,28
Amazonas River Drainage,1
Amazonas S,3
Amazonas Sul,1
Amazonas | Amazonas - Directos | Directos Río Amazonas (mi),76
Amazonas | Amazonas - Directos | Directos Río Amazonas (mi) | unnamed forest stream tributary of Matamatá River,1
Amazonas | Caguán | Río Caguan Bajo,63
Amazonas | Caquetá,77
Amazonas | Caquetá | Río Cahuinarí,7
Amazonas | Caquetá | Río Caqueta Bajo,91
Amazonas | Caquetá | Río Mirití-Paraná,74
Amazonas | Caquetá | Río Orteguaza,42
Amazonas | Yarí | Alto Yarí,2
Amazonas | Yarí | Río Camuya | Magdalena-Cauca,1
Amazone (estuary),2
Amazone (river),3
Amazone Rio Icoi (rio),1
Amazonia (river),18
Amazonian,2041
Amazonka,1
Amba (river),56
Ambahibe,16
Ambalamamy,2
Ambalamp,1
Ambatakazo,1
Ambatandrano,16
Ambatoaranana,3
Ambatoasana,4
Ambatoharanana,31
Ambatoharanana River,2
Ambatolaona,2
Ambatoloaka (beach),1
Ambatomainty,2
Ambatomisana,12
Ambendrana,4
Amber Creek,13
Amber River,1
Amberjack (reef),2
Amberomanga,4
Amberomanga River,1
Amberto (river),2
Ambiacu,2
Ambleteuse (),3
Ambleteuse (cay),1
Ambleve,1
Amblève (),1
Ambléve (river),9
Amboasary,5
Ambodiriana,7
Amboga   River (stream),5
Ambohimanavelona,2
Amboln,9
Ambolokopatrika,25
Ambon (bay),6
Ambon (undefined),2
Ambon Bay,411
Ambra,79
Ambracian Gulf,4
Ambre mountain,2
Ambrizette (bay),11
Ambro,4
Ambérieu (phreatic zone),4
Amchitka Pass,4
Amdorfbach,108
Ameca,1
Amekaud R.,31
Amelia River (river),1
Amendolea,4
Amer (distributary(-ies)),2
American R.,5
American River,22
Amerika,31
Amfilisos R.,2
Amgusi River,1
Amisk Lake,11
Amisk River,4
Amite R.,9
Amite River,13
"Amite River, borrow pit",3
Amitori Bay,10
Amkunj (river),1
Ammelbach,23
Ammerjaure,4
Ammersee,1
Ammertjärnarna,2
Amo-gawa Tiver,4
Amonines (rivulet),7
Amor,1
Amori River(Freshwater),30
Amortajada Bay,34
Amour (stream),4
Ampang R.,1
Ampangalana,2
Amparihy,1
Ampary > Anlanbe,2
Ampasimadinika,1
Ampasina,3
Amper,6
Amper Bach,32
Ampetjärn,14
Ampicuya,1
Ampiuca River,1
Ampurias (Port),14
Amsen,8
Amstelbach,255
Amu Darya River,4
Amu-Darya,11
Amuay (bay),1
Amuay Bay,7
Amud,1
Amundsen Sea,2497
Amundsen Sea (sea),26
Amungen,132
Amur,24
Amur Basin,4
Amur Bay,6
Amur Gulf,1
Amur River,25
Amvrakia L.,20
Amygdaloppema R.,4
América do Norte,15
América do Sul,2
Anabuki-gawa River,49
Anabuki-gawa River(<Yoshino-gawa River),2
Anabuki-gawa River(<Yoshino-gawa River).,1
Anacostia R.,9
Anadyr,2
Anaehoomalu Bay,4
Anagawa River(Freshwater),1
Anaheim Bay,2
Anaheim Bay (bay),2
Anaho Bay,2
Anaime,31
Anakai Tangata (cove(s)),2
Anakena (Dive site),2
Anakiei Bay,5
Anakoha B,9
Anambra,3
Anambra R.,9
Anamizu Bay,7
Anan Cr.,1
Anandrano,3
Anandrano River,1
Anapo,20
Anapo (stream),2
Anapodaris R.,1
Anasco,1
Anasco River,1
Anashirone,1
Anatori R,30
Anatranatra,7
Anaty,1
Anauchi-gawa River,9
Anauchi-gawa River(<Yoshino-gawa River),8
Anaweka R,26
Anawhata S,7
"Anbo River,(Estuaries)",43
Anchay (),4
Ancholme,3
Anchor B,5
Anchor Bay,11
Anchor Bay (bay),18
Anchor Bay; Lake St Claire,2
Anchorage Bay,3
Ancienne lagune,15
Ancilla River,3
Anclote R.,2
Ancobra,10
Ancobra River,2
Ancona (),1
Anda/Bohol Island,2
Andalstjärnen,2
Andaman Sea,4233
Andaman Sea (sea),4
Andaman Sea(Marine),15
"Andaman Sea, off Lamkah Reef",2
Andasibe,1
Andasibe reserve,1
Andeman sea,17
Andenne (spring(s)),1
Ander-Persatjärnen,14
Anders Kullbergstjärnen,1
Anders Nilsatj.,4
Anders-Jansatjärnen,4
Andersbotjärnen,5
Andersbyvannet,29
Andersisraeltjärnen,7
Andersjön,6
Anderson,5
Anderson Creek,38
Anderson Lake,5
Anderson Pond,1
Anderson River,1
Anderssjön,1
Anderstjärn,19
Anderstjärnen,23
Anderstorpagölen,9
Andersträsket,9
Andersvatnet,29
Andersvattnet,16
Andersvedjedjupet,6
Andersåna,4
Anderåstjärnen,3
Andestadvatnet,29
Andgölen,5
Andilana (beach),1
Andina,2
Andio,14
Andljusen,9
Andohahela reserve,1
Andovani (river),1
Andra-Tjärnen,2
Andranamalaza,1
Andranobe,3
Andranofeno,18
Andranohela,23
Andranohela River,2
Andranolava,3
Andranolava River,1
Andranomby,1
Andranomena,3
Andranomifitatra River,5
Andranomifotatra,11
Andratiana,2
Andratina,2
Andreselle (),3
Andrew Bn,3
Andrew Creek,1
Andrew Lake,10
Andriantoany,4
Andringitra parc,5
Andro R.,1
Andromache River,1
Andromache River (river),1
Andromba,1
Androscoggin R.,10
Androscoggin River,4
Andsjön,17
Andtjärn,2
Andtjärnet,4
Andträsket,7
"Anduord Fjord, Southern Ocean",14
"Andvord Bay, Southern Ocean",31
Andwani (creek),22
Andwani (river),2
Aneby River,14
Anebysjön,10
Aneiva Bay (=Zaliv Aniva ?),2
Anen,7
Aneva,4
Angara,2
Angaran,2
Angasjön,79
Angassino,2
Angaswi,2
Angbei (swamp),14
Angel,359
Angelina R.,5
Angelina River,27
Angelina River drainage,8
Anger,215
Anggi-Gita (lake),3
Angi Gita (),1
Angi-Gita (lake),3
Anglesca R.,1
Angleur (),5
Anglin Branch,2
Anglin Lake,4
Angola (undefined),4
Angola - So Atlantic,1
Angora Lake,1
Angra de São João dos Angolares (bay),1
Angrogna,8
Angsjömyrtjärnarna,2
Angsjön,81
Anguededou forest near Agneby river.,1
Angueira river,30
Anguillara,2
Angusagunticook Lake,1
Angärdevattnet,6
Ania,2
Anie (river),6
Aniene,3
Anilao,56
Animas River,2
Animmen,2
Aniva Bay,4
Aniwa Bay,16
Anjajely,1
Anjan,1
Anjiro,2
Anjoemara Kreek (?) - Marowijne (Maroni) River,5
Anjozorobe,2
Anjyo-gawa River,3
Ankarsundtjärnen,4
Ankasa R.,28
Ankavia,5
Ankeniheny,40
Anker,1
Ankerana,3
Ankershagener Mühlenbach,8
Ankobra,7
Ankobra R.,9
Ankobra River,1
Ankwao R.,10
Anlanbe,35
Anlanbe River,1
Anna Bay (bay),2
Anna Lake,2
Anna River,4
Annan,22
Annan River,2
Annapolis Basin (basin),1
Annapolis Basin (bay),1
Annapolis River,1
Annarn,1
Annebergssjön,10
Anneewakee Creek - Chattahoochee River - Apalachicola River,4
Annesley Bay (bay),1
Annoro River (Tributary of Assabu River),138
Anns,1
Anns C,1
Annsjön,48
Annunziata,1
Anogawa River mouth,3
Anosy Ampela,2
Anou River,31
Anou River system,1
Anove à Ivondro,1
Anrathskanal,33
Anse Boileau (coral reef),1
Anse Boileau (cove(s)),22
Anse Brisant (= Brisant B,1
Anse Forbans (bay),1
Anse Galet River,2
Anse La Mouche (bay),17
Anse La Verde River,2
Anse Laborde (cove(s)),1
Anse Major (cove(s)),3
Anse Trabaud (bay),2
Anse Vata (cove(s)),11
Anse de Camaret (bay),42
Anse de Dinant (bay),16
Anse de Morgat (bay),18
Anse de Paimpol (cove(s)),4
Anse de Paulilles (cove(s)),47
Anse de Solidor (cove(s)),1
Anse de la Ginastère (bay),1
Anseremme (),1
Anshagr,1
Ansiei,4
Ansjaur,13
Ansjön,34
Anson,11
Anson Bay (bay),5
Anson Spring,1
Anson Springs,33
Antakträsket,15
Antalimanga,4
Antanambotsira,4
Antanetibe,1
Antanetibe lac,2
Antarantsa,1
Antarctic,811
Antarctic Atlantic Ocean,422
"Antarctic Atlantic Ocean, Antarctic Atlantic Ocean; Bellingshausen Sea",4
"Antarctic Atlantic Ocean, Antarctic Atlantic Ocean; Scotia Sea",150
Antarctic Atlantic Ocean; Bellingshausen Sea,1
"Antarctic Atlantic Ocean; Bellingshausen Sea, Bellingshausen Sea",4
Antarctic Atlantic Ocean; Scotia Sea,1
"Antarctic Atlantic Ocean; Scotia Sea, Scotia Sea",18
Antarctic Atlantic Ocean; Weddell Sea,36
Antarctic Indian Ocean,555
"Antarctic Indian Ocean, Antarctic Indian Ocean",177
Antarctic Indian Ocean; Ross Sea,5
Antarctic Ocean,30283
Antarctic Ocean (ocean),22
Antarctic Ocean or South Atlantic Ocean or South Pacific Ocean,5
"Antarctic Ocean, Admiralty Bay",7
"Antarctic Ocean, Bellingshausen Sea",38
"Antarctic Ocean, Dallmann Bay",2
